,boxScorelink,date,time_game,game_type,game_location,oppLink,opp,confLink,conf,srs,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink,overtimes
0,/cbb/boxscores/2023-11-06-21-south-dakota-state.html,"Mon, Nov 6, 2023",9:15p,REG,@,/cbb/schools/south-dakota-state/men/2024.html,South Dakota State,/cbb/conferences/summit/men/2024.html,Summit,0.64,W,81,75,1,0,W 1,Frost Arena,/cbb/schools/akron/men/2024.html,
1,/cbb/boxscores/2023-11-10-19-akron.html,"Fri, Nov 10, 2023",7:00p,REG,,/cbb/schools/southern-mississippi/men/2024.html,Southern Mississippi,/cbb/conferences/sun-belt/men/2024.html,Sun Belt,-5.67,W,72,54,2,0,W 2,James A. Rhodes Arena,/cbb/schools/akron/men/2024.html,
2,/cbb/boxscores/2023-11-14-19-akron.html,"Tue, Nov 14, 2023",7:30p,REG,,,Heidelberg,,,,W,114,56,3,0,W 3,James A. Rhodes Arena,/cbb/schools/akron/men/2024.html,
3,/cbb/boxscores/2023-11-19-19-akron.html,"Sun, Nov 19, 2023",7:30p,REG,N,/cbb/schools/florida-international/men/2024.html,Florida International,/cbb/conferences/cusa/men/2024.html,CUSA,-7.77,W,77,71,4,0,W 4,John Gray Gymnasium,/cbb/schools/akron/men/2024.html,
4,/cbb/boxscores/2023-11-20-19-akron.html,"Mon, Nov 20, 2023",7:30p,REG,N,/cbb/schools/utah-state/men/2024.html,Utah State,/cbb/conferences/mwc/men/2024.html,MWC,12.28,L,62,65,4,1,L 1,John Gray Gymnasium,/cbb/schools/akron/men/2024.html,
5,/cbb/boxscores/2023-11-21-17-akron.html,"Tue, Nov 21, 2023",5:00p,REG,N,/cbb/schools/drake/men/2024.html,Drake,/cbb/conferences/mvc/men/2024.html,MVC,11.30,L,59,79,4,2,L 2,John Gray Gymnasium,/cbb/schools/akron/men/2024.html,
6,/cbb/boxscores/2023-11-28-22-nevada-las-vegas.html,"Tue, Nov 28, 2023",10:00p,REG,@,/cbb/schools/nevada-las-vegas/men/2024.html,Nevada-Las Vegas,/cbb/conferences/mwc/men/2024.html,MWC,9.17,L,70,72,4,3,L 3,Thomas & Mack Center,/cbb/schools/akron/men/2024.html,
7,/cbb/boxscores/2023-12-05-19-akron.html,"Tue, Dec 5, 2023",7:00p,REG,,/cbb/schools/bradley/men/2024.html,Bradley,/cbb/conferences/mvc/men/2024.html,MVC,10.03,W,67,52,5,3,W 1,James A. Rhodes Arena,/cbb/schools/akron/men/2024.html,
8,/cbb/boxscores/2023-12-09-19-northern-kentucky.html,"Sat, Dec 9, 2023",7:00p,REG,@,/cbb/schools/northern-kentucky/men/2024.html,Northern Kentucky,/cbb/conferences/horizon/men/2024.html,Horizon,-3.45,W,77,76,6,3,W 2,Truist Arena,/cbb/schools/akron/men/2024.html,
9,/cbb/boxscores/2023-12-17-14-akron.html,"Sun, Dec 17, 2023",2:00p,REG,,,Miami-Hamilton,,,,W,88,45,7,3,W 3,James A. Rhodes Arena,/cbb/schools/akron/men/2024.html,
