,boxScorelink,date,time_game,game_type,opp,conf,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink,game_location,oppLink,confLink,srs,overtimes
0,/cbb/boxscores/2023-11-06-20-grambling.html,"Mon, Nov 6, 2023",8:00p,REG,North Texas at Dallas,,W,82,67,1,0,W 1,Fredrick C. Hobdy Assembly Center,/cbb/schools/grambling/men/2024.html,,,,,
1,/cbb/boxscores/2023-11-10-20-colorado.html,"Fri, Nov 10, 2023",8:00p,REG,Colorado,Pac-12,L,63,95,1,1,L 1,CU Events Center,/cbb/schools/grambling/men/2024.html,@,/cbb/schools/colorado/men/2024.html,/cbb/conferences/pac-12/men/2024.html,16.18,
2,/cbb/boxscores/2023-11-14-19-grambling.html,"Tue, Nov 14, 2023",7:00p,REG,Champion Christian,,W,113,73,2,1,W 1,Fredrick C. Hobdy Assembly Center,/cbb/schools/grambling/men/2024.html,,,,,
3,/cbb/boxscores/2023-11-17-18-delaware-state.html,"Fri, Nov 17, 2023",6:00p,REG,Delaware State,MEAC,L,63,71,2,2,L 1,Frank L. Forbes Arena,/cbb/schools/grambling/men/2024.html,N,/cbb/schools/delaware-state/men/2024.html,/cbb/conferences/meac/men/2024.html,-10.51,
4,/cbb/boxscores/2023-11-19-13-iowa-state.html,"Sun, Nov 19, 2023",1:00p,REG,Iowa State,Big 12,L,37,92,2,3,L 2,James H. Hilton Coliseum,/cbb/schools/grambling/men/2024.html,@,/cbb/schools/iowa-state/men/2024.html,/cbb/conferences/big-12/men/2024.html,22.92,
5,/cbb/boxscores/2023-11-22-01-grambling.html,"Wed, Nov 22, 2023",2:30p,REG,Sam Houston,CUSA,L,68,86,2,4,L 3,Trojan Arena,/cbb/schools/grambling/men/2024.html,N,/cbb/schools/sam-houston-state/men/2024.html,/cbb/conferences/cusa/men/2024.html,-0.14,
6,/cbb/boxscores/2023-11-24-17-troy.html,"Fri, Nov 24, 2023",5:00p,REG,Troy,Sun Belt,L,67,80,2,5,L 4,Trojan Arena,/cbb/schools/grambling/men/2024.html,@,/cbb/schools/troy/men/2024.html,/cbb/conferences/sun-belt/men/2024.html,1.48,
7,/cbb/boxscores/2023-12-02-14-dayton.html,"Sat, Dec 2, 2023",2:00p,REG,Dayton,A-10,L,46,76,2,6,L 5,University of Dayton Arena,/cbb/schools/grambling/men/2024.html,@,/cbb/schools/dayton/men/2024.html,/cbb/conferences/atlantic-10/men/2024.html,13.51,
8,/cbb/boxscores/2023-12-10-20-washington-state.html,"Sun, Dec 10, 2023",8:00p,REG,Washington State,Pac-12,L,65,83,2,7,L 6,Friel Court at Beasley Coliseum,/cbb/schools/grambling/men/2024.html,@,/cbb/schools/washington-state/men/2024.html,/cbb/conferences/pac-12/men/2024.html,14.31,
9,/cbb/boxscores/2023-12-14-01-drake.html,"Thu, Dec 14, 2023",8:00p,REG,Drake,MVC,L,56,68,2,8,L 7,Knapp Center,/cbb/schools/grambling/men/2024.html,@,/cbb/schools/drake/men/2024.html,/cbb/conferences/mvc/men/2024.html,11.30,
10,/cbb/boxscores/2023-12-20-19-southeastern-louisiana.html,"Wed, Dec 20, 2023",7:00p,REG,Southeastern Louisiana,Southland,L,47,48,2,9,L 8,,/cbb/schools/grambling/men/2024.html,@,/cbb/schools/southeastern-louisiana/men/2024.html,/cbb/conferences/southland/men/2024.html,-10.94,
11,/cbb/boxscores/2023-12-22-00-florida.html,"Fri, Dec 22, 2023",4:00p,REG,Florida,SEC,L,57,96,2,10,L 9,Stephen C. O''Connell Center,/cbb/schools/grambling/men/2024.html,@,/cbb/schools/florida/men/2024.html,/cbb/conferences/sec/men/2024.html,15.45,
12,/cbb/boxscores/2024-01-02-18-grambling.html,"Tue, Jan 2, 2024",5:00p,REG,College of Biblical Studies,,W,84,72,3,10,W 1,Fredrick C. Hobdy Assembly Center,/cbb/schools/grambling/men/2024.html,,,,,
