,boxScorelink,date,time_game,game_type,oppLink,opp,confLink,conf,srs,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink,game_location
0,/cbb/boxscores/2023-11-06-21-duke.html,"Mon, Nov 6, 2023",9:00p,REG,/cbb/schools/dartmouth/men/2024.html,Dartmouth,/cbb/conferences/ivy/men/2024.html,Ivy,-13.87,W,92,54,1,0,W 1,Cameron Indoor Stadium,/cbb/schools/duke/men/2024.html,
1,/cbb/boxscores/2023-11-10-19-duke.html,"Fri, Nov 10, 2023",7:00p,REG,/cbb/schools/arizona/men/2024.html,Arizona,/cbb/conferences/pac-12/men/2024.html,Pac-12,25.35,L,73,78,1,1,L 1,Cameron Indoor Stadium,/cbb/schools/duke/men/2024.html,
2,/cbb/boxscores/2023-11-14-19-duke.html,"Tue, Nov 14, 2023",7:00p,REG,/cbb/schools/michigan-state/men/2024.html,Michigan State,/cbb/conferences/big-ten/men/2024.html,Big Ten,17.87,W,74,65,2,1,W 1,United Center,/cbb/schools/duke/men/2024.html,N
3,/cbb/boxscores/2023-11-17-18-duke.html,"Fri, Nov 17, 2023",6:00p,REG,/cbb/schools/bucknell/men/2024.html,Bucknell,/cbb/conferences/patriot/men/2024.html,Patriot,-8.16,W,90,60,3,1,W 2,Cameron Indoor Stadium,/cbb/schools/duke/men/2024.html,
4,/cbb/boxscores/2023-11-21-19-duke.html,"Tue, Nov 21, 2023",7:00p,REG,/cbb/schools/la-salle/men/2024.html,La Salle,/cbb/conferences/atlantic-10/men/2024.html,A-10,-1.48,W,95,66,4,1,W 3,Cameron Indoor Stadium,/cbb/schools/duke/men/2024.html,
5,/cbb/boxscores/2023-11-24-18-duke.html,"Fri, Nov 24, 2023",6:00p,REG,/cbb/schools/southern-indiana/men/2024.html,Southern Indiana,/cbb/conferences/ovc/men/2024.html,OVC,-13.46,W,80,62,5,1,W 4,Cameron Indoor Stadium,/cbb/schools/duke/men/2024.html,
6,/cbb/boxscores/2023-11-29-21-arkansas.html,"Wed, Nov 29, 2023",9:15p,REG,/cbb/schools/arkansas/men/2024.html,Arkansas,/cbb/conferences/sec/men/2024.html,SEC,6.34,L,75,80,5,2,L 1,Bud Walton Arena,/cbb/schools/duke/men/2024.html,@
7,/cbb/boxscores/2023-12-02-14-georgia-tech.html,"Sat, Dec 2, 2023",2:15p,REG,/cbb/schools/georgia-tech/men/2024.html,Georgia Tech,/cbb/conferences/acc/men/2024.html,ACC,4.52,L,68,72,5,3,L 2,McCamish Pavilion,/cbb/schools/duke/men/2024.html,@
8,/cbb/boxscores/2023-12-09-14-duke.html,"Sat, Dec 9, 2023",2:15p,REG,/cbb/schools/charlotte/men/2024.html,Charlotte,/cbb/conferences/aac/men/2024.html,AAC,4.36,W,80,56,6,3,W 1,Cameron Indoor Stadium,/cbb/schools/duke/men/2024.html,
9,/cbb/boxscores/2023-12-12-19-duke.html,"Tue, Dec 12, 2023",7:00p,REG,/cbb/schools/hofstra/men/2024.html,Hofstra,/cbb/conferences/coastal/men/2024.html,CAA,2.41,W,89,68,7,3,W 2,Cameron Indoor Stadium,/cbb/schools/duke/men/2024.html,
10,/cbb/boxscores/2023-12-20-19-baylor.html,"Wed, Dec 20, 2023",7:00p,REG,/cbb/schools/baylor/men/2024.html,Baylor,/cbb/conferences/big-12/men/2024.html,Big 12,20.09,W,78,70,8,3,W 3,Madison Square Garden (IV),/cbb/schools/duke/men/2024.html,N
11,/cbb/boxscores/2023-12-30-14-duke.html,"Sat, Dec 30, 2023",2:00p,REG,/cbb/schools/queens-nc/men/2024.html,Queens (NC),/cbb/conferences/atlantic-sun/men/2024.html,A-Sun,-8.60,W,106,69,9,3,W 4,Cameron Indoor Stadium,/cbb/schools/duke/men/2024.html,
12,/cbb/boxscores/2024-01-02-21-duke.html,"Tue, Jan 2, 2024",9:00p,REG,/cbb/schools/syracuse/men/2024.html,Syracuse,/cbb/conferences/acc/men/2024.html,ACC,8.28,W,86,66,10,3,W 5,Cameron Indoor Stadium,/cbb/schools/duke/men/2024.html,
13,/cbb/boxscores/2024-01-06-18-notre-dame.html,"Sat, Jan 6, 2024",6:00p,REG,/cbb/schools/notre-dame/men/2024.html,Notre Dame,/cbb/conferences/acc/men/2024.html,ACC,4.89,W,67,59,11,3,W 6,Purcell Pavilion at the Joyce Center,/cbb/schools/duke/men/2024.html,@
14,/cbb/boxscores/2024-01-09-21-pittsburgh.html,"Tue, Jan 9, 2024",9:00p,REG,/cbb/schools/pittsburgh/men/2024.html,Pittsburgh,/cbb/conferences/acc/men/2024.html,ACC,14.75,W,75,53,12,3,W 7,Petersen Events Center,/cbb/schools/duke/men/2024.html,@
15,/cbb/boxscores/2024-01-13-17-duke.html,"Sat, Jan 13, 2024",5:00p,REG,/cbb/schools/georgia-tech/men/2024.html,Georgia Tech,/cbb/conferences/acc/men/2024.html,ACC,4.52,W,84,79,13,3,W 8,Cameron Indoor Stadium,/cbb/schools/duke/men/2024.html,
16,/cbb/boxscores/2024-01-20-20-duke.html,"Sat, Jan 20, 2024",8:00p,REG,/cbb/schools/pittsburgh/men/2024.html,Pittsburgh,/cbb/conferences/acc/men/2024.html,ACC,14.75,L,76,80,13,4,L 1,Cameron Indoor Stadium,/cbb/schools/duke/men/2024.html,
17,/cbb/boxscores/2024-01-23-19-louisville.html,"Tue, Jan 23, 2024",7:00p,REG,/cbb/schools/louisville/men/2024.html,Louisville,/cbb/conferences/acc/men/2024.html,ACC,0.33,W,83,69,14,4,W 1,KFC Yum! Center,/cbb/schools/duke/men/2024.html,@
