,boxScorelink,date,time_game,game_type,game_location,oppLink,opp,confLink,conf,srs,game_result,pts,opp_pts,overtimes,wins,losses,game_streak,arena,homeLink
11,/cbb/boxscores/2023-12-30-00-manhattan.html,"Sat, Dec 30, 2023",7:00p,REG,@,/cbb/schools/manhattan/men/2024.html,Manhattan,/cbb/conferences/maac/men/2024.html,MAAC,-15.12,W,68,56,,6,6,W 2,Draddy Gymnasium,/cbb/schools/wagner/men/2024.html
12,/cbb/boxscores/2024-01-04-19-long-island-university.html,"Thu, Jan 4, 2024",7:00p,REG,@,/cbb/schools/long-island-university/men/2024.html,Long Island University,/cbb/conferences/northeast/men/2024.html,NEC,-17.74,L,67,69,,6,7,L 1,Wellness Center,/cbb/schools/wagner/men/2024.html
13,/cbb/boxscores/2024-01-06-13-wagner.html,"Sat, Jan 6, 2024",1:00p,REG,,/cbb/schools/saint-francis-pa/men/2024.html,Saint Francis (PA),/cbb/conferences/northeast/men/2024.html,NEC,-18.49,W,71,56,,7,7,W 1,Spiro Sports Center,/cbb/schools/wagner/men/2024.html
14,/cbb/boxscores/2024-01-15-13-wagner.html,"Mon, Jan 15, 2024",1:00p,REG,,/cbb/schools/stonehill/men/2024.html,Stonehill,/cbb/conferences/northeast/men/2024.html,NEC,-20.05,W,64,54,,8,7,W 2,Spiro Sports Center,/cbb/schools/wagner/men/2024.html
15,/cbb/boxscores/2024-01-19-00-merrimack.html,"Fri, Jan 19, 2024",7:00p,REG,@,/cbb/schools/merrimack/men/2024.html,Merrimack,/cbb/conferences/northeast/men/2024.html,NEC,-5.16,W,71,65,,9,7,W 3,Hammel Court,/cbb/schools/wagner/men/2024.html
16,/cbb/boxscores/2024-01-21-14-sacred-heart.html,"Sun, Jan 21, 2024",2:00p,REG,@,/cbb/schools/sacred-heart/men/2024.html,Sacred Heart,/cbb/conferences/northeast/men/2024.html,NEC,-9.85,L,61,66,,9,8,L 1,William H. Pitt Center,/cbb/schools/wagner/men/2024.html
17,/cbb/boxscores/2024-01-25-19-wagner.html,"Thu, Jan 25, 2024",7:00p,REG,,/cbb/schools/merrimack/men/2024.html,Merrimack,/cbb/conferences/northeast/men/2024.html,NEC,-5.16,L,44,60,,9,9,L 2,Spiro Sports Center,/cbb/schools/wagner/men/2024.html
18,/cbb/boxscores/2024-01-27-13-central-connecticut-state.html,"Sat, Jan 27, 2024",1:00p,REG,@,/cbb/schools/central-connecticut-state/men/2024.html,Central Connecticut State,/cbb/conferences/northeast/men/2024.html,NEC,-8.06,L,68,69,OT,9,10,L 3,Detrick Gymnasium,/cbb/schools/wagner/men/2024.html
19,/cbb/boxscores/2024-02-01-19-wagner.html,"Thu, Feb 1, 2024",7:00p,REG,,/cbb/schools/le-moyne/men/2024.html,Le Moyne,/cbb/conferences/northeast/men/2024.html,NEC,-10.98,W,80,57,,10,10,W 1,Spiro Sports Center,/cbb/schools/wagner/men/2024.html
20,/cbb/boxscores/2024-02-03-14-stonehill.html,"Sat, Feb 3, 2024",2:00p,REG,@,/cbb/schools/stonehill/men/2024.html,Stonehill,/cbb/conferences/northeast/men/2024.html,NEC,-20.05,L,61,71,,10,11,L 1,Merkert Gymnasium,/cbb/schools/wagner/men/2024.html
21,/cbb/boxscores/2024-02-08-19-fairleigh-dickinson.html,"Thu, Feb 8, 2024",7:00p,REG,@,/cbb/schools/fairleigh-dickinson/men/2024.html,FDU,/cbb/conferences/northeast/men/2024.html,NEC,-14.36,W,66,62,,11,11,W 1,Rothman Center,/cbb/schools/wagner/men/2024.html
22,/cbb/boxscores/2024-02-15-19-saint-francis-pa.html,"Thu, Feb 15, 2024",7:00p,REG,@,/cbb/schools/saint-francis-pa/men/2024.html,Saint Francis (PA),/cbb/conferences/northeast/men/2024.html,NEC,-18.49,W,65,63,OT,12,11,W 2,DeGol Arena,/cbb/schools/wagner/men/2024.html
23,/cbb/boxscores/2024-02-17-16-wagner.html,"Sat, Feb 17, 2024",4:00p,REG,,/cbb/schools/sacred-heart/men/2024.html,Sacred Heart,/cbb/conferences/northeast/men/2024.html,NEC,-9.85,L,53,63,,12,12,L 1,Spiro Sports Center,/cbb/schools/wagner/men/2024.html
24,/cbb/boxscores/2024-02-22-19-wagner.html,"Thu, Feb 22, 2024",7:00p,REG,,/cbb/schools/central-connecticut-state/men/2024.html,Central Connecticut State,/cbb/conferences/northeast/men/2024.html,NEC,-8.06,L,72,73,,12,13,L 2,Spiro Sports Center,/cbb/schools/wagner/men/2024.html
25,/cbb/boxscores/2024-02-25-12-wagner.html,"Sun, Feb 25, 2024",12:00p,REG,,/cbb/schools/long-island-university/men/2024.html,Long Island University,/cbb/conferences/northeast/men/2024.html,NEC,-17.74,W,72,57,,13,13,W 1,Spiro Sports Center,/cbb/schools/wagner/men/2024.html
26,/cbb/boxscores/2024-02-29-19-le-moyne.html,"Thu, Feb 29, 2024",7:00p,REG,@,/cbb/schools/le-moyne/men/2024.html,Le Moyne,/cbb/conferences/northeast/men/2024.html,NEC,-10.98,L,56,70,,13,14,L 1,,/cbb/schools/wagner/men/2024.html
27,/cbb/boxscores/2024-03-02-16-wagner.html,"Sat, Mar 2, 2024",4:30p,REG,,/cbb/schools/fairleigh-dickinson/men/2024.html,FDU,/cbb/conferences/northeast/men/2024.html,NEC,-14.36,L,54,57,,13,15,L 2,Spiro Sports Center,/cbb/schools/wagner/men/2024.html
28,/cbb/boxscores/2024-03-06-19-sacred-heart.html,"Wed, Mar 6, 2024",7:00p,REG,@,/cbb/schools/sacred-heart/men/2024.html,Sacred Heart,/cbb/conferences/northeast/men/2024.html,NEC,-9.85,W,60,57,,14,15,W 1,William H. Pitt Center,/cbb/schools/wagner/men/2024.html
29,/cbb/boxscores/2024-03-09-14-central-connecticut-state.html,"Sat, Mar 9, 2024",2:00p,CTOURN,@,/cbb/schools/central-connecticut-state/men/2024.html,Central Connecticut State,/cbb/conferences/northeast/men/2024.html,NEC,-8.06,W,66,56,,15,15,W 2,Detrick Gymnasium,/cbb/schools/wagner/men/2024.html
30,/cbb/boxscores/2024-03-12-19-merrimack.html,"Tue, Mar 12, 2024",7:00p,CTOURN,@,/cbb/schools/merrimack/men/2024.html,Merrimack,/cbb/conferences/northeast/men/2024.html,NEC,-5.16,W,54,47,,16,15,W 3,Hammel Court,/cbb/schools/wagner/men/2024.html
31,/cbb/boxscores/2024-03-19-18-howard.html,"Tue, Mar 19, 2024",6:40p,NCAA,N,/cbb/schools/howard/men/2024.html,Howard,/cbb/conferences/meac/men/2024.html,MEAC,-8.64,W,71,68,,17,15,W 4,University of Dayton Arena,/cbb/schools/wagner/men/2024.html
32,,"['Thu, Mar 21, 2024']",2:45p,NCAA,N,/cbb/schools/north-carolina/men/2024.html,North Carolina,/cbb/conferences/acc/men/2024.html,ACC,20.93,,,,,,,,Spectrum Center,/cbb/schools/wagner/men/2024.html
