,boxScorelink,date,time_game,game_type,oppLink,opp,confLink,conf,srs,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink,game_location
0,/cbb/boxscores/2023-11-06-18-tennessee.html,"Mon, Nov 6, 2023",6:30p,REG,/cbb/schools/tennessee-tech/men/2024.html,Tennessee Tech,/cbb/conferences/ovc/men/2024.html,OVC,-14.82,W,80,42,1,0,W 1,Thompson-Boling Arena,/cbb/schools/tennessee/men/2024.html,
1,/cbb/boxscores/2023-11-10-21-wisconsin.html,"Fri, Nov 10, 2023",9:00p,REG,/cbb/schools/wisconsin/men/2024.html,Wisconsin,/cbb/conferences/big-ten/men/2024.html,Big Ten,16.74,W,80,70,2,0,W 2,,/cbb/schools/tennessee/men/2024.html,@
2,/cbb/boxscores/2023-11-14-18-tennessee.html,"Tue, Nov 14, 2023",6:30p,REG,/cbb/schools/wofford/men/2024.html,Wofford,/cbb/conferences/southern/men/2024.html,Southern,-3.72,W,82,61,3,0,W 3,Thompson-Boling Arena,/cbb/schools/tennessee/men/2024.html,
3,/cbb/boxscores/2023-11-20-14-syracuse.html,"Mon, Nov 20, 2023",2:30p,REG,/cbb/schools/syracuse/men/2024.html,Syracuse,/cbb/conferences/acc/men/2024.html,ACC,8.28,W,73,56,4,0,W 4,Stan Sheriff Center,/cbb/schools/tennessee/men/2024.html,N
4,/cbb/boxscores/2023-11-21-20-purdue.html,"Tue, Nov 21, 2023",8:00p,REG,/cbb/schools/purdue/men/2024.html,Purdue,/cbb/conferences/big-ten/men/2024.html,Big Ten,24.73,L,67,71,4,1,L 1,Stan Sheriff Center,/cbb/schools/tennessee/men/2024.html,N
5,/cbb/boxscores/2023-11-22-14-kansas.html,"Wed, Nov 22, 2023",2:30p,REG,/cbb/schools/kansas/men/2024.html,Kansas,/cbb/conferences/big-12/men/2024.html,Big 12,17.48,L,60,69,4,2,L 2,Stan Sheriff Center,/cbb/schools/tennessee/men/2024.html,N
6,/cbb/boxscores/2023-11-29-19-north-carolina.html,"Wed, Nov 29, 2023",7:15p,REG,/cbb/schools/north-carolina/men/2024.html,North Carolina,/cbb/conferences/acc/men/2024.html,ACC,20.93,L,92,100,4,3,L 3,Dean Smith Center,/cbb/schools/tennessee/men/2024.html,@
7,/cbb/boxscores/2023-12-05-18-tennessee.html,"Tue, Dec 5, 2023",6:30p,REG,/cbb/schools/george-mason/men/2024.html,George Mason,/cbb/conferences/atlantic-10/men/2024.html,A-10,6.54,W,87,66,5,3,W 1,Thompson-Boling Arena,/cbb/schools/tennessee/men/2024.html,
8,/cbb/boxscores/2023-12-09-12-tennessee.html,"Sat, Dec 9, 2023",12:00p,REG,/cbb/schools/illinois/men/2024.html,Illinois,/cbb/conferences/big-ten/men/2024.html,Big Ten,19.84,W,86,79,6,3,W 2,Thompson-Boling Arena,/cbb/schools/tennessee/men/2024.html,
9,/cbb/boxscores/2023-12-12-19-tennessee.html,"Tue, Dec 12, 2023",7:00p,REG,/cbb/schools/georgia-southern/men/2024.html,Georgia Southern,/cbb/conferences/sun-belt/men/2024.html,Sun Belt,-8.21,W,74,56,7,3,W 3,Thompson-Boling Arena,/cbb/schools/tennessee/men/2024.html,
10,/cbb/boxscores/2023-12-16-22-north-carolina-state.html,"Sat, Dec 16, 2023",10:00p,REG,/cbb/schools/north-carolina-state/men/2024.html,NC State,/cbb/conferences/acc/men/2024.html,ACC,11.49,W,79,70,8,3,W 4,AT&T Center,/cbb/schools/tennessee/men/2024.html,N
11,/cbb/boxscores/2023-12-21-18-tennessee.html,"Thu, Dec 21, 2023",6:30p,REG,/cbb/schools/tarleton-state/men/2024.html,Tarleton State,/cbb/conferences/wac/men/2024.html,WAC,1.53,W,65,46,9,3,W 5,Thompson-Boling Arena,/cbb/schools/tennessee/men/2024.html,
12,/cbb/boxscores/2024-01-02-19-tennessee.html,"Tue, Jan 2, 2024",7:00p,REG,/cbb/schools/norfolk-state/men/2024.html,Norfolk State,/cbb/conferences/meac/men/2024.html,MEAC,-6.32,W,87,50,10,3,W 6,Thompson-Boling Arena,/cbb/schools/tennessee/men/2024.html,
13,/cbb/boxscores/2024-01-06-18-tennessee.html,"Sat, Jan 6, 2024",6:00p,REG,/cbb/schools/mississippi/men/2024.html,Mississippi,/cbb/conferences/sec/men/2024.html,SEC,8.53,W,90,64,11,3,W 7,Thompson-Boling Arena,/cbb/schools/tennessee/men/2024.html,
14,/cbb/boxscores/2024-01-10-19-mississippi-state.html,"Wed, Jan 10, 2024",7:00p,REG,/cbb/schools/mississippi-state/men/2024.html,Mississippi State,/cbb/conferences/sec/men/2024.html,SEC,14.92,L,72,77,11,4,L 1,Humphrey Coliseum,/cbb/schools/tennessee/men/2024.html,@
15,/cbb/boxscores/2024-01-13-12-georgia.html,"Sat, Jan 13, 2024",12:00p,REG,/cbb/schools/georgia/men/2024.html,Georgia,/cbb/conferences/sec/men/2024.html,SEC,8.67,W,85,79,12,4,W 1,Stegeman Coliseum,/cbb/schools/tennessee/men/2024.html,@
16,/cbb/boxscores/2024-01-16-19-tennessee.html,"Tue, Jan 16, 2024",5:00p,REG,/cbb/schools/florida/men/2024.html,Florida,/cbb/conferences/sec/men/2024.html,SEC,15.45,W,85,66,13,4,W 2,Thompson-Boling Arena,/cbb/schools/tennessee/men/2024.html,
17,/cbb/boxscores/2024-01-20-00-tennessee.html,"Sat, Jan 20, 2024",2:00p,REG,/cbb/schools/alabama/men/2024.html,Alabama,/cbb/conferences/sec/men/2024.html,SEC,21.07,W,91,71,14,4,W 3,Thompson-Boling Arena,/cbb/schools/tennessee/men/2024.html,
18,/cbb/boxscores/2024-01-27-01-vanderbilt.html,"Sat, Jan 27, 2024",6:00p,REG,/cbb/schools/vanderbilt/men/2024.html,Vanderbilt,/cbb/conferences/sec/men/2024.html,SEC,0.45,W,75,62,15,4,W 4,Memorial Gymnasium,/cbb/schools/tennessee/men/2024.html,@
19,/cbb/boxscores/2024-01-30-18-tennessee.html,"Tue, Jan 30, 2024",6:30p,REG,/cbb/schools/south-carolina/men/2024.html,South Carolina,/cbb/conferences/sec/men/2024.html,SEC,11.54,L,59,63,15,5,L 1,Thompson-Boling Arena,/cbb/schools/tennessee/men/2024.html,
20,/cbb/boxscores/2024-02-03-20-kentucky.html,"Sat, Feb 3, 2024",8:30p,REG,/cbb/schools/kentucky/men/2024.html,Kentucky,/cbb/conferences/sec/men/2024.html,SEC,17.58,W,103,92,16,5,W 1,Rupp Arena,/cbb/schools/tennessee/men/2024.html,@
21,/cbb/boxscores/2024-02-07-19-tennessee.html,"Wed, Feb 7, 2024",7:00p,REG,/cbb/schools/louisiana-state/men/2024.html,Louisiana State,/cbb/conferences/sec/men/2024.html,SEC,8.41,W,88,68,17,5,W 2,Thompson-Boling Arena,/cbb/schools/tennessee/men/2024.html,
22,/cbb/boxscores/2024-02-10-20-texas-am.html,"Sat, Feb 10, 2024",8:00p,REG,/cbb/schools/texas-am/men/2024.html,Texas A&M,/cbb/conferences/sec/men/2024.html,SEC,12.97,L,69,85,17,6,L 1,Reed Arena,/cbb/schools/tennessee/men/2024.html,@
23,/cbb/boxscores/2024-02-14-21-arkansas.html,"Wed, Feb 14, 2024",9:00p,REG,/cbb/schools/arkansas/men/2024.html,Arkansas,/cbb/conferences/sec/men/2024.html,SEC,6.34,W,92,63,18,6,W 1,Bud Walton Arena,/cbb/schools/tennessee/men/2024.html,@
24,/cbb/boxscores/2024-02-17-18-tennessee.html,"Sat, Feb 17, 2024",6:00p,REG,/cbb/schools/vanderbilt/men/2024.html,Vanderbilt,/cbb/conferences/sec/men/2024.html,SEC,0.45,W,88,53,19,6,W 2,Thompson-Boling Arena,/cbb/schools/tennessee/men/2024.html,
25,/cbb/boxscores/2024-02-20-19-missouri.html,"Tue, Feb 20, 2024",7:00p,REG,/cbb/schools/missouri/men/2024.html,Missouri,/cbb/conferences/sec/men/2024.html,SEC,3.47,W,72,67,20,6,W 3,Mizzou Arena,/cbb/schools/tennessee/men/2024.html,@
26,/cbb/boxscores/2024-02-24-20-tennessee.html,"Sat, Feb 24, 2024",8:00p,REG,/cbb/schools/texas-am/men/2024.html,Texas A&M,/cbb/conferences/sec/men/2024.html,SEC,12.97,W,86,51,21,6,W 4,Thompson-Boling Arena,/cbb/schools/tennessee/men/2024.html,
27,/cbb/boxscores/2024-02-28-19-tennessee.html,"Wed, Feb 28, 2024",7:00p,REG,/cbb/schools/auburn/men/2024.html,Auburn,/cbb/conferences/sec/men/2024.html,SEC,23.33,W,92,84,22,6,W 5,Thompson-Boling Arena,/cbb/schools/tennessee/men/2024.html,
