,boxScorelink,date,time_game,game_type,game_location,oppLink,opp,confLink,conf,srs,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink
0,/cbb/boxscores/2023-11-06-18-purdue.html,"Mon, Nov 6, 2023",6:30p,REG,@,/cbb/schools/purdue/men/2024.html,Purdue,/cbb/conferences/big-ten/men/2024.html,Big Ten,24.73,L,45,98,0,1,L 1,Mackey Arena,/cbb/schools/samford/men/2024.html
1,/cbb/boxscores/2023-11-10-19-virginia-commonwealth.html,"Fri, Nov 10, 2023",7:00p,REG,@,/cbb/schools/virginia-commonwealth/men/2024.html,Virginia Commonwealth,/cbb/conferences/atlantic-10/men/2024.html,A-10,9.12,L,65,75,0,2,L 2,Stuart Siegel Center,/cbb/schools/samford/men/2024.html
2,/cbb/boxscores/2023-11-14-19-samford.html,"Tue, Nov 14, 2023",7:30p,REG,,,Mississippi College,,,,W,96,52,1,2,W 1,Pete Hanna Center,/cbb/schools/samford/men/2024.html
3,/cbb/boxscores/2023-11-17-19-samford.html,"Fri, Nov 17, 2023",7:30p,REG,,/cbb/schools/south-carolina-state/men/2024.html,South Carolina State,/cbb/conferences/meac/men/2024.html,MEAC,-11.79,W,89,72,2,2,W 2,Pete Hanna Center,/cbb/schools/samford/men/2024.html
4,/cbb/boxscores/2023-11-22-17-samford.html,"Wed, Nov 22, 2023",7:30p,REG,,/cbb/schools/alabama-state/men/2024.html,Alabama State,/cbb/conferences/swac/men/2024.html,SWAC,-11.57,W,99,67,3,2,W 3,Pete Hanna Center,/cbb/schools/samford/men/2024.html
5,/cbb/boxscores/2023-11-24-14-samford.html,"Fri, Nov 24, 2023",4:00p,REG,,/cbb/schools/merrimack/men/2024.html,Merrimack,/cbb/conferences/northeast/men/2024.html,NEC,-5.16,W,79,71,4,2,W 4,Pete Hanna Center,/cbb/schools/samford/men/2024.html
6,/cbb/boxscores/2023-11-25-15-samford.html,"Sat, Nov 25, 2023",3:00p,REG,,/cbb/schools/north-carolina-at/men/2024.html,North Carolina A&T,/cbb/conferences/coastal/men/2024.html,CAA,-16.21,W,101,83,5,2,W 5,Pete Hanna Center,/cbb/schools/samford/men/2024.html
7,/cbb/boxscores/2023-11-30-19-samford.html,"Thu, Nov 30, 2023",8:00p,REG,,/cbb/schools/louisiana-lafayette/men/2024.html,Louisiana,/cbb/conferences/sun-belt/men/2024.html,Sun Belt,-0.35,W,88,65,6,2,W 6,Pete Hanna Center,/cbb/schools/samford/men/2024.html
8,/cbb/boxscores/2023-12-03-16-samford.html,"Sun, Dec 3, 2023",4:30p,REG,,,LaGrange,,,,W,128,82,7,2,W 7,Pete Hanna Center,/cbb/schools/samford/men/2024.html
9,/cbb/boxscores/2023-12-11-19-samford.html,"Mon, Dec 11, 2023",7:30p,REG,,/cbb/schools/alabama-am/men/2024.html,Alabama A&M,/cbb/conferences/swac/men/2024.html,SWAC,-14.02,W,118,91,8,2,W 8,Pete Hanna Center,/cbb/schools/samford/men/2024.html
10,/cbb/boxscores/2023-12-16-15-samford.html,"Sat, Dec 16, 2023",3:00p,REG,,/cbb/schools/belmont/men/2024.html,Belmont,/cbb/conferences/mvc/men/2024.html,MVC,2.98,W,99,93,9,2,W 9,Pete Hanna Center,/cbb/schools/samford/men/2024.html
11,/cbb/boxscores/2023-12-19-14-valparaiso.html,"Tue, Dec 19, 2023",2:00p,REG,@,/cbb/schools/valparaiso/men/2024.html,Valparaiso,/cbb/conferences/mvc/men/2024.html,MVC,-8.09,W,79,61,10,2,W 10,Athletics-Recreation Center,/cbb/schools/samford/men/2024.html
12,/cbb/boxscores/2023-12-21-19-texas-southern.html,"Thu, Dec 21, 2023",7:00p,REG,@,/cbb/schools/texas-southern/men/2024.html,Texas Southern,/cbb/conferences/swac/men/2024.html,SWAC,-8.97,W,87,65,11,2,W 11,Health & Physical Education Arena,/cbb/schools/samford/men/2024.html
13,/cbb/boxscores/2024-01-03-19-samford.html,"Wed, Jan 3, 2024",7:30p,REG,,/cbb/schools/chattanooga/men/2024.html,Chattanooga,/cbb/conferences/southern/men/2024.html,Southern,-0.03,W,89,74,12,2,W 12,Pete Hanna Center,/cbb/schools/samford/men/2024.html
14,/cbb/boxscores/2024-01-06-13-citadel.html,"Sat, Jan 6, 2024",1:00p,REG,@,/cbb/schools/citadel/men/2024.html,The Citadel,/cbb/conferences/southern/men/2024.html,Southern,-6.45,W,80,64,13,2,W 13,McAlister Field House,/cbb/schools/samford/men/2024.html
15,/cbb/boxscores/2024-01-11-20-samford.html,"Thu, Jan 11, 2024",8:00p,REG,,/cbb/schools/north-carolina-greensboro/men/2024.html,UNC Greensboro,/cbb/conferences/southern/men/2024.html,Southern,-0.12,W,79,70,14,2,W 14,Pete Hanna Center,/cbb/schools/samford/men/2024.html
16,/cbb/boxscores/2024-01-13-18-samford.html,"Sat, Jan 13, 2024",6:00p,REG,,/cbb/schools/virginia-military-institute/men/2024.html,Virginia Military Institute,/cbb/conferences/southern/men/2024.html,Southern,-20.46,W,134,96,15,2,W 15,Pete Hanna Center,/cbb/schools/samford/men/2024.html
17,/cbb/boxscores/2024-01-16-18-western-carolina.html,"Tue, Jan 16, 2024",6:00p,REG,@,/cbb/schools/western-carolina/men/2024.html,Western Carolina,/cbb/conferences/southern/men/2024.html,Southern,2.12,W,75,71,16,2,W 16,Ramsey Center,/cbb/schools/samford/men/2024.html
18,/cbb/boxscores/2024-01-20-18-samford.html,"Sat, Jan 20, 2024",6:00p,REG,,/cbb/schools/mercer/men/2024.html,Mercer,/cbb/conferences/southern/men/2024.html,Southern,-4.52,W,87,80,17,2,W 17,Pete Hanna Center,/cbb/schools/samford/men/2024.html
19,/cbb/boxscores/2024-01-24-19-furman.html,"Wed, Jan 24, 2024",7:00p,REG,@,/cbb/schools/furman/men/2024.html,Furman,/cbb/conferences/southern/men/2024.html,Southern,0.36,L,68,78,17,3,L 1,Timmons Arena,/cbb/schools/samford/men/2024.html
20,/cbb/boxscores/2024-01-27-16-east-tennessee-state.html,"Sat, Jan 27, 2024",4:00p,REG,@,/cbb/schools/east-tennessee-state/men/2024.html,East Tennessee State,/cbb/conferences/southern/men/2024.html,Southern,-2.93,W,75,72,18,3,W 1,Freedom Hall Civic Center,/cbb/schools/samford/men/2024.html
21,/cbb/boxscores/2024-01-31-19-samford.html,"Wed, Jan 31, 2024",7:30p,REG,,/cbb/schools/wofford/men/2024.html,Wofford,/cbb/conferences/southern/men/2024.html,Southern,-3.72,W,81,79,19,3,W 2,Pete Hanna Center,/cbb/schools/samford/men/2024.html
22,/cbb/boxscores/2024-02-03-16-chattanooga.html,"Sat, Feb 3, 2024",4:30p,REG,@,/cbb/schools/chattanooga/men/2024.html,Chattanooga,/cbb/conferences/southern/men/2024.html,Southern,-0.03,W,78,56,20,3,W 3,McKenzie Arena,/cbb/schools/samford/men/2024.html
23,/cbb/boxscores/2024-02-08-19-north-carolina-greensboro.html,"Thu, Feb 8, 2024",7:00p,REG,@,/cbb/schools/north-carolina-greensboro/men/2024.html,UNC Greensboro,/cbb/conferences/southern/men/2024.html,Southern,-0.12,W,78,69,21,3,W 4,Greensboro Coliseum,/cbb/schools/samford/men/2024.html
24,/cbb/boxscores/2024-02-10-00-virginia-military-institute.html,"Sat, Feb 10, 2024",1:00p,REG,@,/cbb/schools/virginia-military-institute/men/2024.html,Virginia Military Institute,/cbb/conferences/southern/men/2024.html,Southern,-20.46,W,102,63,22,3,W 5,Cameron Hall,/cbb/schools/samford/men/2024.html
25,/cbb/boxscores/2024-02-14-21-samford.html,"Wed, Feb 14, 2024",9:00p,REG,,/cbb/schools/western-carolina/men/2024.html,Western Carolina,/cbb/conferences/southern/men/2024.html,Southern,2.12,W,88,62,23,3,W 6,Pete Hanna Center,/cbb/schools/samford/men/2024.html
26,/cbb/boxscores/2024-02-17-14-mercer.html,"Sat, Feb 17, 2024",2:00p,REG,@,/cbb/schools/mercer/men/2024.html,Mercer,/cbb/conferences/southern/men/2024.html,Southern,-4.52,L,84,88,23,4,L 1,University Center,/cbb/schools/samford/men/2024.html
27,/cbb/boxscores/2024-02-21-19-samford.html,"Wed, Feb 21, 2024",7:30p,REG,,/cbb/schools/furman/men/2024.html,Furman,/cbb/conferences/southern/men/2024.html,Southern,0.36,W,74,72,24,4,W 1,Pete Hanna Center,/cbb/schools/samford/men/2024.html
28,/cbb/boxscores/2024-02-24-15-samford.html,"Sat, Feb 24, 2024",3:00p,REG,,/cbb/schools/east-tennessee-state/men/2024.html,East Tennessee State,/cbb/conferences/southern/men/2024.html,Southern,-2.93,W,87,71,25,4,W 2,Pete Hanna Center,/cbb/schools/samford/men/2024.html
29,/cbb/boxscores/2024-02-28-19-wofford.html,"Wed, Feb 28, 2024",7:00p,REG,@,/cbb/schools/wofford/men/2024.html,Wofford,/cbb/conferences/southern/men/2024.html,Southern,-3.72,L,69,91,25,5,L 1,Richardson Indoor Stadium,/cbb/schools/samford/men/2024.html
30,/cbb/boxscores/2024-03-02-15-samford.html,"Sat, Mar 2, 2024",3:00p,REG,,/cbb/schools/citadel/men/2024.html,The Citadel,/cbb/conferences/southern/men/2024.html,Southern,-6.45,W,92,80,26,5,W 1,Pete Hanna Center,/cbb/schools/samford/men/2024.html
