,boxScorelink,date,time_game,game_type,game_location,oppLink,opp,confLink,conf,srs,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink
0,/cbb/boxscores/2021-11-09-21-santa-clara.html,"Tue, Nov 9, 2021",9:00p,REG,@,/cbb/schools/santa-clara/men/2022.html,Santa Clara,/cbb/conferences/wcc/men/2022.html,WCC,8.98,L,77,84,0,1,L 1,Leavey Center,/cbb/schools/cal-state-fullerton/men/2022.html
1,/cbb/boxscores/2021-11-11-22-san-jose-state.html,"Thu, Nov 11, 2021",10:00p,REG,@,/cbb/schools/san-jose-state/men/2022.html,San Jose State,/cbb/conferences/mwc/men/2022.html,MWC,-7.01,L,76,78,0,2,L 2,Provident Credit Union Event Center,/cbb/schools/cal-state-fullerton/men/2022.html
2,/cbb/boxscores/2021-11-16-22-cal-state-fullerton.html,"Tue, Nov 16, 2021",10:30p,REG,,/cbb/schools/george-washington/men/2022.html,George Washington,/cbb/conferences/atlantic-10/men/2022.html,A-10,-4.07,W,74,59,1,2,W 1,Titan Gym,/cbb/schools/cal-state-fullerton/men/2022.html
3,/cbb/boxscores/2021-11-19-22-san-diego.html,"Fri, Nov 19, 2021",10:00p,REG,@,/cbb/schools/san-diego/men/2022.html,San Diego,/cbb/conferences/wcc/men/2022.html,WCC,-3.32,W,57,55,2,2,W 2,Jenny Craig Pavilion,/cbb/schools/cal-state-fullerton/men/2022.html
4,/cbb/boxscores/2021-11-23-20-texas-pan-american.html,"Tue, Nov 23, 2021",8:00p,REG,N,/cbb/schools/texas-pan-american/men/2022.html,Texas-Rio Grande Valley,/cbb/conferences/wac/men/2022.html,WAC,-10.18,L,67,72,2,3,L 1,Walkup Skydome,/cbb/schools/cal-state-fullerton/men/2022.html
5,/cbb/boxscores/2021-11-24-20-northern-arizona.html,"Wed, Nov 24, 2021",8:00p,REG,@,/cbb/schools/northern-arizona/men/2022.html,Northern Arizona,/cbb/conferences/big-sky/men/2022.html,Big Sky,-13.50,W,73,56,3,3,W 1,Rolle Activity Center,/cbb/schools/cal-state-fullerton/men/2022.html
6,/cbb/boxscores/2021-11-29-22-cal-state-fullerton.html,"Mon, Nov 29, 2021",10:00p,REG,,/cbb/schools/wyoming/men/2022.html,Wyoming,/cbb/conferences/mwc/men/2022.html,MWC,9.36,L,66,79,3,4,L 1,Titan Gym,/cbb/schools/cal-state-fullerton/men/2022.html
7,/cbb/boxscores/2021-12-04-20-cal-state-fullerton.html,"Sat, Dec 4, 2021",8:00p,REG,,/cbb/schools/pacific/men/2022.html,Pacific,/cbb/conferences/wcc/men/2022.html,WCC,-8.02,W,66,57,4,4,W 1,Titan Gym,/cbb/schools/cal-state-fullerton/men/2022.html
8,/cbb/boxscores/2021-12-08-22-san-diego-state.html,"Wed, Dec 8, 2021",10:00p,REG,@,/cbb/schools/san-diego-state/men/2022.html,San Diego State,/cbb/conferences/mwc/men/2022.html,MWC,13.13,L,56,66,4,5,L 1,Viejas Arena,/cbb/schools/cal-state-fullerton/men/2022.html
9,/cbb/boxscores/2021-12-11-21-cal-state-fullerton.html,"Sat, Dec 11, 2021",9:00p,REG,,,Life Pacific,,,,W,87,59,5,5,W 1,Titan Gym,/cbb/schools/cal-state-fullerton/men/2022.html
10,/cbb/boxscores/2021-12-17-22-cal-state-fullerton.html,"Fri, Dec 17, 2021",10:00p,REG,,,Redlands,,,,W,93,78,6,5,W 2,Titan Gym,/cbb/schools/cal-state-fullerton/men/2022.html
11,/cbb/boxscores/2021-12-30-22-cal-state-bakersfield.html,"Thu, Dec 30, 2021",10:00p,REG,@,/cbb/schools/cal-state-bakersfield/men/2022.html,Cal State Bakersfield,/cbb/conferences/big-west/men/2022.html,Big West,-7.57,W,73,67,7,5,W 3,Icardo Center,/cbb/schools/cal-state-fullerton/men/2022.html
12,/cbb/boxscores/2022-01-13-22-cal-state-fullerton.html,"Thu, Jan 13, 2022",10:00p,REG,,/cbb/schools/cal-state-northridge/men/2022.html,Cal State Northridge,/cbb/conferences/big-west/men/2022.html,Big West,-12.02,W,79,64,8,5,W 4,Titan Gym,/cbb/schools/cal-state-fullerton/men/2022.html
13,/cbb/boxscores/2022-01-15-21-cal-state-fullerton.html,"Sat, Jan 15, 2022",9:00p,REG,,/cbb/schools/california-santa-barbara/men/2022.html,UC Santa Barbara,/cbb/conferences/big-west/men/2022.html,Big West,1.38,W,79,73,9,5,W 5,Titan Gym,/cbb/schools/cal-state-fullerton/men/2022.html
14,/cbb/boxscores/2022-01-20-22-california-irvine.html,"Thu, Jan 20, 2022",10:00p,REG,@,/cbb/schools/california-irvine/men/2022.html,UC Irvine,/cbb/conferences/big-west/men/2022.html,Big West,1.59,W,65,63,10,5,W 6,Bren Events Center,/cbb/schools/cal-state-fullerton/men/2022.html
15,/cbb/boxscores/2022-01-22-21-cal-state-fullerton.html,"Sat, Jan 22, 2022",9:00p,REG,,/cbb/schools/california-san-diego/men/2022.html,UC San Diego,/cbb/conferences/big-west/men/2022.html,Big West,-7.04,W,83,80,11,5,W 7,Titan Gym,/cbb/schools/cal-state-fullerton/men/2022.html
16,/cbb/boxscores/2022-01-27-21-california-davis.html,"Thu, Jan 27, 2022",9:00p,REG,@,/cbb/schools/california-davis/men/2022.html,UC Davis,/cbb/conferences/big-west/men/2022.html,Big West,-3.70,W,74,58,12,5,W 8,University Credit Union Center,/cbb/schools/cal-state-fullerton/men/2022.html
17,/cbb/boxscores/2022-01-29-20-california-riverside.html,"Sat, Jan 29, 2022",8:00p,REG,@,/cbb/schools/california-riverside/men/2022.html,UC Riverside,/cbb/conferences/big-west/men/2022.html,Big West,-0.92,L,54,67,12,6,L 1,UC Riverside Student Recreation Center,/cbb/schools/cal-state-fullerton/men/2022.html
