,boxScorelink,date,time_game,game_type,oppLink,opp,confLink,conf,srs,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink,game_location
0,/cbb/boxscores/2021-11-09-21-gonzaga.html,"Tue, Nov 9, 2021",9:00p,REG,/cbb/schools/dixie-state/men/2022.html,Utah Tech,/cbb/conferences/wac/men/2022.html,WAC,-8.53,W,97,63,1,0,W 1,McCarthey Athletic Center,/cbb/schools/gonzaga/men/2022.html,
1,/cbb/boxscores/2021-11-13-22-gonzaga.html,"Sat, Nov 13, 2021",10:30p,REG,/cbb/schools/texas/men/2022.html,Texas,/cbb/conferences/big-12/men/2022.html,Big 12,17.01,W,86,74,2,0,W 2,McCarthey Athletic Center,/cbb/schools/gonzaga/men/2022.html,
2,/cbb/boxscores/2021-11-15-21-gonzaga.html,"Mon, Nov 15, 2021",9:00p,REG,/cbb/schools/alcorn-state/men/2022.html,Alcorn State,/cbb/conferences/swac/men/2022.html,SWAC,-8.68,W,84,57,3,0,W 3,McCarthey Athletic Center,/cbb/schools/gonzaga/men/2022.html,
3,/cbb/boxscores/2021-11-19-21-gonzaga.html,"Fri, Nov 19, 2021",9:00p,REG,/cbb/schools/bellarmine/men/2022.html,Bellarmine,/cbb/conferences/atlantic-sun/men/2022.html,A-Sun,-3.77,W,92,50,4,0,W 4,McCarthey Athletic Center,/cbb/schools/gonzaga/men/2022.html,
4,/cbb/boxscores/2021-11-22-23-central-michigan.html,"Mon, Nov 22, 2021",11:00p,REG,/cbb/schools/central-michigan/men/2022.html,Central Michigan,/cbb/conferences/mac/men/2022.html,MAC,-12.56,W,107,54,5,0,W 5,T-Mobile Arena,/cbb/schools/gonzaga/men/2022.html,N
5,/cbb/boxscores/2021-11-23-22-ucla.html,"Tue, Nov 23, 2021",10:00p,REG,/cbb/schools/ucla/men/2022.html,UCLA,/cbb/conferences/pac-12/men/2022.html,Pac-12,19.30,W,83,63,6,0,W 6,T-Mobile Arena,/cbb/schools/gonzaga/men/2022.html,N
6,/cbb/boxscores/2021-11-26-22-gonzaga.html,"Fri, Nov 26, 2021",10:30p,REG,/cbb/schools/duke/men/2022.html,Duke,/cbb/conferences/acc/men/2022.html,ACC,19.55,L,81,84,6,1,L 1,T-Mobile Arena,/cbb/schools/gonzaga/men/2022.html,N
7,/cbb/boxscores/2021-11-29-22-gonzaga.html,"Mon, Nov 29, 2021",10:00p,REG,/cbb/schools/tarleton-state/men/2022.html,Tarleton State,/cbb/conferences/wac/men/2022.html,WAC,-3.18,W,64,55,7,1,W 1,McCarthey Athletic Center,/cbb/schools/gonzaga/men/2022.html,
8,/cbb/boxscores/2021-12-04-20-gonzaga.html,"Sat, Dec 4, 2021",8:00p,REG,/cbb/schools/alabama/men/2022.html,Alabama,/cbb/conferences/sec/men/2022.html,SEC,14.62,L,82,91,7,2,L 1,Climate Pledge Arena,/cbb/schools/gonzaga/men/2022.html,N
9,/cbb/boxscores/2021-12-09-21-gonzaga.html,"Thu, Dec 9, 2021",9:00p,REG,/cbb/schools/merrimack/men/2022.html,Merrimack,/cbb/conferences/northeast/men/2022.html,NEC,-10.86,W,80,55,8,2,W 1,McCarthey Athletic Center,/cbb/schools/gonzaga/men/2022.html,
10,/cbb/boxscores/2021-12-18-13-texas-tech.html,"Sat, Dec 18, 2021",1:00p,REG,/cbb/schools/texas-tech/men/2022.html,Texas Tech,/cbb/conferences/big-12/men/2022.html,Big 12,20.08,W,69,55,9,2,W 2,Footprint Center,/cbb/schools/gonzaga/men/2022.html,N
11,/cbb/boxscores/2021-12-20-21-gonzaga.html,"Mon, Dec 20, 2021",9:00p,REG,/cbb/schools/northern-arizona/men/2022.html,Northern Arizona,/cbb/conferences/big-sky/men/2022.html,Big Sky,-13.50,W,95,49,10,2,W 3,McCarthey Athletic Center,/cbb/schools/gonzaga/men/2022.html,
12,/cbb/boxscores/2021-12-28-17-gonzaga.html,"Tue, Dec 28, 2021",5:00p,REG,/cbb/schools/north-alabama/men/2022.html,North Alabama,/cbb/conferences/atlantic-sun/men/2022.html,A-Sun,-11.33,W,93,63,11,2,W 4,McCarthey Athletic Center,/cbb/schools/gonzaga/men/2022.html,
13,/cbb/boxscores/2022-01-08-21-gonzaga.html,"Sat, Jan 8, 2022",9:00p,REG,/cbb/schools/pepperdine/men/2022.html,Pepperdine,/cbb/conferences/wcc/men/2022.html,WCC,-7.04,W,117,83,12,2,W 5,McCarthey Athletic Center,/cbb/schools/gonzaga/men/2022.html,
14,/cbb/boxscores/2022-01-13-23-gonzaga.html,"Thu, Jan 13, 2022",11:00p,REG,/cbb/schools/brigham-young/men/2022.html,Brigham Young,/cbb/conferences/wcc/men/2022.html,WCC,10.05,W,110,84,13,2,W 6,McCarthey Athletic Center,/cbb/schools/gonzaga/men/2022.html,
15,/cbb/boxscores/2022-01-15-16-santa-clara.html,"Sat, Jan 15, 2022",4:00p,REG,/cbb/schools/santa-clara/men/2022.html,Santa Clara,/cbb/conferences/wcc/men/2022.html,WCC,8.98,W,115,83,14,2,W 7,Leavey Center,/cbb/schools/gonzaga/men/2022.html,@
