,boxScorelink,date,time_game,game_type,opp,conf,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink,game_location,oppLink,confLink,srs,overtimes
0,/cbb/boxscores/2021-11-09-20-texas-am-corpus-christi.html,"Tue, Nov 9, 2021",8:00p,REG,Texas Lutheran,,W,102,64,1,0,W 1,American Bank Center,/cbb/schools/texas-am-corpus-christi/men/2022.html,,,,,
1,/cbb/boxscores/2021-11-14-15-texas-am.html,"Sun, Nov 14, 2021",3:00p,REG,Texas A&M,SEC,L,65,86,1,1,L 1,Reed Arena,/cbb/schools/texas-am-corpus-christi/men/2022.html,@,/cbb/schools/texas-am/men/2022.html,/cbb/conferences/sec/men/2022.html,12.93,
2,/cbb/boxscores/2021-11-16-18-iupui.html,"Tue, Nov 16, 2021",6:00p,REG,IUPUI,Horizon,W,65,59,2,1,W 1,Convocation Center,/cbb/schools/texas-am-corpus-christi/men/2022.html,N,/cbb/schools/iupui/men/2022.html,/cbb/conferences/horizon/men/2022.html,-23.61,
3,/cbb/boxscores/2021-11-17-14-denver.html,"Wed, Nov 17, 2021",2:00p,REG,Denver,Summit,W,69,67,3,1,W 2,Convocation Center,/cbb/schools/texas-am-corpus-christi/men/2022.html,N,/cbb/schools/denver/men/2022.html,/cbb/conferences/summit/men/2022.html,-10.12,
4,/cbb/boxscores/2021-11-21-16-texas-san-antonio.html,"Sun, Nov 21, 2021",4:00p,REG,UTSA,CUSA,W,77,58,4,1,W 3,Convocation Center,/cbb/schools/texas-am-corpus-christi/men/2022.html,@,/cbb/schools/texas-san-antonio/men/2022.html,/cbb/conferences/cusa/men/2022.html,-10.46,
5,/cbb/boxscores/2021-11-27-15-texas-am-corpus-christi.html,"Sat, Nov 27, 2021",3:00p,REG,St. Mary's (TX),,W,88,73,5,1,W 4,American Bank Center,/cbb/schools/texas-am-corpus-christi/men/2022.html,,,,,
6,/cbb/boxscores/2021-12-01-20-texas-pan-american.html,"Wed, Dec 1, 2021",8:00p,REG,Texas-Rio Grande Valley,WAC,W,83,77,6,1,W 5,UTRGV Fieldhouse,/cbb/schools/texas-am-corpus-christi/men/2022.html,@,/cbb/schools/texas-pan-american/men/2022.html,/cbb/conferences/wac/men/2022.html,-10.18,
7,/cbb/boxscores/2021-12-04-15-texas-am-corpus-christi.html,"Sat, Dec 4, 2021",3:00p,REG,Southwestern (TX),,W,111,60,7,1,W 6,American Bank Center,/cbb/schools/texas-am-corpus-christi/men/2022.html,,,,,
8,/cbb/boxscores/2021-12-08-20-texas-am-corpus-christi.html,"Wed, Dec 8, 2021",8:00p,REG,Texas-Rio Grande Valley,WAC,W,75,69,8,1,W 7,American Bank Center,/cbb/schools/texas-am-corpus-christi/men/2022.html,,/cbb/schools/texas-pan-american/men/2022.html,/cbb/conferences/wac/men/2022.html,-10.18,
9,/cbb/boxscores/2021-12-11-20-nebraska-omaha.html,"Sat, Dec 11, 2021",8:00p,REG,Omaha,Summit,W,87,73,9,1,W 8,Baxter Arena,/cbb/schools/texas-am-corpus-christi/men/2022.html,@,/cbb/schools/nebraska-omaha/men/2022.html,/cbb/conferences/summit/men/2022.html,-16.99,
10,/cbb/boxscores/2021-12-14-20-minnesota.html,"Tue, Dec 14, 2021",8:00p,REG,Minnesota,Big Ten,L,71,79,9,2,L 1,Williams Arena,/cbb/schools/texas-am-corpus-christi/men/2022.html,@,/cbb/schools/minnesota/men/2022.html,/cbb/conferences/big-ten/men/2022.html,5.93,
11,/cbb/boxscores/2021-12-18-13-texas-am-corpus-christi.html,"Sat, Dec 18, 2021",1:00p,REG,Lamar,WAC,W,57,53,10,2,W 1,American Bank Center,/cbb/schools/texas-am-corpus-christi/men/2022.html,,/cbb/schools/lamar/men/2022.html,/cbb/conferences/wac/men/2022.html,-15.86,
12,/cbb/boxscores/2021-12-22-13-notre-dame.html,"Wed, Dec 22, 2021",1:00p,REG,Notre Dame,ACC,L,73,83,10,3,L 1,Purcell Pavilion at the Joyce Center,/cbb/schools/texas-am-corpus-christi/men/2022.html,@,/cbb/schools/notre-dame/men/2022.html,/cbb/conferences/acc/men/2022.html,11.87,
13,/cbb/boxscores/2021-12-31-13-texas-am-corpus-christi.html,"Fri, Dec 31, 2021",1:00p,REG,Sul Ross State,,W,101,49,11,3,W 1,American Bank Center,/cbb/schools/texas-am-corpus-christi/men/2022.html,,,,,
14,/cbb/boxscores/2022-01-06-18-texas-am-corpus-christi.html,"Thu, Jan 6, 2022",6:00p,REG,Northwestern State,Southland,W,89,67,12,3,W 2,Merrell Center,/cbb/schools/texas-am-corpus-christi/men/2022.html,N,/cbb/schools/northwestern-state/men/2022.html,/cbb/conferences/southland/men/2022.html,-14.06,
15,/cbb/boxscores/2022-01-07-20-nicholls-state.html,"Fri, Jan 7, 2022",8:30p,REG,Nicholls State,Southland,L,75,84,12,4,L 1,Merrell Center,/cbb/schools/texas-am-corpus-christi/men/2022.html,N,/cbb/schools/nicholls-state/men/2022.html,/cbb/conferences/southland/men/2022.html,-3.62,
16,/cbb/boxscores/2022-01-08-18-texas-am-corpus-christi.html,"Sat, Jan 8, 2022",6:00p,REG,McNeese State,Southland,W,67,54,13,4,W 1,Merrell Center,/cbb/schools/texas-am-corpus-christi/men/2022.html,N,/cbb/schools/mcneese-state/men/2022.html,/cbb/conferences/southland/men/2022.html,-11.76,
17,/cbb/boxscores/2022-01-15-16-texas-am-corpus-christi.html,"Sat, Jan 15, 2022",4:30p,REG,Incarnate Word,Southland,W,80,64,14,4,W 2,American Bank Center,/cbb/schools/texas-am-corpus-christi/men/2022.html,,/cbb/schools/incarnate-word/men/2022.html,/cbb/conferences/southland/men/2022.html,-17.03,
18,/cbb/boxscores/2022-01-20-20-texas-am-corpus-christi.html,"Thu, Jan 20, 2022",8:30p,REG,McNeese State,Southland,W,60,56,15,4,W 3,American Bank Center,/cbb/schools/texas-am-corpus-christi/men/2022.html,,/cbb/schools/mcneese-state/men/2022.html,/cbb/conferences/southland/men/2022.html,-11.76,
19,/cbb/boxscores/2022-01-22-16-texas-am-corpus-christi.html,"Sat, Jan 22, 2022",4:30p,REG,Houston Christian,Southland,L,71,77,15,5,L 1,American Bank Center,/cbb/schools/texas-am-corpus-christi/men/2022.html,,/cbb/schools/houston-baptist/men/2022.html,/cbb/conferences/southland/men/2022.html,-14.47,
