,school_name,link,Tourney,g,wins,losses,win_loss_pct,srs,sos,wins_conf,losses_conf,wins_home,losses_home,wins_visitor,losses_visitor,pts,opp_pts,pace,off_rtg,fta_per_fga_pct,fg3a_per_fga_pct,ts_pct,trb_pct,ast_pct,stl_pct,blk_pct,efg_pct,tov_pct,orb_pct,ft_rate,opp_pace,opp_off_rtg,opp_fta_per_fga_pct,opp_fg3a_per_fga_pct,opp_ts_pct,opp_trb_pct,opp_ast_pct,opp_stl_pct,opp_blk_pct,opp_efg_pct,opp_tov_pct,opp_orb_pct,opp_ft_rate
10,Arizona,/cbb/schools/arizona/men/2022.html,True,37,33,4,.892,22.75,6.84,18,2,17,0,9,3,3107,2518,72.7,114.7,.349,.359,.587,55.0,65.0,9.2,13.4,.556,15.8,34.6,.258,72.7,92.9,.240,.347,.471,45.0,47.2,9.5,7.4,.444,15.0,28.6,.162
11,Arizona State,/cbb/schools/arizona-state/men/2022.html,False,31,14,17,.452,7.64,9.48,10,10,9,6,5,7,2027,2084,67.9,94.7,.212,.372,.492,47.2,53.4,9.7,12.4,.471,15.2,24.9,.140,67.9,97.4,.323,.410,.503,52.8,57.4,8.9,8.2,.463,16.8,30.3,.233
12,Arkansas,/cbb/schools/arkansas/men/2022.html,True,37,28,9,.757,16.27,8.62,13,5,17,1,5,4,2810,2527,72.0,104.8,.372,.342,.533,52.0,52.7,10.5,11.7,.486,14.6,29.5,.282,72.0,94.3,.319,.388,.514,48.0,52.7,9.1,8.7,.475,18.3,25.1,.233
13,Arkansas State,/cbb/schools/arkansas-state/men/2022.html,False,29,18,11,.621,-3.27,-3.50,8,7,11,3,6,7,2055,1974,69.5,101.5,.332,.306,.537,51.5,60.7,11.3,8.5,.498,17.4,29.8,.247,69.5,97.5,.293,.332,.514,48.5,47.4,10.2,8.1,.483,17.2,28.0,.205
14,Arkansas-Pine Bluff,/cbb/schools/arkansas-pine-bluff/men/2022.html,False,31,7,24,.226,-18.96,-4.58,5,13,5,7,2,17,2055,2426,69.3,95.3,.345,.407,.510,43.8,50.1,10.3,6.4,.470,16.8,24.6,.247,69.3,112.5,.332,.309,.580,56.2,53.9,10.8,10.4,.550,16.5,34.8,.242
15,Army,/cbb/schools/army/men/2022.html,False,31,15,16,.484,-10.53,-7.53,9,9,10,4,4,12,2183,2182,69.9,99.9,.316,.355,.516,51.3,48.4,11.1,5.3,.494,16.2,30.0,.199,69.9,99.9,.224,.405,.532,48.7,54.3,10.8,11.0,.513,17.3,26.4,.150
16,Auburn,/cbb/schools/auburn/men/2022.html,True,34,28,6,.824,19.20,8.17,15,3,16,0,8,3,2660,2285,71.3,108.1,.316,.398,.534,52.5,53.1,11.5,21.1,.499,14.2,33.6,.231,71.3,92.9,.343,.360,.488,47.5,49.2,10.4,10.0,.442,17.4,28.9,.251
17,Austin Peay,/cbb/schools/austin-peay/men/2022.html,False,29,12,17,.414,-10.02,-3.39,8,10,6,5,6,11,1875,2004,66.1,96.6,.266,.443,.508,48.6,58.6,9.6,6.1,.478,18.0,29.5,.188,66.1,103.2,.346,.378,.556,51.4,53.9,10.5,11.1,.529,18.7,30.0,.237
18,Ball State,/cbb/schools/ball-state/men/2022.html,False,31,14,17,.452,-7.99,-4.56,9,10,9,5,4,9,2304,2380,71.6,103.4,.374,.412,.549,49.6,51.8,8.4,7.0,.516,17.1,27.1,.260,71.6,106.8,.323,.427,.553,50.4,49.8,10.3,8.6,.522,15.2,28.0,.232
19,Baylor,/cbb/schools/baylor/men/2022.html,True,34,27,7,.794,21.73,8.76,14,4,15,2,8,3,2619,2178,68.6,111.5,.290,.384,.553,53.4,56.3,12.7,9.7,.528,15.1,36.3,.202,68.6,92.7,.277,.362,.509,46.6,55.9,9.3,7.4,.478,20.1,28.8,.195
20,Bellarmine,/cbb/schools/bellarmine/men/2022.html,False,33,20,13,.606,-3.77,-1.28,11,5,11,4,8,8,2314,2217,63.8,109.4,.217,.409,.568,48.3,54.4,8.8,5.8,.545,13.3,23.7,.163,63.8,104.9,.280,.466,.546,51.7,52.1,7.8,6.6,.520,16.1,28.1,.199
21,Belmont,/cbb/schools/belmont/men/2022.html,False,33,25,8,.758,6.49,-2.57,15,3,13,1,10,5,2583,2264,70.3,110.5,.266,.434,.585,49.9,62.2,12.8,11.0,.560,15.0,24.6,.197,70.3,96.8,.235,.398,.523,50.1,52.6,9.5,10.1,.498,18.5,27.6,.166
22,Bethune-Cookman,/cbb/schools/bethune-cookman/men/2022.html,False,30,9,21,.300,-14.70,-6.70,7,11,4,6,4,13,1901,2086,67.4,93.3,.287,.252,.491,48.2,45.4,11.7,7.1,.459,17.1,28.4,.198,67.4,102.4,.343,.374,.547,51.8,54.3,10.0,10.9,.509,18.0,30.0,.253
23,Binghamton,/cbb/schools/binghamton/men/2022.html,False,29,12,17,.414,-10.41,-6.18,8,10,5,8,7,9,1962,1983,67.3,100.0,.230,.356,.523,50.5,44.8,8.4,10.0,.504,16.3,27.2,.152,67.3,101.1,.299,.372,.517,49.5,43.0,9.8,9.0,.490,14.4,27.0,.199
24,Boise State,/cbb/schools/boise-state/men/2022.html,True,35,27,8,.771,11.93,5.22,15,3,13,3,9,3,2389,2130,64.9,104.1,.350,.388,.536,53.6,47.0,9.1,9.6,.512,15.9,30.6,.227,64.9,92.8,.258,.328,.511,46.4,43.5,7.9,8.6,.481,18.1,22.1,.186
25,Boston College,/cbb/schools/boston-college/men/2022.html,False,33,13,20,.394,4.03,5.22,6,14,9,7,2,10,2209,2248,65.5,100.7,.296,.324,.511,50.9,50.2,10.8,8.6,.478,15.4,30.0,.208,65.5,102.5,.315,.367,.550,49.1,50.6,10.1,10.1,.515,16.7,25.8,.234
26,Boston University,/cbb/schools/boston-university/men/2022.html,False,35,22,13,.629,-5.07,-7.34,11,7,11,4,8,8,2470,2369,65.3,106.9,.290,.378,.552,53.4,43.0,8.5,6.6,.521,15.9,31.1,.214,65.3,102.5,.285,.332,.537,46.6,47.8,10.6,10.9,.506,15.0,24.4,.208
27,Bowling Green State,/cbb/schools/bowling-green-state/men/2022.html,False,31,13,18,.419,-8.82,-4.44,6,14,9,7,3,10,2488,2495,74.4,107.1,.315,.371,.535,50.3,44.3,9.8,9.4,.498,14.1,30.7,.233,74.4,107.4,.292,.431,.555,49.7,50.6,8.4,6.4,.523,15.4,29.1,.218
28,Bradley,/cbb/schools/bradley/men/2022.html,False,31,17,14,.548,5.79,1.19,11,7,12,2,3,8,2185,2021,68.1,103.2,.279,.397,.536,54.9,52.4,9.3,13.1,.511,17.1,32.1,.192,68.1,95.4,.310,.377,.506,45.1,43.8,10.8,6.4,.466,16.1,23.0,.230
29,Brigham Young,/cbb/schools/brigham-young/men/2022.html,False,35,24,11,.686,10.05,5.23,9,6,14,3,6,5,2599,2392,69.1,106.7,.265,.377,.549,54.8,53.4,6.9,8.6,.524,15.7,30.8,.190,69.1,98.2,.307,.375,.508,45.2,48.5,8.8,7.7,.477,13.7,22.5,.210
30,Brown,/cbb/schools/brown/men/2022.html,False,29,13,16,.448,-3.32,-1.91,5,9,6,7,6,7,2058,2015,69.7,101.8,.308,.393,.529,50.7,47.9,9.6,11.1,.497,16.4,29.4,.218,69.7,99.7,.328,.379,.536,49.3,46.2,9.1,7.0,.505,17.9,27.2,.228
31,Bryant,/cbb/schools/bryant/men/2022.html,True,32,22,10,.688,-4.80,-7.41,15,2,14,1,7,7,2497,2348,73.0,106.1,.322,.431,.538,51.8,50.5,8.8,10.1,.502,16.1,33.1,.236,73.0,99.8,.250,.336,.495,48.2,54.9,9.9,12.1,.468,14.1,31.2,.172
32,Bucknell,/cbb/schools/bucknell/men/2022.html,False,32,9,23,.281,-14.62,-6.37,5,13,7,6,2,15,2277,2541,68.3,101.8,.283,.376,.561,47.1,57.6,6.6,7.9,.528,17.5,21.4,.217,68.3,113.6,.229,.383,.562,52.9,53.1,12.1,8.3,.538,11.9,29.8,.172
33,Buffalo,/cbb/schools/buffalo/men/2022.html,False,30,19,11,.633,1.90,-3.21,13,6,9,3,9,6,2398,2168,72.5,110.3,.260,.381,.545,55.0,50.6,9.8,10.8,.520,15.3,37.2,.184,72.5,99.7,.287,.324,.506,45.0,43.3,8.5,8.3,.474,14.5,27.7,.202
34,Butler,/cbb/schools/butler/men/2022.html,False,33,14,19,.424,4.45,9.16,6,14,9,7,3,8,2107,2209,64.9,97.2,.304,.417,.512,49.1,48.5,7.9,7.0,.480,16.1,26.7,.211,64.9,101.9,.295,.378,.524,50.9,49.5,8.6,13.5,.493,15.0,27.7,.210
35,Cal Poly,/cbb/schools/cal-poly/men/2022.html,False,28,7,21,.250,-10.60,-3.30,4,12,4,7,2,12,1721,1885,65.5,92.5,.368,.350,.505,51.3,49.7,7.1,7.0,.460,19.5,27.9,.268,65.5,101.4,.365,.362,.525,48.7,49.4,9.4,7.4,.479,15.4,26.5,.273
36,Cal State Bakersfield,/cbb/schools/cal-state-bakersfield/men/2022.html,False,28,9,19,.321,-7.57,-2.01,2,14,6,7,2,11,1816,1857,65.6,98.9,.303,.231,.492,52.8,40.9,9.4,8.4,.456,15.1,33.6,.214,65.6,101.1,.470,.416,.558,47.2,53.0,8.3,5.1,.509,18.9,25.2,.347
37,Cal State Fullerton,/cbb/schools/cal-state-fullerton/men/2022.html,True,32,21,11,.656,-0.04,-2.28,12,5,11,2,7,7,2239,2129,67.2,104.2,.351,.300,.539,51.1,45.5,10.8,5.7,.494,15.7,29.7,.269,67.2,99.0,.257,.375,.535,48.9,54.7,9.2,8.6,.511,18.3,27.5,.180
38,Cal State Northridge,/cbb/schools/cal-state-northridge/men/2022.html,False,30,7,23,.233,-12.02,-1.41,3,15,4,11,3,11,1847,2137,65.7,92.5,.293,.302,.481,46.0,40.6,10.8,7.5,.448,16.1,27.0,.200,65.7,107.1,.345,.384,.556,54.0,57.8,8.4,6.8,.515,17.0,32.5,.263
39,California,/cbb/schools/california/men/2022.html,False,32,12,20,.375,3.96,6.96,5,15,10,8,2,9,2018,2114,64.9,96.4,.253,.316,.501,50.9,45.2,7.4,7.2,.469,15.1,25.3,.184,64.9,101.0,.315,.351,.517,49.1,42.0,8.9,8.8,.475,13.1,23.4,.239
40,California Baptist,/cbb/schools/california-baptist/men/2022.html,False,34,18,16,.529,-3.53,-3.34,7,11,14,5,3,9,2402,2284,69.3,101.6,.366,.430,.539,51.8,65.1,7.4,7.1,.509,17.5,28.7,.246,69.3,96.6,.324,.332,.501,48.2,52.0,9.0,6.5,.468,15.5,26.3,.222
41,Campbell,/cbb/schools/campbell/men/2022.html,False,29,16,13,.552,-4.84,-5.76,8,8,9,4,5,8,1919,1798,63.9,102.7,.275,.369,.542,49.7,56.0,9.6,7.0,.519,14.6,22.2,.187,63.9,96.2,.268,.389,.516,50.3,46.1,9.2,8.5,.494,16.8,24.2,.175
42,Canisius,/cbb/schools/canisius/men/2022.html,False,32,11,21,.344,-7.48,-2.25,7,13,10,5,1,15,2192,2288,69.6,97.6,.299,.397,.494,49.3,53.5,8.6,6.6,.461,14.6,28.5,.207,69.6,101.9,.315,.319,.542,50.7,49.5,7.4,12.0,.508,16.4,26.1,.229
43,Central Arkansas,/cbb/schools/central-arkansas/men/2022.html,False,31,11,20,.355,-13.83,-1.70,7,9,8,4,3,14,2269,2515,73.0,99.4,.227,.352,.523,48.6,51.5,9.2,8.0,.493,16.3,27.4,.172,73.0,110.2,.299,.368,.564,51.4,52.7,10.4,8.3,.537,14.7,29.5,.216
44,Central Connecticut State,/cbb/schools/central-connecticut-state/men/2022.html,False,32,8,24,.250,-17.43,-7.09,4,13,4,7,4,15,1977,2308,66.2,92.2,.291,.392,.495,46.6,49.3,9.3,6.3,.460,18.1,26.3,.206,66.2,107.6,.288,.393,.555,53.4,52.7,10.5,11.2,.529,16.3,31.8,.205
45,Central Michigan,/cbb/schools/central-michigan/men/2022.html,False,30,7,23,.233,-12.56,-1.52,6,12,2,9,5,11,1978,2309,68.8,95.4,.305,.401,.509,46.6,49.7,9.1,9.0,.478,17.3,25.3,.211,68.8,111.4,.361,.424,.561,53.4,54.2,9.2,9.7,.530,14.3,31.3,.254
46,Charleston Southern,/cbb/schools/charleston-southern/men/2022.html,False,31,6,25,.194,-17.56,-4.21,1,15,4,9,1,13,2122,2356,71.3,95.6,.304,.454,.507,50.0,49.8,9.1,8.1,.478,17.8,27.6,.206,71.3,106.1,.297,.377,.561,50.0,52.8,10.9,9.0,.530,15.6,25.2,.221
47,Charlotte,/cbb/schools/charlotte/men/2022.html,False,31,17,14,.548,-1.62,-0.42,10,8,11,4,6,6,2171,2208,66.7,105.1,.280,.398,.564,49.0,55.4,7.2,8.0,.529,15.6,22.6,.221,66.7,106.9,.265,.363,.558,51.0,46.7,8.4,9.2,.526,15.0,25.5,.203
48,Chattanooga,/cbb/schools/chattanooga/men/2022.html,True,35,27,8,.771,6.12,-0.94,14,4,12,3,12,4,2596,2253,66.0,111.6,.266,.389,.560,53.7,47.0,10.8,6.4,.531,14.2,32.7,.198,66.0,96.9,.264,.404,.509,46.3,45.2,8.4,9.6,.482,16.2,26.2,.182
49,Chicago State,/cbb/schools/chicago-state/men/2022.html,False,32,7,25,.219,-14.24,-1.96,3,15,5,9,2,15,1987,2380,66.7,93.0,.294,.438,.487,48.3,43.3,8.2,6.4,.459,18.8,32.2,.192,66.7,111.4,.384,.360,.570,51.7,56.7,9.9,10.9,.535,16.3,34.6,.279
50,Cincinnati,/cbb/schools/cincinnati/men/2022.html,False,33,18,15,.545,7.44,4.28,7,11,12,6,4,7,2291,2176,68.6,101.2,.296,.424,.499,49.8,53.3,9.2,9.7,.470,13.1,29.9,.198,68.6,96.1,.341,.307,.494,50.2,52.4,8.3,9.7,.451,15.7,29.2,.246
51,Clemson,/cbb/schools/clemson/men/2022.html,False,33,17,16,.515,9.59,6.31,8,12,11,5,3,8,2367,2259,66.6,106.8,.298,.378,.555,51.4,55.2,8.8,7.2,.524,14.6,25.8,.219,66.6,102.0,.291,.426,.534,48.6,50.6,8.0,10.6,.497,15.1,24.1,.222
52,Cleveland State,/cbb/schools/cleveland-state/men/2022.html,False,31,20,11,.645,-1.78,-5.64,15,6,15,3,5,7,2336,2168,68.7,107.5,.362,.338,.559,51.9,60.1,12.3,10.4,.534,16.7,33.8,.243,68.7,99.8,.333,.431,.531,48.1,54.3,10.8,9.4,.490,18.9,31.1,.251
53,Coastal Carolina,/cbb/schools/coastal-carolina/men/2022.html,False,33,19,14,.576,0.66,-2.41,8,8,13,7,5,5,2404,2156,67.6,106.6,.307,.358,.541,53.9,51.0,9.8,11.2,.513,16.4,34.2,.214,67.6,95.6,.241,.456,.487,46.1,54.9,10.4,7.4,.458,15.4,28.1,.171
54,Colgate,/cbb/schools/colgate/men/2022.html,True,35,23,12,.657,0.98,-6.37,16,2,15,1,8,10,2646,2349,67.6,111.4,.262,.422,.579,51.9,62.0,9.0,9.3,.559,14.8,26.6,.182,67.6,98.9,.241,.351,.507,48.1,53.5,9.4,8.6,.484,14.1,25.1,.163
55,College of Charleston,/cbb/schools/college-of-charleston/men/2022.html,False,32,17,15,.531,0.52,-1.23,8,10,9,6,7,8,2502,2446,74.3,104.5,.304,.376,.536,54.7,47.2,10.6,7.2,.503,17.6,35.9,.222,74.3,102.1,.376,.353,.550,45.3,47.1,10.7,12.7,.512,17.1,25.0,.272
56,Colorado,/cbb/schools/colorado/men/2022.html,False,33,21,12,.636,9.82,6.15,12,8,12,6,6,4,2345,2224,68.4,103.2,.347,.336,.545,53.6,54.0,8.0,8.7,.504,17.2,30.0,.262,68.4,97.9,.270,.369,.513,46.4,45.6,10.1,9.7,.481,15.5,24.4,.196
57,Colorado State,/cbb/schools/colorado-state/men/2022.html,True,31,25,6,.806,11.51,4.77,14,4,14,1,6,3,2275,2047,66.0,110.4,.296,.395,.583,49.8,53.8,9.6,9.8,.551,13.8,22.1,.229,66.0,99.3,.255,.436,.528,50.2,49.9,8.3,8.7,.501,16.6,24.9,.182
58,Columbia,/cbb/schools/columbia/men/2022.html,False,26,4,22,.154,-17.50,-4.62,1,13,3,10,1,12,1752,2049,71.0,94.5,.263,.363,.509,49.0,48.1,8.3,5.7,.490,18.7,27.3,.165,71.0,110.5,.249,.427,.570,51.0,51.8,11.8,8.5,.545,14.7,27.9,.185
59,Connecticut,/cbb/schools/connecticut/men/2022.html,True,33,23,10,.697,16.40,6.88,13,6,14,2,5,5,2469,2155,66.8,109.9,.305,.345,.534,55.1,52.6,8.7,16.6,.496,14.4,37.7,.230,66.8,95.9,.317,.326,.495,44.9,44.5,9.3,8.2,.460,15.6,27.6,.218
60,Coppin State,/cbb/schools/coppin-state/men/2022.html,False,32,9,23,.281,-12.78,-5.03,6,8,3,6,4,16,2142,2390,74.4,90.0,.346,.499,.497,44.0,49.4,10.8,8.1,.460,17.6,20.1,.237,74.4,100.4,.281,.415,.523,56.0,53.7,9.2,9.8,.493,18.1,32.0,.200
61,Cornell,/cbb/schools/cornell/men/2022.html,False,26,15,11,.577,-3.41,-3.45,7,7,10,2,5,8,2059,1941,73.5,107.2,.303,.458,.571,51.3,61.2,10.7,8.3,.546,17.0,28.0,.215,73.5,101.0,.295,.434,.526,48.7,49.1,9.3,9.1,.500,16.2,27.2,.200
62,Creighton,/cbb/schools/creighton/men/2022.html,True,35,23,12,.657,11.34,8.54,12,7,11,4,6,5,2422,2324,68.1,100.5,.267,.381,.537,51.7,52.0,8.0,10.1,.506,17.9,28.4,.197,68.1,96.4,.208,.332,.478,48.3,45.2,9.8,9.8,.449,13.3,28.6,.151
63,Dartmouth,/cbb/schools/dartmouth/men/2022.html,False,25,9,16,.360,-4.12,-2.62,6,8,5,5,4,11,1709,1705,66.8,100.8,.241,.449,.526,48.2,42.9,9.8,9.6,.493,15.0,23.9,.186,66.8,100.5,.280,.376,.539,51.8,42.8,8.8,7.0,.511,17.2,26.3,.199
64,Davidson,/cbb/schools/davidson/men/2022.html,True,34,27,7,.794,10.43,1.92,15,3,13,1,9,3,2567,2244,66.1,113.8,.316,.412,.591,52.3,54.8,7.0,8.2,.561,13.3,23.8,.238,66.1,99.5,.276,.435,.525,47.7,51.0,7.6,7.1,.492,15.0,22.0,.204
65,Dayton,/cbb/schools/dayton/men/2022.html,False,35,24,11,.686,10.41,2.41,14,4,13,4,7,6,2423,2143,64.4,107.1,.305,.337,.562,54.5,55.9,8.6,11.1,.539,16.7,30.1,.208,64.4,94.7,.237,.372,.498,45.5,53.3,9.5,10.4,.469,15.2,23.5,.171
66,Delaware,/cbb/schools/delaware/men/2022.html,True,35,22,13,.629,0.32,-1.82,10,8,9,5,8,5,2568,2456,68.0,107.2,.339,.388,.570,49.2,48.4,9.7,9.8,.536,16.3,26.9,.252,68.0,102.5,.283,.357,.529,50.8,45.6,9.4,7.9,.493,16.0,30.3,.215
67,Delaware State,/cbb/schools/delaware-state/men/2022.html,False,28,2,26,.071,-22.63,-7.39,0,14,2,11,0,13,1757,2058,71.0,88.0,.306,.332,.490,47.6,42.8,10.2,12.3,.458,21.4,27.4,.205,71.0,103.1,.328,.458,.531,52.4,64.0,11.2,9.1,.498,17.0,33.1,.231
68,Denver,/cbb/schools/denver/men/2022.html,False,32,11,21,.344,-10.12,-5.96,7,11,6,7,4,12,2257,2380,68.5,101.7,.318,.356,.553,48.4,48.3,7.5,9.5,.526,16.9,23.2,.222,68.5,107.3,.318,.399,.553,51.6,46.2,7.7,9.2,.519,14.8,27.7,.235
69,DePaul,/cbb/schools/depaul/men/2022.html,False,31,15,16,.484,7.83,6.73,6,14,11,7,4,8,2272,2238,70.4,103.7,.334,.342,.521,51.6,43.4,8.8,12.5,.488,14.8,31.7,.232,70.4,102.2,.260,.353,.521,48.4,48.2,9.0,8.7,.488,14.6,28.5,.195
70,Detroit Mercy,/cbb/schools/detroit-mercy/men/2022.html,False,30,14,16,.467,-6.33,-5.02,10,7,9,1,5,15,2122,2115,65.8,107.5,.229,.488,.558,48.7,48.1,8.9,6.0,.530,15.5,27.9,.178,65.8,107.2,.299,.408,.564,51.3,57.3,9.2,6.7,.538,16.8,29.4,.212
71,Drake,/cbb/schools/drake/men/2022.html,False,36,25,11,.694,7.34,1.04,13,5,14,3,8,2,2660,2391,66.4,109.0,.280,.346,.552,52.1,43.6,10.3,9.5,.520,13.9,29.5,.211,66.4,97.9,.328,.379,.529,47.9,43.1,8.2,7.6,.492,17.4,25.0,.239
72,Drexel,/cbb/schools/drexel/men/2022.html,False,29,15,14,.517,-0.29,-1.90,10,8,8,4,6,7,2112,2038,68.0,106.1,.253,.354,.549,50.2,45.5,6.9,7.5,.525,14.1,25.3,.180,68.0,102.4,.259,.321,.529,49.8,41.1,9.3,6.5,.504,14.2,25.6,.181
73,Duke,/cbb/schools/duke/men/2022.html,True,39,32,7,.821,19.55,7.26,16,4,15,3,9,2,3122,2643,68.2,117.0,.286,.357,.583,52.8,55.4,9.3,13.4,.557,13.0,31.6,.211,68.2,99.1,.190,.336,.492,47.2,50.4,8.8,8.2,.471,13.5,29.0,.132
74,Duquesne,/cbb/schools/duquesne/men/2022.html,False,30,6,24,.200,-6.34,1.86,1,16,3,11,1,10,1956,2202,66.9,95.9,.219,.333,.481,47.4,40.4,9.8,10.8,.454,14.5,29.3,.155,66.9,108.0,.219,.320,.559,52.6,53.4,8.8,9.9,.540,16.4,31.4,.155
75,East Carolina,/cbb/schools/east-carolina/men/2022.html,False,30,15,15,.500,0.49,2.66,6,11,12,4,2,7,2063,2128,68.9,99.0,.335,.392,.516,49.3,63.1,9.7,9.0,.471,16.3,27.5,.253,68.9,102.2,.310,.410,.534,50.7,61.0,10.0,11.9,.505,16.2,28.3,.216
76,East Tennessee State,/cbb/schools/east-tennessee-state/men/2022.html,False,32,15,17,.469,-2.76,-0.36,7,11,8,6,4,10,2306,2336,66.6,107.8,.229,.417,.541,50.0,49.2,10.1,8.7,.517,14.5,31.3,.166,66.6,109.3,.256,.461,.552,50.0,54.9,9.0,7.2,.527,14.6,31.0,.183
77,Eastern Illinois,/cbb/schools/eastern-illinois/men/2022.html,False,31,5,26,.161,-21.07,-3.97,3,15,4,9,1,16,1746,2205,66.6,84.6,.315,.362,.485,44.4,58.9,9.5,9.2,.457,21.6,21.7,.201,66.6,106.8,.241,.436,.549,55.6,61.0,12.9,12.9,.529,16.1,33.3,.165
78,Eastern Kentucky,/cbb/schools/eastern-kentucky/men/2022.html,False,31,13,18,.419,-6.75,-5.38,5,11,12,5,1,13,2457,2327,73.0,106.5,.213,.484,.525,47.5,54.7,13.7,10.1,.503,13.3,29.7,.151,73.0,100.8,.279,.391,.557,52.5,55.8,8.4,9.1,.532,20.6,30.7,.199
79,Eastern Michigan,/cbb/schools/eastern-michigan/men/2022.html,False,31,10,21,.323,-10.86,-3.03,5,15,8,7,2,14,2143,2356,70.7,95.4,.303,.350,.516,47.7,40.2,8.1,8.1,.485,17.1,23.0,.211,70.7,104.9,.293,.361,.541,52.3,45.8,9.4,9.7,.513,15.0,28.2,.205
80,Eastern Washington,/cbb/schools/eastern-washington/men/2022.html,False,34,18,16,.529,-5.20,-5.14,11,9,9,3,8,11,2613,2536,71.6,106.5,.333,.428,.565,51.7,59.3,7.7,7.8,.528,16.3,26.7,.251,71.6,103.4,.306,.419,.535,48.3,47.9,8.5,8.1,.497,14.2,25.1,.231
81,Elon,/cbb/schools/elon/men/2022.html,False,32,10,22,.313,-6.15,1.39,7,11,7,7,3,11,2147,2311,67.3,99.8,.258,.443,.531,48.5,52.3,7.2,7.2,.501,17.1,25.8,.190,67.3,107.4,.425,.383,.548,51.5,48.3,11.0,10.0,.500,14.3,28.5,.318
82,Evansville,/cbb/schools/evansville/men/2022.html,False,30,6,24,.200,-10.95,1.40,2,16,4,9,2,11,1775,2122,64.2,90.3,.243,.470,.503,43.8,50.2,9.1,5.8,.475,16.0,14.3,.172,64.2,108.0,.302,.339,.587,56.2,45.8,8.1,8.5,.561,16.2,21.2,.222
