,boxScorelink,date,time_game,game_type,game_location,oppLink,opp,confLink,conf,srs,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink,overtimes
0,/cbb/boxscores/2021-11-09-21-duke.html,"Tue, Nov 9, 2021",9:30p,REG,N,/cbb/schools/duke/men/2022.html,Duke,/cbb/conferences/acc/men/2022.html,ACC,19.55,L,71,79,0,1,L 1,Madison Square Garden (IV),/cbb/schools/kentucky/men/2022.html,
1,/cbb/boxscores/2021-11-12-19-kentucky.html,"Fri, Nov 12, 2021",7:00p,REG,,/cbb/schools/robert-morris/men/2022.html,Robert Morris,/cbb/conferences/horizon/men/2022.html,Horizon,-12.50,W,100,60,1,1,W 1,Rupp Arena,/cbb/schools/kentucky/men/2022.html,
2,/cbb/boxscores/2021-11-16-19-kentucky.html,"Tue, Nov 16, 2021",7:00p,REG,,/cbb/schools/mount-st-marys/men/2022.html,Mount St. Mary's,/cbb/conferences/northeast/men/2022.html,NEC,-8.20,W,80,55,2,1,W 2,Rupp Arena,/cbb/schools/kentucky/men/2022.html,
3,/cbb/boxscores/2021-11-19-19-kentucky.html,"Fri, Nov 19, 2021",7:00p,REG,,/cbb/schools/ohio/men/2022.html,Ohio,/cbb/conferences/mac/men/2022.html,MAC,1.50,W,77,59,3,1,W 3,Rupp Arena,/cbb/schools/kentucky/men/2022.html,
4,/cbb/boxscores/2021-11-22-19-kentucky.html,"Mon, Nov 22, 2021",7:00p,REG,,/cbb/schools/albany-ny/men/2022.html,Albany (NY),/cbb/conferences/america-east/men/2022.html,AEC,-9.80,W,86,61,4,1,W 4,Rupp Arena,/cbb/schools/kentucky/men/2022.html,
5,/cbb/boxscores/2021-11-26-19-kentucky.html,"Fri, Nov 26, 2021",7:00p,REG,,/cbb/schools/north-florida/men/2022.html,North Florida,/cbb/conferences/atlantic-sun/men/2022.html,A-Sun,-8.35,W,86,52,5,1,W 5,Rupp Arena,/cbb/schools/kentucky/men/2022.html,
6,/cbb/boxscores/2021-11-29-19-kentucky.html,"Mon, Nov 29, 2021",7:00p,REG,,/cbb/schools/central-michigan/men/2022.html,Central Michigan,/cbb/conferences/mac/men/2022.html,MAC,-12.56,W,85,57,6,1,W 6,Rupp Arena,/cbb/schools/kentucky/men/2022.html,
7,/cbb/boxscores/2021-12-07-19-kentucky.html,"Tue, Dec 7, 2021",7:00p,REG,,/cbb/schools/southern/men/2022.html,Southern,/cbb/conferences/swac/men/2022.html,SWAC,-5.17,W,76,64,7,1,W 7,Rupp Arena,/cbb/schools/kentucky/men/2022.html,
8,/cbb/boxscores/2021-12-11-17-notre-dame.html,"Sat, Dec 11, 2021",5:15p,REG,@,/cbb/schools/notre-dame/men/2022.html,Notre Dame,/cbb/conferences/acc/men/2022.html,ACC,11.87,L,62,66,7,2,L 1,Purcell Pavilion at the Joyce Center,/cbb/schools/kentucky/men/2022.html,
9,/cbb/boxscores/2021-12-18-17-kentucky.html,"Sat, Dec 18, 2021",5:30p,REG,N,/cbb/schools/north-carolina/men/2022.html,North Carolina,/cbb/conferences/acc/men/2022.html,ACC,15.50,W,98,69,8,2,W 1,T-Mobile Arena,/cbb/schools/kentucky/men/2022.html,
10,/cbb/boxscores/2021-12-22-18-kentucky.html,"Wed, Dec 22, 2021",6:00p,REG,,/cbb/schools/western-kentucky/men/2022.html,Western Kentucky,/cbb/conferences/cusa/men/2022.html,CUSA,3.30,W,95,60,9,2,W 2,Rupp Arena,/cbb/schools/kentucky/men/2022.html,
11,/cbb/boxscores/2021-12-29-19-kentucky.html,"Wed, Dec 29, 2021",7:00p,REG,,/cbb/schools/missouri/men/2022.html,Missouri,/cbb/conferences/sec/men/2022.html,SEC,2.94,W,83,56,10,2,W 3,Rupp Arena,/cbb/schools/kentucky/men/2022.html,
12,/cbb/boxscores/2021-12-31-12-kentucky.html,"Fri, Dec 31, 2021",12:00p,REG,,/cbb/schools/high-point/men/2022.html,High Point,/cbb/conferences/big-south/men/2022.html,Big South,-6.53,W,92,48,11,2,W 4,Rupp Arena,/cbb/schools/kentucky/men/2022.html,
13,/cbb/boxscores/2022-01-04-19-louisiana-state.html,"Tue, Jan 4, 2022",7:00p,REG,@,/cbb/schools/louisiana-state/men/2022.html,Louisiana State,/cbb/conferences/sec/men/2022.html,SEC,17.45,L,60,65,11,3,L 1,Maravich Assembly Center,/cbb/schools/kentucky/men/2022.html,
14,/cbb/boxscores/2022-01-08-18-kentucky.html,"Sat, Jan 8, 2022",6:00p,REG,,/cbb/schools/georgia/men/2022.html,Georgia,/cbb/conferences/sec/men/2022.html,SEC,-0.63,W,92,77,12,3,W 1,Rupp Arena,/cbb/schools/kentucky/men/2022.html,
15,/cbb/boxscores/2022-01-11-19-vanderbilt.html,"Tue, Jan 11, 2022",7:00p,REG,@,/cbb/schools/vanderbilt/men/2022.html,Vanderbilt,/cbb/conferences/sec/men/2022.html,SEC,11.00,W,78,66,13,3,W 2,Memorial Gymnasium,/cbb/schools/kentucky/men/2022.html,
16,/cbb/boxscores/2022-01-15-13-kentucky.html,"Sat, Jan 15, 2022",1:00p,REG,,/cbb/schools/tennessee/men/2022.html,Tennessee,/cbb/conferences/sec/men/2022.html,SEC,20.46,W,107,79,14,3,W 3,Rupp Arena,/cbb/schools/kentucky/men/2022.html,
17,/cbb/boxscores/2022-01-19-20-texas-am.html,"Wed, Jan 19, 2022",8:30p,REG,@,/cbb/schools/texas-am/men/2022.html,Texas A&M,/cbb/conferences/sec/men/2022.html,SEC,12.93,W,64,58,15,3,W 4,Reed Arena,/cbb/schools/kentucky/men/2022.html,
18,/cbb/boxscores/2022-01-22-13-auburn.html,"Sat, Jan 22, 2022",1:00p,REG,@,/cbb/schools/auburn/men/2022.html,Auburn,/cbb/conferences/sec/men/2022.html,SEC,19.20,L,71,80,15,4,L 1,Auburn Arena,/cbb/schools/kentucky/men/2022.html,
19,/cbb/boxscores/2022-01-25-21-kentucky.html,"Tue, Jan 25, 2022",9:00p,REG,,/cbb/schools/mississippi-state/men/2022.html,Mississippi State,/cbb/conferences/sec/men/2022.html,SEC,11.83,W,82,74,16,4,W 1,Rupp Arena,/cbb/schools/kentucky/men/2022.html,OT
20,/cbb/boxscores/2022-01-29-18-kansas.html,"Sat, Jan 29, 2022",6:00p,REG,@,/cbb/schools/kansas/men/2022.html,Kansas,/cbb/conferences/big-12/men/2022.html,Big 12,22.28,W,80,62,17,4,W 2,Allen Fieldhouse,/cbb/schools/kentucky/men/2022.html,
