,boxScorelink,date,game_type,game_location,oppLink,opp,confLink,conf,srs,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink,overtimes
0,/cbb/boxscores/2013-11-08-loyola-il.html,"Fri, Nov 8, 2013",REG,@,/cbb/schools/loyola-il/men/2014.html,Loyola (IL),/cbb/conferences/mvc/men/2014.html,MVC,-4.75,L,72,76,0,1,L 1,Joseph J. Gentile Arena,/cbb/schools/milwaukee/men/2014.html,
1,/cbb/boxscores/2013-11-11-davidson.html,"Mon, Nov 11, 2013",REG,@,/cbb/schools/davidson/men/2014.html,Davidson,/cbb/conferences/southern/men/2014.html,Southern,0.81,W,81,77,1,1,W 1,Belk Arena,/cbb/schools/milwaukee/men/2014.html,
2,/cbb/boxscores/2013-11-15-milwaukee.html,"Fri, Nov 15, 2013",REG,N,/cbb/schools/san-jose-state/men/2014.html,San Jose State,/cbb/conferences/mwc/men/2014.html,MWC,-7.96,W,64,61,2,1,W 2,Convocation Center,/cbb/schools/milwaukee/men/2014.html,
3,/cbb/boxscores/2013-11-16-james-madison.html,"Sat, Nov 16, 2013",REG,N,/cbb/schools/james-madison/men/2014.html,James Madison,/cbb/conferences/colonial/men/2014.html,CAA,-7.65,W,77,66,3,1,W 3,Convocation Center,/cbb/schools/milwaukee/men/2014.html,
4,/cbb/boxscores/2013-11-17-northern-illinois.html,"Sun, Nov 17, 2013",REG,@,/cbb/schools/northern-illinois/men/2014.html,Northern Illinois,/cbb/conferences/mac/men/2014.html,MAC,-3.54,W,82,69,4,1,W 4,Convocation Center,/cbb/schools/milwaukee/men/2014.html,
5,/cbb/boxscores/2013-11-19-milwaukee.html,"Tue, Nov 19, 2013",REG,,/cbb/schools/depaul/men/2014.html,DePaul,/cbb/conferences/big-east/men/2014.html,Big East,1.50,L,71,80,4,2,L 1,Klotsche Center,/cbb/schools/milwaukee/men/2014.html,
6,/cbb/boxscores/2013-11-23-tennessee-tech.html,"Sat, Nov 23, 2013",REG,@,/cbb/schools/tennessee-tech/men/2014.html,Tennessee Tech,/cbb/conferences/ovc/men/2014.html,OVC,-8.09,W,70,63,5,2,W 1,Eblen Center,/cbb/schools/milwaukee/men/2014.html,
7,/cbb/boxscores/2013-11-26-milwaukee.html,"Tue, Nov 26, 2013",REG,,,Judson,,,,W,89,56,6,2,W 2,U.S. Cellular Arena,/cbb/schools/milwaukee/men/2014.html,
8,/cbb/boxscores/2013-11-30-missouri-kansas-city.html,"Sat, Nov 30, 2013",REG,@,/cbb/schools/missouri-kansas-city/men/2014.html,Kansas City,/cbb/conferences/wac/men/2014.html,WAC,-9.00,W,84,79,7,2,W 3,Swinney Recreation Center,/cbb/schools/milwaukee/men/2014.html,
9,/cbb/boxscores/2013-12-03-milwaukee.html,"Tue, Dec 3, 2013",REG,,/cbb/schools/northern-iowa/men/2014.html,Northern Iowa,/cbb/conferences/mvc/men/2014.html,MVC,5.29,W,83,72,8,2,W 4,Klotsche Center,/cbb/schools/milwaukee/men/2014.html,
10,/cbb/boxscores/2013-12-07-milwaukee.html,"Sat, Dec 7, 2013",REG,,/cbb/schools/bradley/men/2014.html,Bradley,/cbb/conferences/mvc/men/2014.html,MVC,-2.72,W,73,67,9,2,W 5,Klotsche Center,/cbb/schools/milwaukee/men/2014.html,
11,/cbb/boxscores/2013-12-11-wisconsin.html,"Wed, Dec 11, 2013",REG,@,/cbb/schools/wisconsin/men/2014.html,Wisconsin,/cbb/conferences/big-ten/men/2014.html,Big Ten,19.69,L,52,78,9,3,L 1,Kohl Center,/cbb/schools/milwaukee/men/2014.html,
12,/cbb/boxscores/2013-12-21-milwaukee.html,"Sat, Dec 21, 2013",REG,N,/cbb/schools/northeastern/men/2014.html,Northeastern,/cbb/conferences/colonial/men/2014.html,CAA,-3.11,L,59,62,9,4,L 2,Avron B. Fogelman Arena,/cbb/schools/milwaukee/men/2014.html,
13,/cbb/boxscores/2013-12-22-alabama-state.html,"Sun, Dec 22, 2013",REG,N,/cbb/schools/alabama-state/men/2014.html,Alabama State,/cbb/conferences/swac/men/2014.html,SWAC,-12.84,W,67,54,10,4,W 1,Avron B. Fogelman Arena,/cbb/schools/milwaukee/men/2014.html,
14,/cbb/boxscores/2014-01-02-milwaukee.html,"Thu, Jan 2, 2014",REG,,/cbb/schools/youngstown-state/men/2014.html,Youngstown State,/cbb/conferences/horizon/men/2014.html,Horizon,-2.30,W,82,76,11,4,W 2,Klotsche Center,/cbb/schools/milwaukee/men/2014.html,
15,/cbb/boxscores/2014-01-04-milwaukee.html,"Sat, Jan 4, 2014",REG,,/cbb/schools/cleveland-state/men/2014.html,Cleveland State,/cbb/conferences/horizon/men/2014.html,Horizon,4.38,L,49,77,11,5,L 1,Klotsche Center,/cbb/schools/milwaukee/men/2014.html,
16,/cbb/boxscores/2014-01-08-oakland.html,"Wed, Jan 8, 2014",REG,@,/cbb/schools/oakland/men/2014.html,Oakland,/cbb/conferences/horizon/men/2014.html,Horizon,-2.23,W,84,75,12,5,W 1,Athletics Center O''rena,/cbb/schools/milwaukee/men/2014.html,
17,/cbb/boxscores/2014-01-12-milwaukee.html,"Sun, Jan 12, 2014",REG,,/cbb/schools/green-bay/men/2014.html,Green Bay,/cbb/conferences/horizon/men/2014.html,Horizon,7.18,L,86,93,12,6,L 1,Klotsche Center,/cbb/schools/milwaukee/men/2014.html,OT
18,/cbb/boxscores/2014-01-16-illinois-chicago.html,"Thu, Jan 16, 2014",REG,@,/cbb/schools/illinois-chicago/men/2014.html,Illinois-Chicago,/cbb/conferences/horizon/men/2014.html,Horizon,-7.17,W,67,63,13,6,W 1,UIC Pavilion,/cbb/schools/milwaukee/men/2014.html,
19,/cbb/boxscores/2014-01-18-valparaiso.html,"Sat, Jan 18, 2014",REG,@,/cbb/schools/valparaiso/men/2014.html,Valparaiso,/cbb/conferences/horizon/men/2014.html,Horizon,0.21,L,62,75,13,7,L 1,Athletics-Recreation Center,/cbb/schools/milwaukee/men/2014.html,
20,/cbb/boxscores/2014-01-21-wright-state.html,"Tue, Jan 21, 2014",REG,@,/cbb/schools/wright-state/men/2014.html,Wright State,/cbb/conferences/horizon/men/2014.html,Horizon,0.21,L,57,73,13,8,L 2,Nutter Center,/cbb/schools/milwaukee/men/2014.html,
21,/cbb/boxscores/2014-01-24-milwaukee.html,"Fri, Jan 24, 2014",REG,,/cbb/schools/detroit-mercy/men/2014.html,Detroit Mercy,/cbb/conferences/horizon/men/2014.html,Horizon,-3.25,L,54,73,13,9,L 3,Klotsche Center,/cbb/schools/milwaukee/men/2014.html,
22,/cbb/boxscores/2014-01-30-milwaukee.html,"Thu, Jan 30, 2014",REG,,/cbb/schools/wright-state/men/2014.html,Wright State,/cbb/conferences/horizon/men/2014.html,Horizon,0.21,W,68,64,14,9,W 1,Klotsche Center,/cbb/schools/milwaukee/men/2014.html,
23,/cbb/boxscores/2014-02-02-milwaukee.html,"Sun, Feb 2, 2014",REG,,/cbb/schools/oakland/men/2014.html,Oakland,/cbb/conferences/horizon/men/2014.html,Horizon,-2.23,W,86,64,15,9,W 2,Klotsche Center,/cbb/schools/milwaukee/men/2014.html,
24,/cbb/boxscores/2014-02-08-green-bay.html,"Sat, Feb 8, 2014",REG,@,/cbb/schools/green-bay/men/2014.html,Green Bay,/cbb/conferences/horizon/men/2014.html,Horizon,7.18,W,73,63,16,9,W 3,Resch Center,/cbb/schools/milwaukee/men/2014.html,
25,/cbb/boxscores/2014-02-15-milwaukee.html,"Sat, Feb 15, 2014",REG,,/cbb/schools/valparaiso/men/2014.html,Valparaiso,/cbb/conferences/horizon/men/2014.html,Horizon,0.21,L,62,77,16,10,L 1,Klotsche Center,/cbb/schools/milwaukee/men/2014.html,
26,/cbb/boxscores/2014-02-20-youngstown-state.html,"Thu, Feb 20, 2014",REG,@,/cbb/schools/youngstown-state/men/2014.html,Youngstown State,/cbb/conferences/horizon/men/2014.html,Horizon,-2.30,L,83,88,16,11,L 2,Beeghly Center,/cbb/schools/milwaukee/men/2014.html,OT
27,/cbb/boxscores/2014-02-22-cleveland-state.html,"Sat, Feb 22, 2014",REG,@,/cbb/schools/cleveland-state/men/2014.html,Cleveland State,/cbb/conferences/horizon/men/2014.html,Horizon,4.38,L,50,74,16,12,L 3,Henry J. Goodman Arena,/cbb/schools/milwaukee/men/2014.html,
28,/cbb/boxscores/2014-02-25-milwaukee.html,"Tue, Feb 25, 2014",REG,,/cbb/schools/illinois-chicago/men/2014.html,Illinois-Chicago,/cbb/conferences/horizon/men/2014.html,Horizon,-7.17,L,58,80,16,13,L 4,Klotsche Center,/cbb/schools/milwaukee/men/2014.html,
29,/cbb/boxscores/2014-02-27-detroit-mercy.html,"Thu, Feb 27, 2014",REG,@,/cbb/schools/detroit-mercy/men/2014.html,Detroit Mercy,/cbb/conferences/horizon/men/2014.html,Horizon,-3.25,W,68,62,17,13,W 1,Calihan Hall,/cbb/schools/milwaukee/men/2014.html,
30,/cbb/boxscores/2014-03-04-milwaukee.html,"Tue, Mar 4, 2014",CTOURN,,/cbb/schools/detroit-mercy/men/2014.html,Detroit Mercy,/cbb/conferences/horizon/men/2014.html,Horizon,-3.25,W,83,73,18,13,W 2,Klotsche Center,/cbb/schools/milwaukee/men/2014.html,
31,/cbb/boxscores/2014-03-07-milwaukee.html,"Fri, Mar 7, 2014",CTOURN,N,/cbb/schools/valparaiso/men/2014.html,Valparaiso,/cbb/conferences/horizon/men/2014.html,Horizon,0.21,W,74,57,19,13,W 3,Resch Center,/cbb/schools/milwaukee/men/2014.html,
32,/cbb/boxscores/2014-03-08-green-bay.html,"Sat, Mar 8, 2014",CTOURN,@,/cbb/schools/green-bay/men/2014.html,Green Bay,/cbb/conferences/horizon/men/2014.html,Horizon,7.18,W,73,66,20,13,W 4,Resch Center,/cbb/schools/milwaukee/men/2014.html,OT
33,/cbb/boxscores/2014-03-11-wright-state.html,"Tue, Mar 11, 2014",CTOURN,@,/cbb/schools/wright-state/men/2014.html,Wright State,/cbb/conferences/horizon/men/2014.html,Horizon,0.21,W,69,63,21,13,W 5,Nutter Center,/cbb/schools/milwaukee/men/2014.html,
34,/cbb/boxscores/2014-03-20-milwaukee.html,"Thu, Mar 20, 2014",NCAA,N,/cbb/schools/villanova/men/2014.html,Villanova,/cbb/conferences/big-east/men/2014.html,Big East,18.97,L,53,73,21,14,L 1,HSBC Arena,/cbb/schools/milwaukee/men/2014.html,
