,boxScorelink,date,game_type,game_location,oppLink,opp,confLink,conf,srs,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink,overtimes
0,/cbb/boxscores/2013-11-08-connecticut.html,"Fri, Nov 8, 2013",REG,N,/cbb/schools/maryland/men/2014.html,Maryland,/cbb/conferences/acc/men/2014.html,ACC,11.33,W,78,77,1,0,W 1,Barclays Center,/cbb/schools/connecticut/men/2014.html,
1,/cbb/boxscores/2013-11-11-connecticut.html,"Mon, Nov 11, 2013",REG,,/cbb/schools/yale/men/2014.html,Yale,/cbb/conferences/ivy/men/2014.html,Ivy,-1.66,W,80,62,2,0,W 2,XL Center,/cbb/schools/connecticut/men/2014.html,
2,/cbb/boxscores/2013-11-14-connecticut.html,"Thu, Nov 14, 2013",REG,,/cbb/schools/detroit-mercy/men/2014.html,Detroit Mercy,/cbb/conferences/horizon/men/2014.html,Horizon,-3.25,W,101,55,3,0,W 3,Harry A. Gampel Pavilion,/cbb/schools/connecticut/men/2014.html,
3,/cbb/boxscores/2013-11-17-connecticut.html,"Sun, Nov 17, 2013",REG,,/cbb/schools/boston-university/men/2014.html,Boston University,/cbb/conferences/patriot/men/2014.html,Patriot,1.77,W,77,60,4,0,W 4,Harry A. Gampel Pavilion,/cbb/schools/connecticut/men/2014.html,
4,/cbb/boxscores/2013-11-21-boston-college.html,"Thu, Nov 21, 2013",REG,N,/cbb/schools/boston-college/men/2014.html,Boston College,/cbb/conferences/acc/men/2014.html,ACC,3.01,W,72,70,5,0,W 5,Madison Square Garden (IV),/cbb/schools/connecticut/men/2014.html,
5,/cbb/boxscores/2013-11-22-connecticut.html,"Fri, Nov 22, 2013",REG,N,/cbb/schools/indiana/men/2014.html,Indiana,/cbb/conferences/big-ten/men/2014.html,Big Ten,11.32,W,59,58,6,0,W 6,,/cbb/schools/connecticut/men/2014.html,
6,/cbb/boxscores/2013-11-26-connecticut.html,"Tue, Nov 26, 2013",REG,,/cbb/schools/loyola-md/men/2014.html,Loyola (MD),/cbb/conferences/patriot/men/2014.html,Patriot,-10.58,W,76,66,7,0,W 7,XL Center,/cbb/schools/connecticut/men/2014.html,
7,/cbb/boxscores/2013-12-02-connecticut.html,"Mon, Dec 2, 2013",REG,,/cbb/schools/florida/men/2014.html,Florida,/cbb/conferences/sec/men/2014.html,SEC,20.69,W,65,64,8,0,W 8,Harry A. Gampel Pavilion,/cbb/schools/connecticut/men/2014.html,
8,/cbb/boxscores/2013-12-06-connecticut.html,"Fri, Dec 6, 2013",REG,,/cbb/schools/maine/men/2014.html,Maine,/cbb/conferences/america-east/men/2014.html,AEC,-17.58,W,95,68,9,0,W 9,XL Center,/cbb/schools/connecticut/men/2014.html,
9,/cbb/boxscores/2013-12-18-connecticut.html,"Wed, Dec 18, 2013",REG,,/cbb/schools/stanford/men/2014.html,Stanford,/cbb/conferences/pac-12/men/2014.html,Pac-12,13.42,L,51,53,9,1,L 1,XL Center,/cbb/schools/connecticut/men/2014.html,
10,/cbb/boxscores/2013-12-22-washington.html,"Sun, Dec 22, 2013",REG,@,/cbb/schools/washington/men/2014.html,Washington,/cbb/conferences/pac-12/men/2014.html,Pac-12,6.26,W,82,70,10,1,W 1,Alaska Airlines Arena,/cbb/schools/connecticut/men/2014.html,
11,/cbb/boxscores/2013-12-28-connecticut.html,"Sat, Dec 28, 2013",REG,N,/cbb/schools/eastern-washington/men/2014.html,Eastern Washington,/cbb/conferences/big-sky/men/2014.html,Big Sky,-5.32,W,82,65,11,1,W 2,Arena at Harbor Yard,/cbb/schools/connecticut/men/2014.html,
12,/cbb/boxscores/2013-12-31-houston.html,"Tue, Dec 31, 2013",REG,@,/cbb/schools/houston/men/2014.html,Houston,/cbb/conferences/aac/men/2014.html,AAC,2.68,L,71,75,11,2,L 1,Hofheinz Pavilion,/cbb/schools/connecticut/men/2014.html,
