,boxScorelink,date,game_type,oppLink,opp,confLink,conf,srs,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink,game_location
0,/cbb/boxscores/2013-11-08-creighton.html,"Fri, Nov 8, 2013",REG,/cbb/schools/alcorn-state/men/2014.html,Alcorn State,/cbb/conferences/swac/men/2014.html,SWAC,-15.95,W,107,61,1,0,W 1,CenturyLink Center Omaha,/cbb/schools/creighton/men/2014.html,
1,/cbb/boxscores/2013-11-11-creighton.html,"Mon, Nov 11, 2013",REG,/cbb/schools/missouri-kansas-city/men/2014.html,Kansas City,/cbb/conferences/wac/men/2014.html,WAC,-9.00,W,96,70,2,0,W 2,CenturyLink Center Omaha,/cbb/schools/creighton/men/2014.html,
2,/cbb/boxscores/2013-11-16-saint-josephs.html,"Sat, Nov 16, 2013",REG,/cbb/schools/saint-josephs/men/2014.html,Saint Joseph's,/cbb/conferences/atlantic-10/men/2014.html,A-10,9.05,W,83,79,3,0,W 3,Hagan Arena,/cbb/schools/creighton/men/2014.html,@
3,/cbb/boxscores/2013-11-23-creighton.html,"Sat, Nov 23, 2013",REG,/cbb/schools/tulsa/men/2014.html,Tulsa,/cbb/conferences/cusa/men/2014.html,CUSA,6.23,W,82,72,4,0,W 4,CenturyLink Center Omaha,/cbb/schools/creighton/men/2014.html,
4,/cbb/boxscores/2013-11-28-arizona-state.html,"Thu, Nov 28, 2013",REG,/cbb/schools/arizona-state/men/2014.html,Arizona State,/cbb/conferences/pac-12/men/2014.html,Pac-12,13.32,W,88,60,5,0,W 5,Titan Gym,/cbb/schools/creighton/men/2014.html,N
5,/cbb/boxscores/2013-11-29-creighton.html,"Fri, Nov 29, 2013",REG,/cbb/schools/san-diego-state/men/2014.html,San Diego State,/cbb/conferences/mwc/men/2014.html,MWC,14.95,L,80,86,5,1,L 1,Titan Gym,/cbb/schools/creighton/men/2014.html,N
6,/cbb/boxscores/2013-12-01-creighton.html,"Sun, Dec 1, 2013",REG,/cbb/schools/george-washington/men/2014.html,George Washington,/cbb/conferences/atlantic-10/men/2014.html,A-10,10.60,L,53,60,5,2,L 2,Honda Center,/cbb/schools/creighton/men/2014.html,N
7,/cbb/boxscores/2013-12-03-long-beach-state.html,"Tue, Dec 3, 2013",REG,/cbb/schools/long-beach-state/men/2014.html,Long Beach State,/cbb/conferences/big-west/men/2014.html,Big West,1.44,W,78,61,6,2,W 1,The Walter Pyramid,/cbb/schools/creighton/men/2014.html,@
8,/cbb/boxscores/2013-12-08-creighton.html,"Sun, Dec 8, 2013",REG,/cbb/schools/nebraska/men/2014.html,Nebraska,/cbb/conferences/big-ten/men/2014.html,Big Ten,10.13,W,82,67,7,2,W 2,CenturyLink Center Omaha,/cbb/schools/creighton/men/2014.html,
9,/cbb/boxscores/2013-12-17-creighton.html,"Tue, Dec 17, 2013",REG,/cbb/schools/arkansas-pine-bluff/men/2014.html,Arkansas-Pine Bluff,/cbb/conferences/swac/men/2014.html,SWAC,-15.39,W,88,51,8,2,W 3,CenturyLink Center Omaha,/cbb/schools/creighton/men/2014.html,
