,boxScorelink,date,game_type,oppLink,opp,confLink,conf,srs,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink,game_location
0,/cbb/boxscores/2013-11-09-gonzaga.html,"Sat, Nov 9, 2013",REG,/cbb/schools/bryant/men/2014.html,Bryant,/cbb/conferences/northeast/men/2014.html,NEC,-4.25,W,100,76,1,0,W 1,McCarthey Athletic Center,/cbb/schools/gonzaga/men/2014.html,
1,/cbb/boxscores/2013-11-11-gonzaga.html,"Mon, Nov 11, 2013",REG,/cbb/schools/colorado-state/men/2014.html,Colorado State,/cbb/conferences/mwc/men/2014.html,MWC,3.29,W,93,61,2,0,W 2,McCarthey Athletic Center,/cbb/schools/gonzaga/men/2014.html,
2,/cbb/boxscores/2013-11-17-gonzaga.html,"Sun, Nov 17, 2013",REG,/cbb/schools/oakland/men/2014.html,Oakland,/cbb/conferences/horizon/men/2014.html,Horizon,-2.23,W,82,67,3,0,W 3,McCarthey Athletic Center,/cbb/schools/gonzaga/men/2014.html,
3,/cbb/boxscores/2013-11-21-gonzaga.html,"Thu, Nov 21, 2013",REG,/cbb/schools/washington-state/men/2014.html,Washington State,/cbb/conferences/pac-12/men/2014.html,Pac-12,1.34,W,90,74,4,0,W 4,McCarthey Athletic Center,/cbb/schools/gonzaga/men/2014.html,
4,/cbb/boxscores/2013-11-25-dayton.html,"Mon, Nov 25, 2013",REG,/cbb/schools/dayton/men/2014.html,Dayton,/cbb/conferences/atlantic-10/men/2014.html,A-10,10.55,L,79,84,4,1,L 1,,/cbb/schools/gonzaga/men/2014.html,N
5,/cbb/boxscores/2013-11-26-chaminade.html,"Tue, Nov 26, 2013",REG,,Chaminade,,,,W,113,81,5,1,W 1,Lahaina Civic Center,/cbb/schools/gonzaga/men/2014.html,@
6,/cbb/boxscores/2013-11-27-arkansas.html,"Wed, Nov 27, 2013",REG,/cbb/schools/arkansas/men/2014.html,Arkansas,/cbb/conferences/sec/men/2014.html,SEC,14.34,W,91,81,6,1,W 2,Lahaina Civic Center,/cbb/schools/gonzaga/men/2014.html,N
7,/cbb/boxscores/2013-12-01-gonzaga.html,"Sun, Dec 1, 2013",REG,/cbb/schools/coppin-state/men/2014.html,Coppin State,/cbb/conferences/meac/men/2014.html,MEAC,-11.09,W,86,51,7,1,W 3,McCarthey Athletic Center,/cbb/schools/gonzaga/men/2014.html,
8,/cbb/boxscores/2013-12-07-gonzaga.html,"Sat, Dec 7, 2013",REG,/cbb/schools/new-mexico-state/men/2014.html,New Mexico State,/cbb/conferences/wac/men/2014.html,WAC,6.16,W,80,68,8,1,W 4,McCarthey Athletic Center,/cbb/schools/gonzaga/men/2014.html,
9,/cbb/boxscores/2013-12-10-west-virginia.html,"Tue, Dec 10, 2013",REG,/cbb/schools/west-virginia/men/2014.html,West Virginia,/cbb/conferences/big-12/men/2014.html,Big 12,11.78,W,80,76,9,1,W 5,WVU Coliseum,/cbb/schools/gonzaga/men/2014.html,@
10,/cbb/boxscores/2013-12-14-gonzaga.html,"Sat, Dec 14, 2013",REG,/cbb/schools/south-alabama/men/2014.html,South Alabama,/cbb/conferences/sun-belt/men/2014.html,Sun Belt,-5.08,W,68,59,10,1,W 6,KeyArena,/cbb/schools/gonzaga/men/2014.html,N
11,/cbb/boxscores/2013-12-21-gonzaga.html,"Sat, Dec 21, 2013",REG,/cbb/schools/kansas-state/men/2014.html,Kansas State,/cbb/conferences/big-12/men/2014.html,Big 12,12.14,L,62,72,10,2,L 1,Intrust Bank Arena,/cbb/schools/gonzaga/men/2014.html,N
12,/cbb/boxscores/2013-12-28-gonzaga.html,"Sat, Dec 28, 2013",REG,/cbb/schools/santa-clara/men/2014.html,Santa Clara,/cbb/conferences/wcc/men/2014.html,WCC,0.88,W,74,60,11,2,W 1,McCarthey Athletic Center,/cbb/schools/gonzaga/men/2014.html,
13,/cbb/boxscores/2013-12-30-gonzaga.html,"Mon, Dec 30, 2013",REG,/cbb/schools/san-francisco/men/2014.html,San Francisco,/cbb/conferences/wcc/men/2014.html,WCC,5.92,W,69,41,12,2,W 2,McCarthey Athletic Center,/cbb/schools/gonzaga/men/2014.html,
14,/cbb/boxscores/2014-01-02-gonzaga.html,"Thu, Jan 2, 2014",REG,/cbb/schools/saint-marys-ca/men/2014.html,Saint Mary's (CA),/cbb/conferences/wcc/men/2014.html,WCC,9.35,W,73,51,13,2,W 3,McCarthey Athletic Center,/cbb/schools/gonzaga/men/2014.html,
15,/cbb/boxscores/2014-01-04-gonzaga.html,"Sat, Jan 4, 2014",REG,/cbb/schools/pacific/men/2014.html,Pacific,/cbb/conferences/wcc/men/2014.html,WCC,1.74,W,86,64,14,2,W 4,McCarthey Athletic Center,/cbb/schools/gonzaga/men/2014.html,
16,/cbb/boxscores/2014-01-09-portland.html,"Thu, Jan 9, 2014",REG,/cbb/schools/portland/men/2014.html,Portland,/cbb/conferences/wcc/men/2014.html,WCC,4.77,L,73,82,14,3,L 1,Chiles Center,/cbb/schools/gonzaga/men/2014.html,@
17,/cbb/boxscores/2014-01-16-pepperdine.html,"Thu, Jan 16, 2014",REG,/cbb/schools/pepperdine/men/2014.html,Pepperdine,/cbb/conferences/wcc/men/2014.html,WCC,0.80,W,70,53,15,3,W 1,Firestone Fieldhouse,/cbb/schools/gonzaga/men/2014.html,@
