,boxScorelink,date,game_type,game_location,oppLink,opp,confLink,conf,srs,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink,overtimes
0,/cbb/boxscores/2013-11-08-brigham-young.html,"Fri, Nov 8, 2013",REG,@,/cbb/schools/brigham-young/men/2014.html,Brigham Young,/cbb/conferences/wcc/men/2014.html,WCC,11.63,L,72,81,0,1,L 1,Marriott Center,/cbb/schools/weber-state/men/2014.html,
1,/cbb/boxscores/2013-11-16-colorado-state.html,"Sat, Nov 16, 2013",REG,@,/cbb/schools/colorado-state/men/2014.html,Colorado State,/cbb/conferences/mwc/men/2014.html,MWC,3.29,L,67,88,0,2,L 2,Moby Arena,/cbb/schools/weber-state/men/2014.html,
2,/cbb/boxscores/2013-11-26-weber-state.html,"Tue, Nov 26, 2013",REG,,/cbb/schools/utah-state/men/2014.html,Utah State,/cbb/conferences/mwc/men/2014.html,MWC,4.77,L,71,77,0,3,L 3,Dee Events Center,/cbb/schools/weber-state/men/2014.html,
3,/cbb/boxscores/2013-11-30-weber-state.html,"Sat, Nov 30, 2013",REG,,/cbb/schools/san-jose-state/men/2014.html,San Jose State,/cbb/conferences/mwc/men/2014.html,MWC,-7.96,W,72,55,1,3,W 1,Dee Events Center,/cbb/schools/weber-state/men/2014.html,
4,/cbb/boxscores/2013-12-11-utah-valley.html,"Wed, Dec 11, 2013",REG,@,/cbb/schools/utah-valley/men/2014.html,Utah Valley,/cbb/conferences/wac/men/2014.html,WAC,-4.42,L,59,62,1,4,L 1,McKay Events Center,/cbb/schools/weber-state/men/2014.html,
5,/cbb/boxscores/2013-12-17-weber-state.html,"Tue, Dec 17, 2013",REG,,,St. Katherine,,,,W,107,36,2,4,W 1,Dee Events Center,/cbb/schools/weber-state/men/2014.html,
6,/cbb/boxscores/2013-12-22-ucla.html,"Sun, Dec 22, 2013",REG,@,/cbb/schools/ucla/men/2014.html,UCLA,/cbb/conferences/pac-12/men/2014.html,Pac-12,18.40,L,60,83,2,5,L 1,Pauley Pavilion,/cbb/schools/weber-state/men/2014.html,
7,/cbb/boxscores/2013-12-28-weber-state.html,"Sat, Dec 28, 2013",REG,,,Northern New Mexico,,,,W,75,49,3,5,W 1,Dee Events Center,/cbb/schools/weber-state/men/2014.html,
8,/cbb/boxscores/2014-01-02-weber-state.html,"Thu, Jan 2, 2014",REG,,/cbb/schools/eastern-washington/men/2014.html,Eastern Washington,/cbb/conferences/big-sky/men/2014.html,Big Sky,-5.32,W,74,67,4,5,W 2,Dee Events Center,/cbb/schools/weber-state/men/2014.html,
9,/cbb/boxscores/2014-01-04-weber-state.html,"Sat, Jan 4, 2014",REG,,/cbb/schools/portland-state/men/2014.html,Portland State,/cbb/conferences/big-sky/men/2014.html,Big Sky,-7.59,W,79,62,5,5,W 3,Dee Events Center,/cbb/schools/weber-state/men/2014.html,
10,/cbb/boxscores/2014-01-09-northern-colorado.html,"Thu, Jan 9, 2014",REG,@,/cbb/schools/northern-colorado/men/2014.html,Northern Colorado,/cbb/conferences/big-sky/men/2014.html,Big Sky,-4.33,L,51,70,5,6,L 1,Butler Hancock Sports Pavilion,/cbb/schools/weber-state/men/2014.html,
11,/cbb/boxscores/2014-01-11-north-dakota.html,"Sat, Jan 11, 2014",REG,@,/cbb/schools/north-dakota/men/2014.html,North Dakota,/cbb/conferences/big-sky/men/2014.html,Big Sky,-6.84,W,72,60,6,6,W 1,Betty Engelstad Sioux Center,/cbb/schools/weber-state/men/2014.html,
12,/cbb/boxscores/2014-01-18-weber-state.html,"Sat, Jan 18, 2014",REG,,/cbb/schools/southern-utah/men/2014.html,Southern Utah,/cbb/conferences/big-sky/men/2014.html,Big Sky,-19.90,W,65,59,7,6,W 2,Dee Events Center,/cbb/schools/weber-state/men/2014.html,
13,/cbb/boxscores/2014-01-20-weber-state.html,"Mon, Jan 20, 2014",REG,,/cbb/schools/idaho-state/men/2014.html,Idaho State,/cbb/conferences/big-sky/men/2014.html,Big Sky,-6.42,W,65,59,8,6,W 3,Dee Events Center,/cbb/schools/weber-state/men/2014.html,
14,/cbb/boxscores/2014-01-23-weber-state.html,"Thu, Jan 23, 2014",REG,,/cbb/schools/montana-state/men/2014.html,Montana State,/cbb/conferences/big-sky/men/2014.html,Big Sky,-10.70,W,86,57,9,6,W 4,Dee Events Center,/cbb/schools/weber-state/men/2014.html,
15,/cbb/boxscores/2014-01-25-weber-state.html,"Sat, Jan 25, 2014",REG,,/cbb/schools/montana/men/2014.html,Montana,/cbb/conferences/big-sky/men/2014.html,Big Sky,-4.52,W,68,63,10,6,W 5,Dee Events Center,/cbb/schools/weber-state/men/2014.html,
16,/cbb/boxscores/2014-01-30-northern-arizona.html,"Thu, Jan 30, 2014",REG,@,/cbb/schools/northern-arizona/men/2014.html,Northern Arizona,/cbb/conferences/big-sky/men/2014.html,Big Sky,-6.60,W,76,67,11,6,W 6,Rolle Activity Center,/cbb/schools/weber-state/men/2014.html,
17,/cbb/boxscores/2014-02-01-sacramento-state.html,"Sat, Feb 1, 2014",REG,@,/cbb/schools/sacramento-state/men/2014.html,Sacramento State,/cbb/conferences/big-sky/men/2014.html,Big Sky,-8.04,L,75,78,11,7,L 1,Hornets Nest,/cbb/schools/weber-state/men/2014.html,OT
