,boxScorelink,date,game_type,game_location,oppLink,opp,confLink,conf,srs,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink,overtimes
0,/cbb/boxscores/2013-11-10-harvard.html,"Sun, Nov 10, 2013",REG,N,/cbb/schools/holy-cross/men/2014.html,Holy Cross,/cbb/conferences/patriot/men/2014.html,Patriot,-1.58,W,82,72,1,0,W 1,TD Garden,/cbb/schools/harvard/men/2014.html,
1,/cbb/boxscores/2013-11-12-harvard.html,"Tue, Nov 12, 2013",REG,,,Massachusetts Institute of Technology,,,,W,79,37,2,0,W 2,Lavietes Pavilion,/cbb/schools/harvard/men/2014.html,
2,/cbb/boxscores/2013-11-15-harvard.html,"Fri, Nov 15, 2013",REG,,/cbb/schools/howard/men/2014.html,Howard,/cbb/conferences/meac/men/2014.html,MEAC,-16.77,W,76,44,3,0,W 3,Lavietes Pavilion,/cbb/schools/harvard/men/2014.html,
3,/cbb/boxscores/2013-11-20-harvard.html,"Wed, Nov 20, 2013",REG,,/cbb/schools/bryant/men/2014.html,Bryant,/cbb/conferences/northeast/men/2014.html,NEC,-4.25,W,86,68,4,0,W 4,Lavietes Pavilion,/cbb/schools/harvard/men/2014.html,
4,/cbb/boxscores/2013-11-24-colorado.html,"Sun, Nov 24, 2013",REG,@,/cbb/schools/colorado/men/2014.html,Colorado,/cbb/conferences/pac-12/men/2014.html,Pac-12,10.80,L,62,70,4,1,L 1,CU Events Center,/cbb/schools/harvard/men/2014.html,
5,/cbb/boxscores/2013-11-28-denver.html,"Thu, Nov 28, 2013",REG,N,/cbb/schools/denver/men/2014.html,Denver,/cbb/conferences/summit/men/2014.html,Summit,0.84,W,68,60,5,1,W 1,Sullivan Arena,/cbb/schools/harvard/men/2014.html,
6,/cbb/boxscores/2013-11-29-green-bay.html,"Fri, Nov 29, 2013",REG,N,/cbb/schools/green-bay/men/2014.html,Green Bay,/cbb/conferences/horizon/men/2014.html,Horizon,7.18,W,76,64,6,1,W 2,Sullivan Arena,/cbb/schools/harvard/men/2014.html,
7,/cbb/boxscores/2013-11-30-harvard.html,"Sat, Nov 30, 2013",REG,N,/cbb/schools/texas-christian/men/2014.html,TCU,/cbb/conferences/big-12/men/2014.html,Big 12,-1.33,W,71,50,7,1,W 3,,/cbb/schools/harvard/men/2014.html,
8,/cbb/boxscores/2013-12-04-northeastern.html,"Wed, Dec 4, 2013",REG,@,/cbb/schools/northeastern/men/2014.html,Northeastern,/cbb/conferences/colonial/men/2014.html,CAA,-3.11,W,72,64,8,1,W 4,Matthews Arena,/cbb/schools/harvard/men/2014.html,
9,/cbb/boxscores/2013-12-07-boston-university.html,"Sat, Dec 7, 2013",REG,@,/cbb/schools/boston-university/men/2014.html,Boston University,/cbb/conferences/patriot/men/2014.html,Patriot,1.77,W,79,68,9,1,W 5,Agganis Arena,/cbb/schools/harvard/men/2014.html,OT
10,/cbb/boxscores/2013-12-21-harvard.html,"Sat, Dec 21, 2013",REG,,/cbb/schools/vermont/men/2014.html,Vermont,/cbb/conferences/america-east/men/2014.html,AEC,4.52,W,74,68,10,1,W 6,Lavietes Pavilion,/cbb/schools/harvard/men/2014.html,
