,boxScorelink,date,game_type,oppLink,opp,confLink,conf,srs,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink,game_location
0,/cbb/boxscores/2013-11-08-nebraska.html,"Fri, Nov 8, 2013",REG,/cbb/schools/florida-gulf-coast/men/2014.html,Florida Gulf Coast,/cbb/conferences/atlantic-sun/men/2014.html,A-Sun,-1.97,W,79,55,1,0,W 1,Pinnacle Bank Arena,/cbb/schools/nebraska/men/2014.html,
1,/cbb/boxscores/2013-11-12-nebraska.html,"Tue, Nov 12, 2013",REG,/cbb/schools/western-illinois/men/2014.html,Western Illinois,/cbb/conferences/summit/men/2014.html,Summit,-7.55,W,62,47,2,0,W 2,Pinnacle Bank Arena,/cbb/schools/nebraska/men/2014.html,
2,/cbb/boxscores/2013-11-17-nebraska.html,"Sun, Nov 17, 2013",REG,/cbb/schools/south-carolina-state/men/2014.html,South Carolina State,/cbb/conferences/meac/men/2014.html,MEAC,-17.21,W,83,57,3,0,W 3,Pinnacle Bank Arena,/cbb/schools/nebraska/men/2014.html,
3,/cbb/boxscores/2013-11-21-massachusetts.html,"Thu, Nov 21, 2013",REG,/cbb/schools/massachusetts/men/2014.html,Massachusetts,/cbb/conferences/atlantic-10/men/2014.html,A-10,10.61,L,90,96,3,1,L 1,Carolina First Arena,/cbb/schools/nebraska/men/2014.html,N
4,/cbb/boxscores/2013-11-22-alabama-birmingham.html,"Fri, Nov 22, 2013",REG,/cbb/schools/alabama-birmingham/men/2014.html,UAB,/cbb/conferences/cusa/men/2014.html,CUSA,0.78,L,74,87,3,2,L 2,Carolina First Arena,/cbb/schools/nebraska/men/2014.html,N
5,/cbb/boxscores/2013-11-24-georgia.html,"Sun, Nov 24, 2013",REG,/cbb/schools/georgia/men/2014.html,Georgia,/cbb/conferences/sec/men/2014.html,SEC,7.90,W,73,65,4,2,W 1,Carolina First Arena,/cbb/schools/nebraska/men/2014.html,N
6,/cbb/boxscores/2013-11-30-nebraska.html,"Sat, Nov 30, 2013",REG,/cbb/schools/northern-illinois/men/2014.html,Northern Illinois,/cbb/conferences/mac/men/2014.html,MAC,-3.54,W,63,58,5,2,W 2,Pinnacle Bank Arena,/cbb/schools/nebraska/men/2014.html,
7,/cbb/boxscores/2013-12-04-nebraska.html,"Wed, Dec 4, 2013",REG,/cbb/schools/miami-fl/men/2014.html,Miami (FL),/cbb/conferences/acc/men/2014.html,ACC,7.60,W,60,49,6,2,W 3,Pinnacle Bank Arena,/cbb/schools/nebraska/men/2014.html,
8,/cbb/boxscores/2013-12-08-creighton.html,"Sun, Dec 8, 2013",REG,/cbb/schools/creighton/men/2014.html,Creighton,/cbb/conferences/big-east/men/2014.html,Big East,18.03,L,67,82,6,3,L 1,CenturyLink Center Omaha,/cbb/schools/nebraska/men/2014.html,@
9,/cbb/boxscores/2013-12-14-nebraska.html,"Sat, Dec 14, 2013",REG,/cbb/schools/arkansas-state/men/2014.html,Arkansas State,/cbb/conferences/sun-belt/men/2014.html,Sun Belt,-0.44,W,79,67,7,3,W 1,Pinnacle Bank Arena,/cbb/schools/nebraska/men/2014.html,
10,/cbb/boxscores/2013-12-21-nebraska.html,"Sat, Dec 21, 2013",REG,/cbb/schools/citadel/men/2014.html,The Citadel,/cbb/conferences/southern/men/2014.html,Southern,-17.61,W,77,62,8,3,W 2,Pinnacle Bank Arena,/cbb/schools/nebraska/men/2014.html,
11,/cbb/boxscores/2013-12-28-cincinnati.html,"Sat, Dec 28, 2013",REG,/cbb/schools/cincinnati/men/2014.html,Cincinnati,/cbb/conferences/aac/men/2014.html,AAC,15.26,L,59,74,8,4,L 1,Fifth Third Arena,/cbb/schools/nebraska/men/2014.html,@
12,/cbb/boxscores/2013-12-31-iowa.html,"Tue, Dec 31, 2013",REG,/cbb/schools/iowa/men/2014.html,Iowa,/cbb/conferences/big-ten/men/2014.html,Big Ten,18.58,L,57,67,8,5,L 2,Carver-Hawkeye Arena,/cbb/schools/nebraska/men/2014.html,@
13,/cbb/boxscores/2014-01-04-ohio-state.html,"Sat, Jan 4, 2014",REG,/cbb/schools/ohio-state/men/2014.html,Ohio State,/cbb/conferences/big-ten/men/2014.html,Big Ten,17.84,L,53,84,8,6,L 3,Value City Arena,/cbb/schools/nebraska/men/2014.html,@
14,/cbb/boxscores/2014-01-09-nebraska.html,"Thu, Jan 9, 2014",REG,/cbb/schools/michigan/men/2014.html,Michigan,/cbb/conferences/big-ten/men/2014.html,Big Ten,18.52,L,70,71,8,7,L 4,Pinnacle Bank Arena,/cbb/schools/nebraska/men/2014.html,
15,/cbb/boxscores/2014-01-12-purdue.html,"Sun, Jan 12, 2014",REG,/cbb/schools/purdue/men/2014.html,Purdue,/cbb/conferences/big-ten/men/2014.html,Big Ten,8.21,L,64,70,8,8,L 5,Mackey Arena,/cbb/schools/nebraska/men/2014.html,@
16,/cbb/boxscores/2014-01-20-nebraska.html,"Mon, Jan 20, 2014",REG,/cbb/schools/ohio-state/men/2014.html,Ohio State,/cbb/conferences/big-ten/men/2014.html,Big Ten,17.84,W,68,62,9,8,W 1,Pinnacle Bank Arena,/cbb/schools/nebraska/men/2014.html,
17,/cbb/boxscores/2014-01-23-penn-state.html,"Thu, Jan 23, 2014",REG,/cbb/schools/penn-state/men/2014.html,Penn State,/cbb/conferences/big-ten/men/2014.html,Big Ten,7.68,L,54,58,9,9,L 1,Bryce Jordan Center,/cbb/schools/nebraska/men/2014.html,@
18,/cbb/boxscores/2014-01-26-nebraska.html,"Sun, Jan 26, 2014",REG,/cbb/schools/minnesota/men/2014.html,Minnesota,/cbb/conferences/big-ten/men/2014.html,Big Ten,11.75,W,82,78,10,9,W 1,Pinnacle Bank Arena,/cbb/schools/nebraska/men/2014.html,
19,/cbb/boxscores/2014-01-30-nebraska.html,"Thu, Jan 30, 2014",REG,/cbb/schools/indiana/men/2014.html,Indiana,/cbb/conferences/big-ten/men/2014.html,Big Ten,11.32,W,60,55,11,9,W 2,Pinnacle Bank Arena,/cbb/schools/nebraska/men/2014.html,
20,/cbb/boxscores/2014-02-05-michigan.html,"Wed, Feb 5, 2014",REG,/cbb/schools/michigan/men/2014.html,Michigan,/cbb/conferences/big-ten/men/2014.html,Big Ten,18.52,L,50,79,11,10,L 1,Crisler Center,/cbb/schools/nebraska/men/2014.html,@
21,/cbb/boxscores/2014-02-08-northwestern.html,"Sat, Feb 8, 2014",REG,/cbb/schools/northwestern/men/2014.html,Northwestern,/cbb/conferences/big-ten/men/2014.html,Big Ten,4.72,W,53,49,12,10,W 1,Welsh-Ryan Arena,/cbb/schools/nebraska/men/2014.html,@
22,/cbb/boxscores/2014-02-12-nebraska.html,"Wed, Feb 12, 2014",REG,/cbb/schools/illinois/men/2014.html,Illinois,/cbb/conferences/big-ten/men/2014.html,Big Ten,10.33,W,67,58,13,10,W 2,Pinnacle Bank Arena,/cbb/schools/nebraska/men/2014.html,
23,/cbb/boxscores/2014-02-16-michigan-state.html,"Sun, Feb 16, 2014",REG,/cbb/schools/michigan-state/men/2014.html,Michigan State,/cbb/conferences/big-ten/men/2014.html,Big Ten,19.35,W,60,51,14,10,W 3,Breslin Student Events Center,/cbb/schools/nebraska/men/2014.html,@
24,/cbb/boxscores/2014-02-20-nebraska.html,"Thu, Feb 20, 2014",REG,/cbb/schools/penn-state/men/2014.html,Penn State,/cbb/conferences/big-ten/men/2014.html,Big Ten,7.68,W,80,67,15,10,W 4,Pinnacle Bank Arena,/cbb/schools/nebraska/men/2014.html,
25,/cbb/boxscores/2014-02-23-nebraska.html,"Sun, Feb 23, 2014",REG,/cbb/schools/purdue/men/2014.html,Purdue,/cbb/conferences/big-ten/men/2014.html,Big Ten,8.21,W,76,57,16,10,W 5,Pinnacle Bank Arena,/cbb/schools/nebraska/men/2014.html,
26,/cbb/boxscores/2014-02-26-illinois.html,"Wed, Feb 26, 2014",REG,/cbb/schools/illinois/men/2014.html,Illinois,/cbb/conferences/big-ten/men/2014.html,Big Ten,10.33,L,49,60,16,11,L 1,Assembly Hall,/cbb/schools/nebraska/men/2014.html,@
27,/cbb/boxscores/2014-03-01-nebraska.html,"Sat, Mar 1, 2014",REG,/cbb/schools/northwestern/men/2014.html,Northwestern,/cbb/conferences/big-ten/men/2014.html,Big Ten,4.72,W,54,47,17,11,W 1,Pinnacle Bank Arena,/cbb/schools/nebraska/men/2014.html,
28,/cbb/boxscores/2014-03-05-indiana.html,"Wed, Mar 5, 2014",REG,/cbb/schools/indiana/men/2014.html,Indiana,/cbb/conferences/big-ten/men/2014.html,Big Ten,11.32,W,70,60,18,11,W 2,Assembly Hall,/cbb/schools/nebraska/men/2014.html,@
29,/cbb/boxscores/2014-03-09-nebraska.html,"Sun, Mar 9, 2014",REG,/cbb/schools/wisconsin/men/2014.html,Wisconsin,/cbb/conferences/big-ten/men/2014.html,Big Ten,19.69,W,77,68,19,11,W 3,Pinnacle Bank Arena,/cbb/schools/nebraska/men/2014.html,
30,/cbb/boxscores/2014-03-14-nebraska.html,"Fri, Mar 14, 2014",CTOURN,/cbb/schools/ohio-state/men/2014.html,Ohio State,/cbb/conferences/big-ten/men/2014.html,Big Ten,17.84,L,67,71,19,12,L 1,Conseco Fieldhouse,/cbb/schools/nebraska/men/2014.html,N
31,/cbb/boxscores/2014-03-21-baylor.html,"Fri, Mar 21, 2014",NCAA,/cbb/schools/baylor/men/2014.html,Baylor,/cbb/conferences/big-12/men/2014.html,Big 12,15.80,L,60,74,19,13,L 2,AT&T Center,/cbb/schools/nebraska/men/2014.html,N
