,school_name,link,Tourney,g,wins,losses,win_loss_pct,srs,sos,wins_conf,losses_conf,wins_home,losses_home,wins_visitor,losses_visitor,pts,opp_pts,pace,off_rtg,fta_per_fga_pct,fg3a_per_fga_pct,ts_pct,trb_pct,ast_pct,stl_pct,blk_pct,efg_pct,tov_pct,orb_pct,ft_rate,opp_pace,opp_off_rtg,opp_fta_per_fga_pct,opp_fg3a_per_fga_pct,opp_ts_pct,opp_trb_pct,opp_ast_pct,opp_stl_pct,opp_blk_pct,opp_efg_pct,opp_tov_pct,opp_orb_pct,opp_ft_rate
51,Coastal Carolina,/cbb/schools/coastal-carolina/men/2014.html,True,34,21,13,.618,-5.21,-6.31,11,5,14,5,6,7,2458,2326,68.6,104.2,.385,.319,.528,53.2,42.0,9.2,8.6,.491,16.9,35.1,.266,68.6,98.6,.377,.425,.510,46.8,51.0,10.2,10.1,.471,16.2,29.2,.262
52,Colgate,/cbb/schools/colgate/men/2014.html,False,31,13,18,.419,-2.51,-4.08,6,12,7,8,6,10,2158,2083,62.8,109.0,.283,.405,.586,49.1,56.1,7.2,6.3,.564,16.2,23.9,.202,62.8,105.2,.347,.339,.535,50.9,47.9,8.9,7.0,.503,14.2,28.2,.238
53,College of Charleston,/cbb/schools/college-of-charleston/men/2014.html,False,32,14,18,.438,-2.02,-1.89,6,10,9,7,4,8,2016,2006,62.1,99.8,.345,.357,.504,53.9,45.7,7.4,10.8,.473,17.0,35.2,.226,62.1,99.3,.428,.274,.495,46.1,39.5,9.1,10.8,.456,13.2,27.6,.279
54,Colorado,/cbb/schools/colorado/men/2014.html,True,35,23,12,.657,10.80,8.80,10,8,16,2,5,6,2457,2387,67.0,103.7,.483,.304,.534,54.3,48.8,8.7,9.0,.483,16.8,34.0,.346,67.0,100.7,.304,.355,.525,45.7,54.3,9.7,9.1,.494,15.7,26.1,.213
55,Colorado State,/cbb/schools/colorado-state/men/2014.html,False,32,16,16,.500,3.29,2.16,7,11,14,6,2,9,2347,2230,65.8,111.5,.488,.290,.530,53.4,52.6,7.6,9.2,.476,11.7,34.9,.354,65.8,106.0,.372,.354,.544,46.6,51.6,7.4,8.6,.508,14.7,26.9,.265
56,Columbia,/cbb/schools/columbia/men/2014.html,False,34,21,13,.618,2.21,-1.92,8,6,14,4,5,8,2313,2151,61.8,108.1,.428,.431,.578,52.3,56.5,8.1,7.4,.530,17.1,28.3,.332,61.8,100.5,.403,.268,.515,47.7,44.5,8.6,12.4,.475,14.7,26.3,.279
57,Connecticut,/cbb/schools/connecticut/men/2014.html,True,40,32,8,.800,17.23,8.63,12,6,14,3,6,4,2873,2529,65.5,108.9,.383,.343,.562,50.2,50.3,10.7,15.2,.515,15.2,30.4,.298,65.5,95.9,.357,.326,.482,49.8,51.7,8.6,8.9,.446,16.5,32.9,.237
58,Coppin State,/cbb/schools/coppin-state/men/2014.html,False,32,12,20,.375,-11.09,-4.99,7,9,5,7,5,10,2231,2403,68.5,101.4,.411,.394,.507,46.1,51.1,8.7,6.0,.456,14.7,30.4,.300,68.5,109.2,.357,.376,.555,53.9,60.1,8.0,12.6,.530,16.7,36.6,.237
59,Cornell,/cbb/schools/cornell/men/2014.html,False,28,2,26,.071,-15.60,0.03,1,13,2,11,0,15,1795,2195,65.2,97.4,.283,.379,.498,46.5,46.0,6.4,7.9,.471,15.7,28.5,.188,65.2,119.1,.470,.340,.601,53.5,55.7,9.0,10.0,.565,13.7,32.2,.340
60,Creighton,/cbb/schools/creighton/men/2014.html,True,35,27,8,.771,18.03,7.17,14,4,16,0,7,4,2756,2376,65.3,120.6,.339,.446,.616,51.7,64.2,6.1,3.8,.589,13.3,27.7,.252,65.3,104.0,.330,.345,.518,48.3,50.7,7.4,9.2,.485,12.8,27.8,.229
61,Dartmouth,/cbb/schools/dartmouth/men/2014.html,False,28,12,16,.429,-4.85,-3.24,5,9,8,7,4,9,1905,1864,64.4,105.2,.370,.303,.534,51.6,52.3,9.2,9.6,.501,15.9,32.0,.254,64.4,102.9,.485,.340,.559,48.4,48.5,8.6,10.1,.506,18.0,26.9,.363
62,Davidson,/cbb/schools/davidson/men/2014.html,False,33,20,13,.606,0.81,-3.73,15,1,8,4,10,4,2591,2404,68.0,113.8,.392,.387,.582,50.0,50.3,7.9,4.4,.550,14.5,29.3,.280,68.0,105.6,.451,.265,.555,50.0,42.5,8.3,9.6,.515,16.0,28.4,.318
63,Dayton,/cbb/schools/dayton/men/2014.html,True,37,26,11,.703,10.55,5.34,10,6,13,4,7,4,2671,2478,65.4,109.6,.406,.319,.555,52.7,51.9,9.1,7.3,.524,15.5,34.0,.277,65.4,101.7,.430,.316,.531,47.3,51.1,7.5,12.1,.488,16.5,28.7,.304
64,Delaware,/cbb/schools/delaware/men/2014.html,True,35,25,10,.714,2.73,-1.10,14,2,10,2,11,7,2782,2648,70.9,111.7,.439,.345,.546,48.1,40.3,8.4,8.5,.504,11.6,29.1,.312,70.9,106.3,.380,.317,.530,51.9,44.2,6.9,9.6,.494,14.3,32.8,.263
65,Delaware State,/cbb/schools/delaware-state/men/2014.html,False,30,9,21,.300,-12.64,-6.11,5,11,7,7,2,12,1847,1946,61.2,99.4,.379,.317,.512,47.9,56.8,8.2,10.8,.474,15.9,28.8,.261,61.2,104.8,.412,.362,.527,52.1,58.0,9.3,10.9,.484,15.6,33.8,.292
66,Denver,/cbb/schools/denver/men/2014.html,False,31,16,15,.516,0.84,-0.42,8,6,9,4,5,8,2044,1999,59.2,109.6,.339,.426,.574,45.4,65.5,11.6,10.0,.546,14.7,24.8,.240,59.2,107.2,.484,.289,.566,54.6,50.4,8.5,10.0,.529,18.0,33.1,.333
67,DePaul,/cbb/schools/depaul/men/2014.html,False,33,12,21,.364,1.50,7.47,3,15,8,9,3,9,2290,2487,67.3,101.6,.420,.314,.517,49.8,45.9,9.8,11.5,.476,16.7,33.8,.287,67.3,110.3,.467,.317,.576,50.2,51.9,9.7,12.2,.539,16.6,32.0,.329
68,Detroit Mercy,/cbb/schools/detroit-mercy/men/2014.html,False,32,13,19,.406,-3.25,-0.25,6,10,8,7,5,12,2275,2267,68.0,102.6,.389,.319,.515,51.4,47.6,10.6,13.0,.469,15.6,34.1,.283,68.0,102.2,.482,.347,.535,48.6,60.6,8.3,9.4,.490,17.1,30.4,.333
69,Drake,/cbb/schools/drake/men/2014.html,False,31,15,16,.484,-0.77,1.03,6,12,9,5,4,9,2116,2115,64.4,105.5,.384,.379,.562,50.8,54.9,8.5,6.4,.527,16.4,27.2,.274,64.4,105.5,.385,.364,.543,49.2,48.5,10.0,11.9,.508,15.0,26.7,.268
70,Drexel,/cbb/schools/drexel/men/2014.html,False,30,16,14,.533,1.23,-0.24,8,8,8,4,6,8,2064,2020,63.4,104.6,.392,.288,.510,49.5,49.2,6.9,10.5,.466,11.2,28.9,.278,63.4,102.4,.466,.305,.515,50.5,45.9,6.0,8.6,.472,14.7,29.7,.314
71,Duke,/cbb/schools/duke/men/2014.html,True,35,26,9,.743,19.51,8.48,13,5,17,0,4,5,2745,2359,65.5,119.4,.388,.397,.574,51.5,54.8,10.6,7.4,.538,12.1,34.5,.283,65.5,102.6,.408,.241,.531,48.5,44.8,7.6,9.6,.493,16.1,30.9,.282
72,Duquesne,/cbb/schools/duquesne/men/2014.html,False,30,13,17,.433,0.66,1.03,5,11,6,8,7,6,2200,2211,68.3,107.4,.422,.353,.539,50.0,60.9,8.5,8.0,.506,14.0,29.9,.283,68.3,108.0,.336,.392,.557,50.0,65.1,7.4,10.9,.533,15.4,28.9,.226
73,East Carolina,/cbb/schools/east-carolina/men/2014.html,False,34,17,17,.500,-4.08,-2.41,5,11,10,7,3,10,2477,2411,66.5,109.6,.436,.429,.560,48.7,56.6,9.5,8.2,.520,15.2,30.9,.311,66.5,106.7,.308,.344,.532,51.3,56.4,9.2,11.6,.507,15.3,34.4,.206
74,East Tennessee State,/cbb/schools/east-tennessee-state/men/2014.html,False,35,19,16,.543,-5.93,-6.08,10,8,14,6,5,10,2689,2663,71.2,107.1,.429,.371,.546,47.8,48.8,10.7,8.8,.497,14.2,28.6,.321,71.2,106.1,.417,.397,.544,52.2,56.1,7.8,10.7,.508,16.7,32.9,.288
75,Eastern Illinois,/cbb/schools/eastern-illinois/men/2014.html,False,30,11,19,.367,-11.53,-4.21,7,9,7,7,4,11,2030,2206,66.4,101.9,.413,.298,.531,49.6,51.1,8.6,13.5,.487,17.3,31.6,.295,66.4,110.7,.453,.329,.570,50.4,53.3,11.0,9.5,.533,15.7,31.7,.321
76,Eastern Kentucky,/cbb/schools/eastern-kentucky/men/2014.html,True,34,24,10,.706,0.60,-4.34,11,5,12,2,8,6,2677,2411,67.4,116.3,.441,.446,.611,44.3,56.5,13.0,6.4,.574,14.1,23.6,.331,67.4,104.8,.540,.354,.588,55.7,57.3,8.0,11.3,.549,21.9,33.6,.381
77,Eastern Michigan,/cbb/schools/eastern-michigan/men/2014.html,False,37,22,15,.595,1.79,0.67,10,8,16,3,4,11,2423,2270,65.0,99.8,.437,.302,.501,47.7,47.9,12.6,18.3,.456,14.8,30.8,.296,65.0,93.5,.391,.398,.478,52.3,62.7,9.2,11.1,.432,19.2,36.4,.271
78,Eastern Washington,/cbb/schools/eastern-washington/men/2014.html,False,31,15,16,.484,-5.32,-4.15,10,10,10,4,3,11,2362,2329,69.5,109.1,.391,.378,.556,51.0,51.3,6.8,10.8,.524,14.9,30.2,.271,69.5,107.6,.400,.320,.539,49.0,53.8,9.6,11.6,.501,13.3,29.0,.282
79,Elon,/cbb/schools/elon/men/2014.html,False,32,18,14,.563,-4.02,-4.50,11,5,11,4,7,6,2392,2281,67.9,109.3,.357,.382,.572,49.4,52.8,7.4,7.1,.539,15.6,27.8,.258,67.9,104.2,.396,.283,.522,50.6,41.2,9.4,7.1,.486,14.3,31.0,.269
80,Evansville,/cbb/schools/evansville/men/2014.html,False,33,14,19,.424,-3.12,1.20,6,12,10,7,3,11,2290,2383,66.7,103.2,.496,.238,.554,48.4,62.6,7.5,10.4,.507,17.0,26.8,.356,66.7,107.4,.367,.359,.545,51.6,52.7,9.5,11.5,.510,15.8,32.3,.259
81,Fairfield,/cbb/schools/fairfield/men/2014.html,False,32,7,25,.219,-7.37,-0.81,4,16,4,9,2,13,2030,2240,66.9,94.4,.346,.376,.497,50.0,51.6,6.6,9.7,.460,18.7,30.5,.237,66.9,104.2,.586,.270,.531,50.0,48.5,11.3,11.0,.471,14.5,29.1,.417
82,FDU,/cbb/schools/fairleigh-dickinson/men/2014.html,False,31,10,21,.323,-11.24,-4.07,6,10,6,6,4,14,2157,2358,67.0,103.0,.352,.360,.523,45.4,45.7,10.0,10.8,.484,15.0,30.0,.253,67.0,112.6,.482,.340,.560,54.6,54.1,8.6,11.2,.512,15.8,38.6,.352
