,boxScorelink,date,game_type,game_location,oppLink,opp,confLink,conf,srs,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink,overtimes
0,/cbb/boxscores/2013-11-08-texas.html,"Fri, Nov 8, 2013",REG,@,/cbb/schools/texas/men/2014.html,Texas,/cbb/conferences/big-12/men/2014.html,Big 12,12.67,L,73,76,0,1,L 1,Frank Erwin Center,/cbb/schools/mercer/men/2014.html,
1,/cbb/boxscores/2013-11-13-mercer.html,"Wed, Nov 13, 2013",REG,,,Reinhardt,,,,W,95,53,1,1,W 1,University Center,/cbb/schools/mercer/men/2014.html,
2,/cbb/boxscores/2013-11-16-mercer.html,"Sat, Nov 16, 2013",REG,,/cbb/schools/seton-hall/men/2014.html,Seton Hall,/cbb/conferences/big-east/men/2014.html,Big East,7.53,W,77,74,2,1,W 2,University Center,/cbb/schools/mercer/men/2014.html,2OT
3,/cbb/boxscores/2013-11-18-evansville.html,"Mon, Nov 18, 2013",REG,@,/cbb/schools/evansville/men/2014.html,Evansville,/cbb/conferences/mvc/men/2014.html,MVC,-3.12,L,76,89,2,2,L 1,Ford Center,/cbb/schools/mercer/men/2014.html,
4,/cbb/boxscores/2013-11-20-mercer.html,"Wed, Nov 20, 2013",REG,,,Johnson & Wales (NC),,,,W,109,56,3,2,W 1,University Center,/cbb/schools/mercer/men/2014.html,
5,/cbb/boxscores/2013-11-23-mercer.html,"Sat, Nov 23, 2013",REG,,/cbb/schools/yale/men/2014.html,Yale,/cbb/conferences/ivy/men/2014.html,Ivy,-1.66,W,81,54,4,2,W 2,University Center,/cbb/schools/mercer/men/2014.html,
6,/cbb/boxscores/2013-11-26-ohio.html,"Tue, Nov 26, 2013",REG,@,/cbb/schools/ohio/men/2014.html,Ohio,/cbb/conferences/mac/men/2014.html,MAC,2.70,L,67,76,4,3,L 1,Convocation Center,/cbb/schools/mercer/men/2014.html,
7,/cbb/boxscores/2013-11-29-valparaiso.html,"Fri, Nov 29, 2013",REG,@,/cbb/schools/valparaiso/men/2014.html,Valparaiso,/cbb/conferences/horizon/men/2014.html,Horizon,0.21,W,117,108,5,3,W 1,Athletics-Recreation Center,/cbb/schools/mercer/men/2014.html,3OT
8,/cbb/boxscores/2013-12-02-oklahoma.html,"Mon, Dec 2, 2013",REG,@,/cbb/schools/oklahoma/men/2014.html,Oklahoma,/cbb/conferences/big-12/men/2014.html,Big 12,14.91,L,82,96,5,4,L 1,Lloyd Noble Center,/cbb/schools/mercer/men/2014.html,
9,/cbb/boxscores/2013-12-07-mercer.html,"Sat, Dec 7, 2013",REG,,/cbb/schools/denver/men/2014.html,Denver,/cbb/conferences/summit/men/2014.html,Summit,0.84,W,64,63,6,4,W 1,University Center,/cbb/schools/mercer/men/2014.html,OT
10,/cbb/boxscores/2013-12-16-mercer.html,"Mon, Dec 16, 2013",REG,,/cbb/schools/alcorn-state/men/2014.html,Alcorn State,/cbb/conferences/swac/men/2014.html,SWAC,-15.95,W,70,44,7,4,W 2,University Center,/cbb/schools/mercer/men/2014.html,
11,/cbb/boxscores/2013-12-22-mississippi.html,"Sun, Dec 22, 2013",REG,@,/cbb/schools/mississippi/men/2014.html,Mississippi,/cbb/conferences/sec/men/2014.html,SEC,7.84,W,79,76,8,4,W 3,C.M. Tad Smith Coliseum,/cbb/schools/mercer/men/2014.html,
12,/cbb/boxscores/2013-12-27-mercer.html,"Fri, Dec 27, 2013",REG,,,St. Andrews,,,,W,98,56,9,4,W 4,University Center,/cbb/schools/mercer/men/2014.html,
13,/cbb/boxscores/2013-12-30-jacksonville.html,"Mon, Dec 30, 2013",REG,@,/cbb/schools/jacksonville/men/2014.html,Jacksonville,/cbb/conferences/atlantic-sun/men/2014.html,A-Sun,-11.86,W,86,49,10,4,W 5,Jacksonville Veteran's Memorial Arena,/cbb/schools/mercer/men/2014.html,
14,/cbb/boxscores/2014-01-01-north-florida.html,"Wed, Jan 1, 2014",REG,@,/cbb/schools/north-florida/men/2014.html,North Florida,/cbb/conferences/atlantic-sun/men/2014.html,A-Sun,-7.52,L,83,89,10,5,L 1,UNF Arena,/cbb/schools/mercer/men/2014.html,
15,/cbb/boxscores/2014-01-04-mercer.html,"Sat, Jan 4, 2014",REG,,/cbb/schools/south-carolina-upstate/men/2014.html,South Carolina Upstate,/cbb/conferences/atlantic-sun/men/2014.html,A-Sun,-2.02,W,62,60,11,5,W 1,University Center,/cbb/schools/mercer/men/2014.html,OT
16,/cbb/boxscores/2014-01-06-mercer.html,"Mon, Jan 6, 2014",REG,,/cbb/schools/east-tennessee-state/men/2014.html,East Tennessee State,/cbb/conferences/atlantic-sun/men/2014.html,A-Sun,-5.93,W,73,63,12,5,W 2,University Center,/cbb/schools/mercer/men/2014.html,
17,/cbb/boxscores/2014-01-10-mercer.html,"Fri, Jan 10, 2014",REG,,/cbb/schools/kennesaw-state/men/2014.html,Kennesaw State,/cbb/conferences/atlantic-sun/men/2014.html,A-Sun,-16.16,W,83,46,13,5,W 3,University Center,/cbb/schools/mercer/men/2014.html,
18,/cbb/boxscores/2014-01-16-northern-kentucky.html,"Thu, Jan 16, 2014",REG,@,/cbb/schools/northern-kentucky/men/2014.html,Northern Kentucky,/cbb/conferences/atlantic-sun/men/2014.html,A-Sun,-10.53,W,74,58,14,5,W 4,The Bank of Kentucky Center,/cbb/schools/mercer/men/2014.html,
19,/cbb/boxscores/2014-01-18-lipscomb.html,"Sat, Jan 18, 2014",REG,@,/cbb/schools/lipscomb/men/2014.html,Lipscomb,/cbb/conferences/atlantic-sun/men/2014.html,A-Sun,-8.20,W,87,66,15,5,W 5,Allen Arena,/cbb/schools/mercer/men/2014.html,
20,/cbb/boxscores/2014-01-23-mercer.html,"Thu, Jan 23, 2014",REG,,/cbb/schools/florida-gulf-coast/men/2014.html,Florida Gulf Coast,/cbb/conferences/atlantic-sun/men/2014.html,A-Sun,-1.97,W,68,55,16,5,W 6,University Center,/cbb/schools/mercer/men/2014.html,
21,/cbb/boxscores/2014-01-25-mercer.html,"Sat, Jan 25, 2014",REG,,/cbb/schools/stetson/men/2014.html,Stetson,/cbb/conferences/atlantic-sun/men/2014.html,A-Sun,-15.81,W,87,49,17,5,W 7,University Center,/cbb/schools/mercer/men/2014.html,
22,/cbb/boxscores/2014-01-31-east-tennessee-state.html,"Fri, Jan 31, 2014",REG,@,/cbb/schools/east-tennessee-state/men/2014.html,East Tennessee State,/cbb/conferences/atlantic-sun/men/2014.html,A-Sun,-5.93,W,90,77,18,5,W 8,Memorial Center,/cbb/schools/mercer/men/2014.html,
23,/cbb/boxscores/2014-02-02-south-carolina-upstate.html,"Sun, Feb 2, 2014",REG,@,/cbb/schools/south-carolina-upstate/men/2014.html,South Carolina Upstate,/cbb/conferences/atlantic-sun/men/2014.html,A-Sun,-2.02,L,61,80,18,6,L 1,G.B. Hodge Center,/cbb/schools/mercer/men/2014.html,
24,/cbb/boxscores/2014-02-07-kennesaw-state.html,"Fri, Feb 7, 2014",REG,@,/cbb/schools/kennesaw-state/men/2014.html,Kennesaw State,/cbb/conferences/atlantic-sun/men/2014.html,A-Sun,-16.16,W,75,68,19,6,W 1,KSU Convocation Center,/cbb/schools/mercer/men/2014.html,
25,/cbb/boxscores/2014-02-14-mercer.html,"Fri, Feb 14, 2014",REG,,/cbb/schools/lipscomb/men/2014.html,Lipscomb,/cbb/conferences/atlantic-sun/men/2014.html,A-Sun,-8.20,W,79,48,20,6,W 2,University Center,/cbb/schools/mercer/men/2014.html,
26,/cbb/boxscores/2014-02-16-mercer.html,"Sun, Feb 16, 2014",REG,,/cbb/schools/northern-kentucky/men/2014.html,Northern Kentucky,/cbb/conferences/atlantic-sun/men/2014.html,A-Sun,-10.53,W,89,67,21,6,W 3,University Center,/cbb/schools/mercer/men/2014.html,
27,/cbb/boxscores/2014-02-21-florida-gulf-coast.html,"Fri, Feb 21, 2014",REG,@,/cbb/schools/florida-gulf-coast/men/2014.html,Florida Gulf Coast,/cbb/conferences/atlantic-sun/men/2014.html,A-Sun,-1.97,L,61,75,21,7,L 1,Alico Arena,/cbb/schools/mercer/men/2014.html,
28,/cbb/boxscores/2014-02-23-stetson.html,"Sun, Feb 23, 2014",REG,@,/cbb/schools/stetson/men/2014.html,Stetson,/cbb/conferences/atlantic-sun/men/2014.html,A-Sun,-15.81,W,73,52,22,7,W 1,Edmunds Center,/cbb/schools/mercer/men/2014.html,
29,/cbb/boxscores/2014-02-27-mercer.html,"Thu, Feb 27, 2014",REG,,/cbb/schools/north-florida/men/2014.html,North Florida,/cbb/conferences/atlantic-sun/men/2014.html,A-Sun,-7.52,L,76,79,22,8,L 1,University Center,/cbb/schools/mercer/men/2014.html,OT
30,/cbb/boxscores/2014-03-01-mercer.html,"Sat, Mar 1, 2014",REG,,/cbb/schools/jacksonville/men/2014.html,Jacksonville,/cbb/conferences/atlantic-sun/men/2014.html,A-Sun,-11.86,W,69,55,23,8,W 1,University Center,/cbb/schools/mercer/men/2014.html,
31,/cbb/boxscores/2014-03-04-mercer.html,"Tue, Mar 4, 2014",CTOURN,,/cbb/schools/jacksonville/men/2014.html,Jacksonville,/cbb/conferences/atlantic-sun/men/2014.html,A-Sun,-11.86,W,85,64,24,8,W 2,University Center,/cbb/schools/mercer/men/2014.html,
32,/cbb/boxscores/2014-03-06-mercer.html,"Thu, Mar 6, 2014",CTOURN,,/cbb/schools/south-carolina-upstate/men/2014.html,South Carolina Upstate,/cbb/conferences/atlantic-sun/men/2014.html,A-Sun,-2.02,W,78,75,25,8,W 3,University Center,/cbb/schools/mercer/men/2014.html,2OT
33,/cbb/boxscores/2014-03-09-florida-gulf-coast.html,"Sun, Mar 9, 2014",CTOURN,@,/cbb/schools/florida-gulf-coast/men/2014.html,Florida Gulf Coast,/cbb/conferences/atlantic-sun/men/2014.html,A-Sun,-1.97,W,68,60,26,8,W 4,Alico Arena,/cbb/schools/mercer/men/2014.html,
34,/cbb/boxscores/2014-03-21-duke.html,"Fri, Mar 21, 2014",NCAA,N,/cbb/schools/duke/men/2014.html,Duke,/cbb/conferences/acc/men/2014.html,ACC,19.51,W,78,71,27,8,W 5,RBC Center,/cbb/schools/mercer/men/2014.html,
35,/cbb/boxscores/2014-03-23-mercer.html,"Sun, Mar 23, 2014",NCAA,N,/cbb/schools/tennessee/men/2014.html,Tennessee,/cbb/conferences/sec/men/2014.html,SEC,17.34,L,63,83,27,9,L 1,RBC Center,/cbb/schools/mercer/men/2014.html,
