,boxScorelink,date,game_type,game_location,oppLink,opp,confLink,conf,srs,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink,overtimes
0,/cbb/boxscores/2010-11-12-texas-pan-american.html,"Fri, Nov 12, 2010",REG,N,/cbb/schools/texas-pan-american/men/2011.html,Texas-Rio Grande Valley,/cbb/conferences/great-west/men/2011.html,GWC,-16.55,W,69,46,1,0,W 1,Joseph J. Gentile Center,/cbb/schools/indiana-state/men/2011.html,
1,/cbb/boxscores/2010-11-13-loyola-il.html,"Sat, Nov 13, 2010",REG,@,/cbb/schools/loyola-il/men/2011.html,Loyola (IL),/cbb/conferences/horizon/men/2011.html,Horizon,1.73,L,74,86,1,1,L 1,Joseph J. Gentile Center,/cbb/schools/indiana-state/men/2011.html,
2,/cbb/boxscores/2010-11-14-indiana-state.html,"Sun, Nov 14, 2010",REG,N,/cbb/schools/eastern-kentucky/men/2011.html,Eastern Kentucky,/cbb/conferences/ovc/men/2011.html,OVC,-7.34,L,59,64,1,2,L 2,Joseph J. Gentile Center,/cbb/schools/indiana-state/men/2011.html,OT
3,/cbb/boxscores/2010-11-17-ball-state.html,"Wed, Nov 17, 2010",REG,@,/cbb/schools/ball-state/men/2011.html,Ball State,/cbb/conferences/mac/men/2011.html,MAC,-0.70,L,60,75,1,3,L 3,Worthen Arena,/cbb/schools/indiana-state/men/2011.html,
4,/cbb/boxscores/2010-11-20-oral-roberts.html,"Sat, Nov 20, 2010",REG,@,/cbb/schools/oral-roberts/men/2011.html,Oral Roberts,/cbb/conferences/summit/men/2011.html,Summit,0.86,W,74,69,2,3,W 1,Mabee Center,/cbb/schools/indiana-state/men/2011.html,
5,/cbb/boxscores/2010-11-27-indiana-state.html,"Sat, Nov 27, 2010",REG,,/cbb/schools/buffalo/men/2011.html,Buffalo,/cbb/conferences/mac/men/2011.html,MAC,2.93,W,58,54,3,3,W 2,Hulman Center,/cbb/schools/indiana-state/men/2011.html,
6,/cbb/boxscores/2010-11-30-notre-dame.html,"Tue, Nov 30, 2010",REG,@,/cbb/schools/notre-dame/men/2011.html,Notre Dame,/cbb/conferences/big-east/men/2011.html,Big East,18.17,L,72,81,3,4,L 1,Purcell Pavilion at the Joyce Center,/cbb/schools/indiana-state/men/2011.html,
7,/cbb/boxscores/2010-12-04-wyoming.html,"Sat, Dec 4, 2010",REG,@,/cbb/schools/wyoming/men/2011.html,Wyoming,/cbb/conferences/mwc/men/2011.html,MWC,-3.16,L,51,81,3,5,L 2,Arena-Auditorium,/cbb/schools/indiana-state/men/2011.html,
8,/cbb/boxscores/2010-12-08-indiana-state.html,"Wed, Dec 8, 2010",REG,,/cbb/schools/depaul/men/2011.html,DePaul,/cbb/conferences/big-east/men/2011.html,Big East,-1.31,W,73,51,4,5,W 1,Hulman Center,/cbb/schools/indiana-state/men/2011.html,
9,/cbb/boxscores/2010-12-12-indiana-state.html,"Sun, Dec 12, 2010",REG,,,Oakland City,,,,W,86,42,5,5,W 2,Hulman Center,/cbb/schools/indiana-state/men/2011.html,
10,/cbb/boxscores/2010-12-18-purdue.html,"Sat, Dec 18, 2010",REG,N,/cbb/schools/purdue/men/2011.html,Purdue,/cbb/conferences/big-ten/men/2011.html,Big Ten,19.36,L,52,65,5,6,L 1,,/cbb/schools/indiana-state/men/2011.html,
11,/cbb/boxscores/2010-12-29-indiana-state.html,"Wed, Dec 29, 2010",REG,,/cbb/schools/bradley/men/2011.html,Bradley,/cbb/conferences/mvc/men/2011.html,MVC,-1.52,W,80,66,6,6,W 1,Hulman Center,/cbb/schools/indiana-state/men/2011.html,
12,/cbb/boxscores/2011-01-01-evansville.html,"Sat, Jan 1, 2011",REG,@,/cbb/schools/evansville/men/2011.html,Evansville,/cbb/conferences/mvc/men/2011.html,MVC,-0.30,L,59,64,6,7,L 1,Roberts Stadium,/cbb/schools/indiana-state/men/2011.html,
13,/cbb/boxscores/2011-01-04-indiana-state.html,"Tue, Jan 4, 2011",REG,,/cbb/schools/illinois-state/men/2011.html,Illinois State,/cbb/conferences/mvc/men/2011.html,MVC,-3.37,W,72,57,7,7,W 1,Hulman Center,/cbb/schools/indiana-state/men/2011.html,
14,/cbb/boxscores/2011-01-07-indiana-state.html,"Fri, Jan 7, 2011",REG,,/cbb/schools/northern-iowa/men/2011.html,Northern Iowa,/cbb/conferences/mvc/men/2011.html,MVC,4.53,W,70,45,8,7,W 2,Hulman Center,/cbb/schools/indiana-state/men/2011.html,
