,boxScorelink,date,game_type,game_location,oppLink,opp,confLink,conf,srs,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink,overtimes
0,/cbb/boxscores/2010-11-12-southern-methodist.html,"Fri, Nov 12, 2010",REG,@,/cbb/schools/southern-methodist/men/2011.html,Southern Methodist,/cbb/conferences/cusa/men/2011.html,CUSA,1.04,W,57,47,1,0,W 1,Moody Coliseum,/cbb/schools/arkansas-little-rock/men/2011.html,
1,/cbb/boxscores/2010-11-14-st-bonaventure.html,"Sun, Nov 14, 2010",REG,@,/cbb/schools/st-bonaventure/men/2011.html,St. Bonaventure,/cbb/conferences/atlantic-10/men/2011.html,A-10,1.31,L,64,77,1,1,L 1,Reilly Center,/cbb/schools/arkansas-little-rock/men/2011.html,
2,/cbb/boxscores/2010-11-17-arkansas-little-rock.html,"Wed, Nov 17, 2010",REG,,,St. Gregory's,,,,W,108,58,2,1,W 1,Jack Stephens Center,/cbb/schools/arkansas-little-rock/men/2011.html,
3,/cbb/boxscores/2010-11-21-arkansas-little-rock.html,"Sun, Nov 21, 2010",REG,,/cbb/schools/illinois-state/men/2011.html,Illinois State,/cbb/conferences/mvc/men/2011.html,MVC,-3.37,W,63,54,3,1,W 2,Jack Stephens Center,/cbb/schools/arkansas-little-rock/men/2011.html,
4,/cbb/boxscores/2010-11-24-oral-roberts.html,"Wed, Nov 24, 2010",REG,@,/cbb/schools/oral-roberts/men/2011.html,Oral Roberts,/cbb/conferences/summit/men/2011.html,Summit,0.86,L,60,86,3,2,L 1,Mabee Center,/cbb/schools/arkansas-little-rock/men/2011.html,
5,/cbb/boxscores/2010-11-26-arkansas-little-rock.html,"Fri, Nov 26, 2010",REG,,/cbb/schools/louisiana-tech/men/2011.html,Louisiana Tech,/cbb/conferences/wac/men/2011.html,WAC,-5.99,W,74,65,4,2,W 1,Jack Stephens Center,/cbb/schools/arkansas-little-rock/men/2011.html,
6,/cbb/boxscores/2010-12-01-missouri-state.html,"Wed, Dec 1, 2010",REG,@,/cbb/schools/missouri-state/men/2011.html,Missouri State,/cbb/conferences/mvc/men/2011.html,MVC,8.07,L,46,80,4,3,L 1,JQH Arena,/cbb/schools/arkansas-little-rock/men/2011.html,
7,/cbb/boxscores/2010-12-05-arkansas-little-rock.html,"Sun, Dec 5, 2010",REG,,/cbb/schools/tulsa/men/2011.html,Tulsa,/cbb/conferences/cusa/men/2011.html,CUSA,6.06,W,69,67,5,3,W 1,Jack Stephens Center,/cbb/schools/arkansas-little-rock/men/2011.html,
8,/cbb/boxscores/2010-12-07-arkansas-little-rock.html,"Tue, Dec 7, 2010",REG,,,Philander Smith,,,,W,85,58,6,3,W 2,Jack Stephens Center,/cbb/schools/arkansas-little-rock/men/2011.html,
9,/cbb/boxscores/2010-12-11-arkansas-little-rock.html,"Sat, Dec 11, 2010",REG,,/cbb/schools/mississippi/men/2011.html,Mississippi,/cbb/conferences/sec/men/2011.html,SEC,8.71,L,70,84,6,4,L 1,Jack Stephens Center,/cbb/schools/arkansas-little-rock/men/2011.html,
10,/cbb/boxscores/2010-12-16-rice.html,"Thu, Dec 16, 2010",REG,@,/cbb/schools/rice/men/2011.html,Rice,/cbb/conferences/cusa/men/2011.html,CUSA,1.67,L,55,65,6,5,L 2,Tudor Fieldhouse,/cbb/schools/arkansas-little-rock/men/2011.html,
11,/cbb/boxscores/2010-12-21-arkansas-little-rock.html,"Tue, Dec 21, 2010",REG,N,/cbb/schools/akron/men/2011.html,Akron,/cbb/conferences/mac/men/2011.html,MAC,2.15,L,61,75,6,6,L 3,South Point Arena,/cbb/schools/arkansas-little-rock/men/2011.html,
12,/cbb/boxscores/2010-12-22-oral-roberts.html,"Wed, Dec 22, 2010",REG,N,/cbb/schools/oral-roberts/men/2011.html,Oral Roberts,/cbb/conferences/summit/men/2011.html,Summit,0.86,W,52,49,7,6,W 1,South Point Arena,/cbb/schools/arkansas-little-rock/men/2011.html,
13,/cbb/boxscores/2010-12-23-stetson.html,"Thu, Dec 23, 2010",REG,N,/cbb/schools/stetson/men/2011.html,Stetson,/cbb/conferences/atlantic-sun/men/2011.html,A-Sun,-10.73,W,75,50,8,6,W 2,South Point Arena,/cbb/schools/arkansas-little-rock/men/2011.html,
14,/cbb/boxscores/2010-12-30-north-texas.html,"Thu, Dec 30, 2010",REG,@,/cbb/schools/north-texas/men/2011.html,North Texas,/cbb/conferences/sun-belt/men/2011.html,Sun Belt,-1.49,L,69,81,8,7,L 1,Super Pit,/cbb/schools/arkansas-little-rock/men/2011.html,
15,/cbb/boxscores/2011-01-02-denver.html,"Sun, Jan 2, 2011",REG,@,/cbb/schools/denver/men/2011.html,Denver,/cbb/conferences/sun-belt/men/2011.html,Sun Belt,-4.04,L,70,72,8,8,L 2,Magness Arena,/cbb/schools/arkansas-little-rock/men/2011.html,OT
16,/cbb/boxscores/2011-01-05-arkansas-little-rock.html,"Wed, Jan 5, 2011",REG,,/cbb/schools/st-bonaventure/men/2011.html,St. Bonaventure,/cbb/conferences/atlantic-10/men/2011.html,A-10,1.31,L,55,68,8,9,L 3,Jack Stephens Center,/cbb/schools/arkansas-little-rock/men/2011.html,
17,/cbb/boxscores/2011-01-08-arkansas-little-rock.html,"Sat, Jan 8, 2011",REG,,/cbb/schools/troy/men/2011.html,Troy,/cbb/conferences/sun-belt/men/2011.html,Sun Belt,-9.48,W,76,73,9,9,W 1,Jack Stephens Center,/cbb/schools/arkansas-little-rock/men/2011.html,
18,/cbb/boxscores/2011-01-13-arkansas-little-rock.html,"Thu, Jan 13, 2011",REG,,/cbb/schools/louisiana-monroe/men/2011.html,Louisiana-Monroe,/cbb/conferences/sun-belt/men/2011.html,Sun Belt,-14.27,W,81,50,10,9,W 2,Jack Stephens Center,/cbb/schools/arkansas-little-rock/men/2011.html,
19,/cbb/boxscores/2011-01-15-arkansas-little-rock.html,"Sat, Jan 15, 2011",REG,,/cbb/schools/louisiana-lafayette/men/2011.html,Louisiana,/cbb/conferences/sun-belt/men/2011.html,Sun Belt,-5.45,W,73,68,11,9,W 3,Jack Stephens Center,/cbb/schools/arkansas-little-rock/men/2011.html,
20,/cbb/boxscores/2011-01-20-florida-international.html,"Thu, Jan 20, 2011",REG,@,/cbb/schools/florida-international/men/2011.html,Florida International,/cbb/conferences/sun-belt/men/2011.html,Sun Belt,-9.33,W,78,70,12,9,W 4,US Century Bank Arena,/cbb/schools/arkansas-little-rock/men/2011.html,
21,/cbb/boxscores/2011-01-22-florida-atlantic.html,"Sat, Jan 22, 2011",REG,@,/cbb/schools/florida-atlantic/men/2011.html,Florida Atlantic,/cbb/conferences/sun-belt/men/2011.html,Sun Belt,-2.41,L,71,88,12,10,L 1,FAU Arena,/cbb/schools/arkansas-little-rock/men/2011.html,
22,/cbb/boxscores/2011-01-29-arkansas-little-rock.html,"Sat, Jan 29, 2011",REG,,/cbb/schools/arkansas-state/men/2011.html,Arkansas State,/cbb/conferences/sun-belt/men/2011.html,Sun Belt,-3.38,L,64,75,12,11,L 2,Jack Stephens Center,/cbb/schools/arkansas-little-rock/men/2011.html,
23,/cbb/boxscores/2011-02-03-arkansas-little-rock.html,"Thu, Feb 3, 2011",REG,,/cbb/schools/denver/men/2011.html,Denver,/cbb/conferences/sun-belt/men/2011.html,Sun Belt,-4.04,W,75,72,13,11,W 1,Jack Stephens Center,/cbb/schools/arkansas-little-rock/men/2011.html,OT
24,/cbb/boxscores/2011-02-05-louisiana-lafayette.html,"Sat, Feb 5, 2011",REG,@,/cbb/schools/louisiana-lafayette/men/2011.html,Louisiana,/cbb/conferences/sun-belt/men/2011.html,Sun Belt,-5.45,L,66,67,13,12,L 1,Cajundome,/cbb/schools/arkansas-little-rock/men/2011.html,
25,/cbb/boxscores/2011-02-12-louisiana-monroe.html,"Sat, Feb 12, 2011",REG,@,/cbb/schools/louisiana-monroe/men/2011.html,Louisiana-Monroe,/cbb/conferences/sun-belt/men/2011.html,Sun Belt,-14.27,W,61,53,14,12,W 1,Fant-Ewing Coliseum,/cbb/schools/arkansas-little-rock/men/2011.html,
26,/cbb/boxscores/2011-02-17-arkansas-little-rock.html,"Thu, Feb 17, 2011",REG,,/cbb/schools/western-kentucky/men/2011.html,Western Kentucky,/cbb/conferences/sun-belt/men/2011.html,Sun Belt,-3.80,L,59,61,14,13,L 1,Jack Stephens Center,/cbb/schools/arkansas-little-rock/men/2011.html,
27,/cbb/boxscores/2011-02-19-arkansas-little-rock.html,"Sat, Feb 19, 2011",REG,,/cbb/schools/middle-tennessee/men/2011.html,Middle Tennessee,/cbb/conferences/sun-belt/men/2011.html,Sun Belt,-2.74,W,62,58,15,13,W 1,Jack Stephens Center,/cbb/schools/arkansas-little-rock/men/2011.html,
28,/cbb/boxscores/2011-02-24-south-alabama.html,"Thu, Feb 24, 2011",REG,@,/cbb/schools/south-alabama/men/2011.html,South Alabama,/cbb/conferences/sun-belt/men/2011.html,Sun Belt,-9.80,L,79,92,15,14,L 1,Mitchell Center,/cbb/schools/arkansas-little-rock/men/2011.html,
29,/cbb/boxscores/2011-02-26-arkansas-state.html,"Sat, Feb 26, 2011",REG,@,/cbb/schools/arkansas-state/men/2011.html,Arkansas State,/cbb/conferences/sun-belt/men/2011.html,Sun Belt,-3.38,L,63,71,15,15,L 2,Convocation Center,/cbb/schools/arkansas-little-rock/men/2011.html,
30,/cbb/boxscores/2011-03-01-arkansas-little-rock.html,"Tue, Mar 1, 2011",REG,,/cbb/schools/north-texas/men/2011.html,North Texas,/cbb/conferences/sun-belt/men/2011.html,Sun Belt,-1.49,L,69,72,15,16,L 3,Jack Stephens Center,/cbb/schools/arkansas-little-rock/men/2011.html,
31,/cbb/boxscores/2011-03-05-south-alabama.html,"Sat, Mar 5, 2011",CTOURN,N,/cbb/schools/south-alabama/men/2011.html,South Alabama,/cbb/conferences/sun-belt/men/2011.html,Sun Belt,-9.80,W,82,68,16,16,W 1,Summit Arena,/cbb/schools/arkansas-little-rock/men/2011.html,
32,/cbb/boxscores/2011-03-06-arkansas-state.html,"Sun, Mar 6, 2011",CTOURN,N,/cbb/schools/arkansas-state/men/2011.html,Arkansas State,/cbb/conferences/sun-belt/men/2011.html,Sun Belt,-3.38,W,59,52,17,16,W 2,Summit Arena,/cbb/schools/arkansas-little-rock/men/2011.html,
33,/cbb/boxscores/2011-03-07-middle-tennessee.html,"Mon, Mar 7, 2011",CTOURN,N,/cbb/schools/middle-tennessee/men/2011.html,Middle Tennessee,/cbb/conferences/sun-belt/men/2011.html,Sun Belt,-2.74,W,65,56,18,16,W 3,Summit Arena,/cbb/schools/arkansas-little-rock/men/2011.html,
34,/cbb/boxscores/2011-03-08-north-texas.html,"Tue, Mar 8, 2011",CTOURN,N,/cbb/schools/north-texas/men/2011.html,North Texas,/cbb/conferences/sun-belt/men/2011.html,Sun Belt,-1.49,W,64,63,19,16,W 4,Summit Arena,/cbb/schools/arkansas-little-rock/men/2011.html,
35,/cbb/boxscores/2011-03-15-arkansas-little-rock.html,"Tue, Mar 15, 2011",NCAA,N,/cbb/schools/north-carolina-asheville/men/2011.html,UNC Asheville,/cbb/conferences/big-south/men/2011.html,Big South,-0.69,L,77,81,19,17,L 1,University of Dayton Arena,/cbb/schools/arkansas-little-rock/men/2011.html,OT
