,school_name,link,Tourney,g,wins,losses,win_loss_pct,srs,sos,wins_conf,losses_conf,wins_home,losses_home,wins_visitor,losses_visitor,pts,opp_pts,pace,off_rtg,fta_per_fga_pct,fg3a_per_fga_pct,ts_pct,trb_pct,ast_pct,stl_pct,blk_pct,efg_pct,tov_pct,orb_pct,ft_rate,opp_pace,opp_off_rtg,opp_fta_per_fga_pct,opp_fg3a_per_fga_pct,opp_ts_pct,opp_trb_pct,opp_ast_pct,opp_stl_pct,opp_blk_pct,opp_efg_pct,opp_tov_pct,opp_orb_pct,opp_ft_rate
25,Bowling Green State,/cbb/schools/bowling-green-state/men/2011.html,False,33,14,19,.424,-5.94,-2.03,8,8,10,5,4,11,2116,2215,66.1,95.9,.305,.264,.497,48.1,56.0,12.8,9.6,.471,17.3,30.5,.196,66.1,100.4,.380,.372,.538,51.9,66.1,10.2,7.5,.508,19.8,33.1,.254
26,Bradley,/cbb/schools/bradley/men/2011.html,False,32,12,20,.375,-1.52,1.67,4,14,8,8,2,10,2076,2164,65.9,98.0,.333,.272,.512,48.3,50.0,9.5,7.4,.473,16.1,26.8,.240,65.9,102.2,.373,.379,.536,51.7,64.8,8.4,7.4,.496,17.0,29.9,.269
27,Brigham Young,/cbb/schools/brigham-young/men/2011.html,True,37,32,5,.865,18.65,5.76,14,2,13,1,10,1,3012,2512,71.1,113.4,.382,.382,.562,51.9,52.8,11.2,9.9,.518,13.1,31.2,.292,71.1,94.6,.327,.306,.500,48.1,51.4,8.1,8.8,.465,17.5,28.2,.225
28,Brown,/cbb/schools/brown/men/2011.html,False,28,11,17,.393,-7.27,-4.12,4,10,8,5,3,12,2002,2054,69.5,102.5,.356,.389,.546,48.5,58.0,7.5,6.6,.506,15.8,23.3,.266,69.5,105.2,.304,.321,.531,51.5,50.7,9.3,10.2,.502,13.7,28.1,.211
29,Bryant,/cbb/schools/bryant/men/2011.html,False,30,9,21,.300,-12.98,-3.12,7,11,5,8,3,12,2001,2258,66.8,98.7,.319,.400,.516,47.0,56.8,8.2,7.6,.490,17.4,29.2,.208,66.8,111.3,.357,.374,.564,53.0,62.1,9.9,9.4,.533,15.7,34.3,.252
30,Bucknell,/cbb/schools/bucknell/men/2011.html,True,34,25,9,.735,2.39,-3.87,13,1,14,1,10,6,2387,2174,66.1,105.9,.341,.315,.554,49.7,59.4,7.1,8.9,.509,15.0,25.2,.269,66.1,96.4,.350,.366,.494,50.3,56.5,8.3,7.0,.454,15.4,29.0,.244
31,Buffalo,/cbb/schools/buffalo/men/2011.html,False,34,20,14,.588,2.93,-2.22,8,8,13,3,7,10,2399,2197,67.0,104.6,.359,.294,.550,52.5,54.4,11.7,14.3,.527,19.4,37.1,.233,67.0,95.8,.371,.305,.506,47.5,58.3,10.8,6.0,.472,19.3,33.2,.248
32,Butler,/cbb/schools/butler/men/2011.html,True,38,28,10,.737,11.53,5.02,13,5,12,2,7,6,2707,2437,64.5,109.0,.377,.387,.541,52.3,49.2,9.1,4.7,.501,14.3,33.2,.273,64.5,98.1,.387,.355,.516,47.7,48.4,8.1,8.6,.481,16.7,27.9,.260
33,Cal Poly,/cbb/schools/cal-poly/men/2011.html,False,30,15,15,.500,-1.84,-2.39,10,6,7,5,8,9,1779,1766,61.4,96.1,.372,.393,.487,50.0,55.7,9.8,6.4,.450,16.3,32.7,.247,61.4,95.4,.419,.343,.498,50.0,54.1,9.5,13.6,.449,18.6,31.6,.296
34,Cal State Bakersfield,/cbb/schools/cal-state-bakersfield/men/2011.html,False,28,9,19,.321,-11.44,-2.16,,,7,8,2,11,1907,2167,69.7,96.8,.360,.329,.490,46.5,50.1,10.4,7.7,.450,16.4,31.8,.248,69.7,110.1,.396,.279,.568,53.5,53.6,9.0,6.7,.530,17.0,35.9,.290
35,Cal State Fullerton,/cbb/schools/cal-state-fullerton/men/2011.html,False,31,11,20,.355,-7.68,-2.81,7,9,7,5,4,12,2208,2326,68.4,103.7,.420,.322,.549,49.7,52.3,7.6,4.3,.508,17.9,31.4,.302,68.4,109.3,.435,.398,.564,50.3,57.9,8.0,9.5,.523,16.5,32.2,.316
36,Cal State Northridge,/cbb/schools/cal-state-northridge/men/2011.html,False,32,14,18,.438,-5.35,-1.55,9,7,7,5,5,10,2232,2280,70.0,99.6,.475,.314,.528,50.4,54.1,9.3,10.6,.487,19.2,33.0,.320,70.0,101.7,.557,.368,.542,49.6,59.3,10.2,7.4,.492,18.6,32.2,.386
37,California,/cbb/schools/california/men/2011.html,False,33,18,15,.545,9.45,9.17,10,8,12,6,5,6,2391,2382,68.5,103.8,.471,.270,.549,51.6,60.1,8.2,7.0,.508,17.1,30.4,.327,68.5,103.5,.338,.377,.535,48.4,51.3,8.1,7.2,.504,15.8,29.1,.233
38,Campbell,/cbb/schools/campbell/men/2011.html,False,31,12,19,.387,-6.67,-4.27,6,14,7,7,4,10,2032,2091,65.6,99.5,.404,.214,.520,49.9,57.3,10.7,15.3,.490,18.6,34.4,.259,65.6,102.4,.499,.354,.539,50.1,63.3,9.6,10.6,.493,19.0,34.6,.348
39,Canisius,/cbb/schools/canisius/men/2011.html,False,30,15,15,.500,-2.92,-3.55,9,9,10,4,5,10,2043,2024,67.3,101.3,.274,.380,.519,49.3,60.8,10.3,12.6,.491,17.4,34.1,.192,67.3,100.3,.394,.315,.507,50.7,57.1,9.6,8.7,.466,17.0,35.6,.272
40,Centenary (LA),/cbb/schools/centenary-la/men/2011.html,False,30,1,29,.033,-25.21,-2.85,1,17,1,10,0,19,1775,2422,70.8,83.6,.474,.289,.481,43.4,49.2,10.0,6.5,.440,22.7,26.6,.297,70.8,114.0,.478,.341,.581,56.6,57.0,13.6,12.1,.552,17.4,38.7,.323
41,Central Arkansas,/cbb/schools/central-arkansas/men/2011.html,False,29,5,24,.172,-19.16,-5.39,1,15,4,9,0,14,1984,2216,72.3,94.2,.413,.318,.501,47.3,50.1,10.5,6.6,.466,19.1,31.4,.265,72.3,105.2,.384,.307,.568,52.7,58.0,9.7,12.0,.537,19.9,34.4,.270
42,Central Connecticut State,/cbb/schools/central-connecticut-state/men/2011.html,False,31,19,12,.613,-1.94,-5.97,11,7,12,2,6,10,2170,2045,67.6,102.3,.361,.264,.527,51.1,59.0,11.0,10.2,.479,17.8,36.6,.276,67.6,96.4,.334,.324,.504,48.9,49.0,9.1,7.4,.471,19.6,35.1,.227
43,Central Michigan,/cbb/schools/central-michigan/men/2011.html,False,31,10,21,.323,-8.01,-2.41,7,9,6,7,3,13,1841,2006,64.8,90.5,.335,.278,.462,49.1,41.1,11.0,10.2,.430,17.4,32.3,.211,64.8,98.7,.526,.257,.542,50.9,49.9,8.9,10.0,.503,19.9,30.1,.350
44,Charleston Southern,/cbb/schools/charleston-southern/men/2011.html,False,32,16,16,.500,-4.86,-4.57,9,9,12,2,3,12,2362,2197,69.0,106.6,.318,.302,.541,52.7,47.2,12.5,8.1,.502,17.2,37.4,.240,69.0,99.2,.366,.314,.531,47.3,49.7,10.5,8.3,.500,19.2,31.6,.246
45,Charlotte,/cbb/schools/charlotte/men/2011.html,False,30,10,20,.333,-2.54,1.89,2,14,6,7,2,11,1997,2130,65.5,97.5,.376,.372,.520,50.4,52.4,9.4,8.5,.476,18.9,31.5,.274,65.5,104.0,.317,.360,.523,49.6,55.1,10.7,10.5,.490,14.7,31.1,.225
46,Chattanooga,/cbb/schools/chattanooga/men/2011.html,False,32,16,16,.500,-9.44,-2.67,12,6,10,6,6,10,2274,2380,70.8,99.2,.405,.463,.522,52.1,58.7,7.1,4.6,.491,18.2,31.0,.263,70.8,103.8,.326,.462,.546,47.9,62.7,10.7,8.6,.519,16.1,25.9,.223
47,Chicago State,/cbb/schools/chicago-state/men/2011.html,False,32,6,26,.188,-27.71,-4.88,3,9,4,6,1,17,2128,2772,74.7,88.0,.379,.259,.476,46.1,51.6,8.5,6.7,.439,19.8,28.4,.246,74.7,114.6,.479,.377,.579,53.9,63.9,10.3,8.7,.544,15.6,35.0,.324
48,Cincinnati,/cbb/schools/cincinnati/men/2011.html,True,35,26,9,.743,15.41,6.10,11,7,15,3,7,4,2412,2086,63.6,107.9,.383,.336,.526,53.2,58.6,11.5,10.2,.494,14.9,38.1,.256,63.6,93.3,.354,.296,.499,46.8,55.1,9.2,7.8,.458,19.1,31.0,.249
49,Clemson,/cbb/schools/clemson/men/2011.html,True,34,22,12,.647,13.76,6.58,9,7,15,2,3,7,2330,2086,65.1,104.5,.385,.345,.539,51.2,54.9,12.2,13.2,.503,17.2,34.2,.270,65.1,93.6,.348,.324,.497,48.8,52.8,10.1,8.8,.456,19.7,32.5,.247
50,Cleveland State,/cbb/schools/cleveland-state/men/2011.html,False,36,27,9,.750,7.59,1.74,13,5,17,3,9,5,2556,2291,66.5,106.8,.415,.351,.539,49.1,49.7,11.2,7.4,.494,14.8,31.2,.304,66.5,95.7,.409,.309,.505,50.9,58.0,8.1,11.3,.464,18.9,33.1,.278
51,Coastal Carolina,/cbb/schools/coastal-carolina/men/2011.html,False,34,28,6,.824,2.35,-5.15,16,2,15,3,10,2,2597,2178,68.0,111.2,.434,.253,.562,54.9,56.0,9.7,11.7,.528,16.1,36.6,.301,68.0,93.2,.257,.351,.483,45.1,45.5,8.8,8.0,.456,16.9,29.3,.171
52,Colgate,/cbb/schools/colgate/men/2011.html,False,30,7,23,.233,-15.80,-5.03,4,10,3,9,4,14,1947,2270,68.0,94.3,.375,.300,.507,50.0,55.5,8.4,8.0,.469,19.8,31.5,.256,68.0,109.9,.448,.336,.561,50.0,56.4,11.2,9.4,.514,14.7,30.8,.332
53,College of Charleston,/cbb/schools/college-of-charleston/men/2011.html,False,37,26,11,.703,6.17,-1.05,14,4,13,1,10,8,2821,2554,67.6,112.7,.274,.384,.574,49.4,47.9,8.6,9.4,.548,15.4,32.8,.203,67.6,102.0,.271,.283,.510,50.6,48.8,9.1,5.4,.485,16.1,35.4,.182
54,Colorado,/cbb/schools/colorado/men/2011.html,False,38,24,14,.632,11.45,5.61,8,8,18,2,3,9,3025,2787,69.1,114.0,.390,.276,.570,52.0,49.5,9.8,7.3,.524,14.4,35.3,.304,69.1,105.0,.355,.315,.539,48.0,54.1,8.9,7.7,.505,16.5,32.4,.250
55,Colorado State,/cbb/schools/colorado-state/men/2011.html,False,32,19,13,.594,7.49,5.26,9,7,9,5,6,5,2279,2166,67.5,105.2,.420,.329,.557,51.1,53.1,10.7,7.2,.522,18.0,31.9,.291,67.5,100.0,.379,.345,.525,48.9,51.2,9.3,9.5,.487,17.7,30.6,.266
56,Columbia,/cbb/schools/columbia/men/2011.html,False,28,15,13,.536,-5.22,-4.81,6,8,10,4,5,9,1982,1988,68.1,103.0,.358,.285,.516,52.5,46.2,9.4,7.4,.476,15.3,34.2,.256,68.1,103.3,.387,.264,.545,47.5,51.8,8.9,7.8,.505,16.4,26.9,.281
57,Connecticut,/cbb/schools/connecticut/men/2011.html,True,41,32,9,.780,17.95,10.44,9,9,13,4,5,5,2967,2659,65.1,109.2,.338,.293,.526,52.9,50.7,9.5,13.6,.482,14.2,38.7,.258,65.1,97.8,.268,.322,.476,47.1,51.5,9.2,8.3,.445,14.5,34.1,.182
58,Coppin State,/cbb/schools/coppin-state/men/2011.html,False,30,16,14,.533,-8.70,-7.66,11,5,11,3,5,10,2175,2169,69.8,102.2,.341,.361,.529,48.8,45.3,10.3,6.3,.495,16.6,31.2,.239,69.8,101.9,.355,.387,.524,51.2,55.7,8.8,10.4,.491,17.7,34.1,.242
59,Cornell,/cbb/schools/cornell/men/2011.html,False,28,10,18,.357,-3.60,-1.60,6,8,6,6,3,11,1906,1962,66.0,102.6,.311,.425,.525,47.5,61.7,10.0,7.2,.496,15.7,29.5,.215,66.0,105.6,.442,.331,.556,52.5,57.9,8.3,11.6,.513,17.9,31.9,.320
60,Creighton,/cbb/schools/creighton/men/2011.html,False,39,23,16,.590,4.87,1.41,10,8,19,3,3,11,2684,2549,63.5,108.1,.360,.373,.563,52.9,60.7,6.7,8.0,.529,16.5,31.0,.263,63.5,102.7,.263,.313,.513,47.1,51.1,9.7,8.7,.488,13.1,27.6,.178
61,Dartmouth,/cbb/schools/dartmouth/men/2011.html,False,28,5,23,.179,-14.86,-3.39,1,13,3,8,2,15,1667,1988,66.2,89.5,.295,.284,.478,44.7,42.5,9.7,7.6,.442,18.0,26.5,.206,66.2,106.7,.366,.384,.554,55.3,55.9,10.3,10.5,.522,18.0,35.4,.257
62,Davidson,/cbb/schools/davidson/men/2011.html,False,33,18,15,.545,-0.39,-2.17,10,8,10,3,5,10,2392,2266,68.2,106.3,.359,.397,.542,53.1,51.9,7.2,7.8,.502,17.3,35.8,.263,68.2,100.7,.489,.277,.529,46.9,45.2,8.9,10.9,.479,16.6,28.9,.344
63,Dayton,/cbb/schools/dayton/men/2011.html,False,36,22,14,.611,4.87,3.20,7,9,14,5,6,6,2413,2353,65.9,100.6,.332,.329,.501,53.3,61.7,7.1,8.7,.468,16.5,35.7,.225,65.9,98.1,.384,.377,.511,46.7,56.7,7.3,9.4,.475,16.4,28.3,.259
64,Delaware,/cbb/schools/delaware/men/2011.html,False,31,14,17,.452,-3.79,-0.11,8,10,6,6,7,9,1951,2065,62.9,99.2,.402,.328,.514,48.4,48.7,5.8,10.3,.473,16.1,28.1,.278,62.9,105.0,.416,.278,.512,51.6,46.8,9.1,8.4,.465,12.7,32.4,.296
65,Delaware State,/cbb/schools/delaware-state/men/2011.html,False,30,9,21,.300,-12.18,-6.39,5,11,6,4,3,16,1874,1967,61.3,101.1,.284,.377,.524,42.0,51.5,13.7,10.0,.493,15.8,27.9,.203,61.3,106.2,.351,.268,.564,58.0,53.7,7.9,8.9,.540,21.0,42.1,.236
66,Denver,/cbb/schools/denver/men/2011.html,False,30,13,17,.433,-4.04,-3.48,9,7,11,4,2,10,1800,1817,58.6,100.7,.381,.437,.575,44.7,66.1,9.3,10.9,.542,19.2,20.0,.276,58.6,101.7,.623,.230,.555,55.3,40.0,9.0,11.7,.504,20.4,31.6,.430
67,DePaul,/cbb/schools/depaul/men/2011.html,False,31,7,24,.226,-1.31,7.53,1,17,6,11,1,9,2104,2378,68.9,97.3,.333,.288,.505,44.5,58.2,10.7,7.7,.471,16.8,30.0,.227,68.9,109.9,.394,.231,.575,55.5,57.0,9.2,10.1,.541,18.7,38.9,.282
68,Detroit Mercy,/cbb/schools/detroit-mercy/men/2011.html,False,33,17,16,.515,1.88,0.91,10,8,11,4,6,11,2459,2397,70.5,104.1,.471,.260,.548,52.4,47.7,10.6,12.9,.509,18.7,36.4,.324,70.5,101.5,.324,.361,.517,47.6,51.8,10.8,9.1,.487,16.9,33.5,.221
69,Drake,/cbb/schools/drake/men/2011.html,False,31,13,18,.419,-2.56,0.76,7,11,10,5,2,10,1997,2100,65.4,98.1,.381,.356,.526,45.8,52.3,8.6,7.6,.490,16.6,23.9,.261,65.4,103.1,.362,.316,.538,54.2,52.3,9.9,7.1,.501,17.3,31.5,.260
70,Drexel,/cbb/schools/drexel/men/2011.html,False,31,21,10,.677,4.02,-0.01,11,7,12,2,7,7,1975,1850,63.4,100.1,.403,.223,.489,56.6,48.4,6.4,7.1,.458,15.5,37.6,.248,63.4,93.8,.376,.269,.481,43.4,45.2,8.4,12.0,.438,13.9,23.6,.258
71,Duke,/cbb/schools/duke/men/2011.html,True,37,32,5,.865,24.51,8.32,13,3,17,0,6,4,2993,2394,70.2,115.2,.374,.353,.576,51.9,50.9,10.4,9.7,.537,14.7,35.1,.282,70.2,92.2,.296,.245,.474,48.1,48.9,8.4,7.4,.445,17.8,33.2,.193
72,Duquesne,/cbb/schools/duquesne/men/2011.html,False,32,19,13,.594,10.33,1.49,10,6,10,2,8,7,2494,2177,71.3,108.0,.417,.374,.546,48.0,65.5,13.7,14.2,.525,15.8,34.1,.259,71.3,94.3,.385,.326,.517,52.0,53.9,8.0,10.1,.481,23.4,37.7,.261
73,East Carolina,/cbb/schools/east-carolina/men/2011.html,False,34,18,16,.529,1.67,2.99,8,8,11,5,4,7,2319,2288,65.8,102.9,.494,.417,.543,48.5,59.9,9.8,7.7,.500,18.3,31.2,.342,65.8,101.5,.388,.338,.519,51.5,55.1,9.5,12.1,.485,17.4,34.9,.258
74,East Tennessee State,/cbb/schools/east-tennessee-state/men/2011.html,False,36,24,12,.667,2.08,-2.12,16,4,13,2,9,7,2515,2320,66.0,105.2,.445,.281,.540,51.4,44.7,10.2,11.2,.503,17.0,33.9,.301,66.0,97.0,.346,.386,.502,48.6,53.4,8.4,9.1,.470,17.8,32.7,.229
75,Eastern Illinois,/cbb/schools/eastern-illinois/men/2011.html,False,29,9,20,.310,-11.41,-4.89,4,14,5,9,4,11,1749,1875,63.7,94.3,.320,.239,.500,51.2,57.2,9.3,7.6,.460,18.8,32.4,.232,63.7,101.1,.388,.372,.523,48.8,61.6,10.1,7.2,.485,16.9,30.2,.268
76,Eastern Kentucky,/cbb/schools/eastern-kentucky/men/2011.html,False,31,15,16,.484,-7.34,-6.48,9,9,8,5,6,9,2046,1957,62.4,105.0,.328,.424,.559,47.1,61.7,9.6,8.1,.524,17.0,26.7,.243,62.4,100.4,.407,.312,.539,52.9,57.1,8.5,10.5,.504,19.3,32.3,.278
77,Eastern Michigan,/cbb/schools/eastern-michigan/men/2011.html,False,31,9,22,.290,-9.11,-3.11,5,11,7,6,1,13,1906,2030,67.3,91.0,.353,.392,.481,49.2,61.3,9.7,9.8,.452,18.5,28.7,.221,67.3,97.0,.422,.285,.517,50.8,55.5,10.4,8.5,.475,17.8,28.4,.292
78,Eastern Washington,/cbb/schools/eastern-washington/men/2011.html,False,30,10,20,.333,-8.50,-2.22,7,9,8,6,2,14,2023,2119,66.6,100.5,.363,.389,.512,49.3,51.7,8.6,10.7,.480,17.3,34.0,.240,66.6,105.2,.462,.304,.541,50.7,57.2,10.5,11.4,.491,16.6,34.0,.337
79,Elon,/cbb/schools/elon/men/2011.html,False,31,14,17,.452,-6.54,-3.32,7,11,8,5,5,9,2301,2301,70.3,105.6,.382,.439,.546,48.0,56.9,7.8,6.5,.508,15.6,28.6,.272,70.3,105.6,.367,.302,.547,52.0,47.0,8.4,9.4,.519,16.9,32.1,.246
80,Evansville,/cbb/schools/evansville/men/2011.html,False,32,16,16,.500,-0.30,1.80,9,9,13,3,3,12,2122,2147,66.1,100.0,.465,.257,.541,47.9,62.5,8.3,5.7,.496,17.5,25.4,.329,66.1,101.2,.431,.356,.552,52.1,57.4,8.9,10.5,.515,19.6,29.5,.301
81,Fairfield,/cbb/schools/fairfield/men/2011.html,False,33,25,8,.758,2.94,-3.91,15,3,13,3,10,4,2150,1924,65.8,98.7,.389,.258,.505,51.8,58.2,12.4,9.4,.472,17.7,35.0,.255,65.8,88.3,.315,.289,.477,48.2,45.2,10.8,11.4,.446,20.6,31.7,.203
82,FDU,/cbb/schools/fairleigh-dickinson/men/2011.html,False,29,5,24,.172,-13.34,-5.00,3,15,3,11,2,13,1866,2108,67.3,94.1,.394,.289,.486,50.2,52.6,8.4,8.8,.444,18.6,33.4,.266,67.3,106.2,.379,.311,.528,49.8,57.6,10.0,11.6,.493,13.9,32.3,.262
