,boxScorelink,date,game_type,game_location,oppLink,opp,confLink,conf,srs,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink,overtimes
0,/cbb/boxscores/2010-11-12-west-virginia.html,"Fri, Nov 12, 2010",REG,@,/cbb/schools/west-virginia/men/2011.html,West Virginia,/cbb/conferences/big-east/men/2011.html,Big East,16.15,L,71,95,0,1,L 1,WVU Coliseum,/cbb/schools/oakland/men/2011.html,
1,/cbb/boxscores/2010-11-15-ohio.html,"Mon, Nov 15, 2010",REG,@,/cbb/schools/ohio/men/2011.html,Ohio,/cbb/conferences/mac/men/2011.html,MAC,0.59,W,78,66,1,1,W 1,Convocation Center,/cbb/schools/oakland/men/2011.html,
2,/cbb/boxscores/2010-11-21-purdue.html,"Sun, Nov 21, 2010",REG,@,/cbb/schools/purdue/men/2011.html,Purdue,/cbb/conferences/big-ten/men/2011.html,Big Ten,19.36,L,67,82,1,2,L 1,Mackey Arena,/cbb/schools/oakland/men/2011.html,
3,/cbb/boxscores/2010-11-23-wright-state.html,"Tue, Nov 23, 2010",REG,@,/cbb/schools/wright-state/men/2011.html,Wright State,/cbb/conferences/horizon/men/2011.html,Horizon,3.22,L,79,82,1,3,L 2,Ervin J. Nutter Center,/cbb/schools/oakland/men/2011.html,
4,/cbb/boxscores/2010-11-26-oakland.html,"Fri, Nov 26, 2010",REG,N,/cbb/schools/southern/men/2011.html,Southern,/cbb/conferences/swac/men/2011.html,SWAC,-25.62,W,105,53,2,3,W 1,Sears Centre ,/cbb/schools/oakland/men/2011.html,
5,/cbb/boxscores/2010-11-27-austin-peay.html,"Sat, Nov 27, 2010",REG,N,/cbb/schools/austin-peay/men/2011.html,Austin Peay,/cbb/conferences/ovc/men/2011.html,OVC,-0.15,W,78,70,3,3,W 2,Sears Centre ,/cbb/schools/oakland/men/2011.html,OT
6,/cbb/boxscores/2010-12-02-oakland.html,"Thu, Dec 2, 2010",REG,,/cbb/schools/southern-utah/men/2011.html,Southern Utah,/cbb/conferences/summit/men/2011.html,Summit,-7.80,W,81,65,4,3,W 3,Athletics Center O''rena,/cbb/schools/oakland/men/2011.html,
7,/cbb/boxscores/2010-12-04-oakland.html,"Sat, Dec 4, 2010",REG,,/cbb/schools/missouri-kansas-city/men/2011.html,Kansas City,/cbb/conferences/summit/men/2011.html,Summit,-8.91,W,99,62,5,3,W 4,Athletics Center O''rena,/cbb/schools/oakland/men/2011.html,
8,/cbb/boxscores/2010-12-08-illinois.html,"Wed, Dec 8, 2010",REG,@,/cbb/schools/illinois/men/2011.html,Illinois,/cbb/conferences/big-ten/men/2011.html,Big Ten,16.72,L,63,74,5,4,L 1,Assembly Hall,/cbb/schools/oakland/men/2011.html,
9,/cbb/boxscores/2010-12-11-oakland.html,"Sat, Dec 11, 2010",REG,N,/cbb/schools/michigan-state/men/2011.html,Michigan State,/cbb/conferences/big-ten/men/2011.html,Big Ten,13.70,L,76,77,5,5,L 2,Palace of Auburn Hills,/cbb/schools/oakland/men/2011.html,
10,/cbb/boxscores/2010-12-14-tennessee.html,"Tue, Dec 14, 2010",REG,@,/cbb/schools/tennessee/men/2011.html,Tennessee,/cbb/conferences/sec/men/2011.html,SEC,11.08,W,89,82,6,5,W 1,Thompson-Boling Arena,/cbb/schools/oakland/men/2011.html,
11,/cbb/boxscores/2010-12-18-michigan.html,"Sat, Dec 18, 2010",REG,@,/cbb/schools/michigan/men/2011.html,Michigan,/cbb/conferences/big-ten/men/2011.html,Big Ten,14.21,L,51,69,6,6,L 1,Crisler Arena,/cbb/schools/oakland/men/2011.html,
