,boxScorelink,date,game_type,oppLink,opp,confLink,conf,srs,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink,game_location
0,/cbb/boxscores/2010-11-12-west-virginia.html,"Fri, Nov 12, 2010",REG,/cbb/schools/oakland/men/2011.html,Oakland,/cbb/conferences/summit/men/2011.html,Summit,8.28,W,95,71,1,0,W 1,WVU Coliseum,/cbb/schools/west-virginia/men/2011.html,
1,/cbb/boxscores/2010-11-18-west-virginia.html,"Thu, Nov 18, 2010",REG,/cbb/schools/davidson/men/2011.html,Davidson,/cbb/conferences/southern/men/2011.html,Southern,-0.39,W,84,70,2,0,W 2,José Miguel Agrelot Coliseum,/cbb/schools/west-virginia/men/2011.html,N
2,/cbb/boxscores/2010-11-19-west-virginia.html,"Fri, Nov 19, 2010",REG,/cbb/schools/vanderbilt/men/2011.html,Vanderbilt,/cbb/conferences/sec/men/2011.html,SEC,15.10,W,74,71,3,0,W 3,José Miguel Agrelot Coliseum,/cbb/schools/west-virginia/men/2011.html,N
3,/cbb/boxscores/2010-11-21-west-virginia.html,"Sun, Nov 21, 2010",REG,/cbb/schools/minnesota/men/2011.html,Minnesota,/cbb/conferences/big-ten/men/2011.html,Big Ten,11.75,L,70,74,3,1,L 1,José Miguel Agrelot Coliseum,/cbb/schools/west-virginia/men/2011.html,N
4,/cbb/boxscores/2010-11-27-west-virginia.html,"Sat, Nov 27, 2010",REG,/cbb/schools/virginia-military-institute/men/2011.html,Virginia Military Institute,/cbb/conferences/big-south/men/2011.html,Big South,-4.23,W,82,66,4,1,W 1,WVU Coliseum,/cbb/schools/west-virginia/men/2011.html,N
5,/cbb/boxscores/2010-12-01-west-virginia.html,"Wed, Dec 1, 2010",REG,/cbb/schools/american/men/2011.html,American,/cbb/conferences/patriot/men/2011.html,Patriot,-3.13,W,71,50,5,1,W 2,WVU Coliseum,/cbb/schools/west-virginia/men/2011.html,
6,/cbb/boxscores/2010-12-04-miami-fl.html,"Sat, Dec 4, 2010",REG,/cbb/schools/miami-fl/men/2011.html,Miami (FL),/cbb/conferences/acc/men/2011.html,ACC,10.47,L,76,79,5,2,L 1,BankUnited Center,/cbb/schools/west-virginia/men/2011.html,@
7,/cbb/boxscores/2010-12-07-west-virginia.html,"Tue, Dec 7, 2010",REG,/cbb/schools/robert-morris/men/2011.html,Robert Morris,/cbb/conferences/northeast/men/2011.html,NEC,-0.80,W,82,49,6,2,W 1,WVU Coliseum,/cbb/schools/west-virginia/men/2011.html,
8,/cbb/boxscores/2010-12-12-duquesne.html,"Sun, Dec 12, 2010",REG,/cbb/schools/duquesne/men/2011.html,Duquesne,/cbb/conferences/atlantic-10/men/2011.html,A-10,10.33,W,64,61,7,2,W 2,Consol Energy Center,/cbb/schools/west-virginia/men/2011.html,N
9,/cbb/boxscores/2010-12-18-west-virginia.html,"Sat, Dec 18, 2010",REG,/cbb/schools/cleveland-state/men/2011.html,Cleveland State,/cbb/conferences/horizon/men/2011.html,Horizon,7.59,W,74,63,8,2,W 3,WVU Coliseum,/cbb/schools/west-virginia/men/2011.html,
10,/cbb/boxscores/2010-12-29-west-virginia.html,"Wed, Dec 29, 2010",REG,/cbb/schools/st-johns-ny/men/2011.html,St. John's (NY),/cbb/conferences/big-east/men/2011.html,Big East,13.10,L,71,81,8,3,L 1,WVU Coliseum,/cbb/schools/west-virginia/men/2011.html,
11,/cbb/boxscores/2011-01-01-marquette.html,"Sat, Jan 1, 2011",REG,/cbb/schools/marquette/men/2011.html,Marquette,/cbb/conferences/big-east/men/2011.html,Big East,14.89,L,74,79,8,4,L 2,Bradley Center,/cbb/schools/west-virginia/men/2011.html,@
12,/cbb/boxscores/2011-01-04-depaul.html,"Tue, Jan 4, 2011",REG,/cbb/schools/depaul/men/2011.html,DePaul,/cbb/conferences/big-east/men/2011.html,Big East,-1.31,W,67,65,9,4,W 1,Allstate Arena,/cbb/schools/west-virginia/men/2011.html,@
13,/cbb/boxscores/2011-01-08-georgetown.html,"Sat, Jan 8, 2011",REG,/cbb/schools/georgetown/men/2011.html,Georgetown,/cbb/conferences/big-east/men/2011.html,Big East,14.61,W,65,59,10,4,W 2,Verizon Center,/cbb/schools/west-virginia/men/2011.html,@
14,/cbb/boxscores/2011-01-13-west-virginia.html,"Thu, Jan 13, 2011",REG,/cbb/schools/providence/men/2011.html,Providence,/cbb/conferences/big-east/men/2011.html,Big East,6.91,W,93,63,11,4,W 3,WVU Coliseum,/cbb/schools/west-virginia/men/2011.html,
15,/cbb/boxscores/2011-01-16-west-virginia.html,"Sun, Jan 16, 2011",REG,/cbb/schools/purdue/men/2011.html,Purdue,/cbb/conferences/big-ten/men/2011.html,Big Ten,19.36,W,68,64,12,4,W 4,WVU Coliseum,/cbb/schools/west-virginia/men/2011.html,
16,/cbb/boxscores/2011-01-19-west-virginia.html,"Wed, Jan 19, 2011",REG,/cbb/schools/marshall/men/2011.html,Marshall,/cbb/conferences/cusa/men/2011.html,CUSA,6.32,L,71,75,12,5,L 1,Charleston Civic Center,/cbb/schools/west-virginia/men/2011.html,N
17,/cbb/boxscores/2011-01-23-west-virginia.html,"Sun, Jan 23, 2011",REG,/cbb/schools/south-florida/men/2011.html,South Florida,/cbb/conferences/big-east/men/2011.html,Big East,4.28,W,56,46,13,5,W 1,WVU Coliseum,/cbb/schools/west-virginia/men/2011.html,
18,/cbb/boxscores/2011-01-26-louisville.html,"Wed, Jan 26, 2011",REG,/cbb/schools/louisville/men/2011.html,Louisville,/cbb/conferences/big-east/men/2011.html,Big East,18.60,L,54,55,13,6,L 1,KFC Yum! Center,/cbb/schools/west-virginia/men/2011.html,@
19,/cbb/boxscores/2011-01-29-cincinnati.html,"Sat, Jan 29, 2011",REG,/cbb/schools/cincinnati/men/2011.html,Cincinnati,/cbb/conferences/big-east/men/2011.html,Big East,15.41,W,66,55,14,6,W 1,Fifth Third Arena,/cbb/schools/west-virginia/men/2011.html,@
20,/cbb/boxscores/2011-02-02-west-virginia.html,"Wed, Feb 2, 2011",REG,/cbb/schools/seton-hall/men/2011.html,Seton Hall,/cbb/conferences/big-east/men/2011.html,Big East,11.03,W,56,44,15,6,W 2,WVU Coliseum,/cbb/schools/west-virginia/men/2011.html,
21,/cbb/boxscores/2011-02-05-villanova.html,"Sat, Feb 5, 2011",REG,/cbb/schools/villanova/men/2011.html,Villanova,/cbb/conferences/big-east/men/2011.html,Big East,15.05,L,50,66,15,7,L 1,The Pavilion,/cbb/schools/west-virginia/men/2011.html,@
22,/cbb/boxscores/2011-02-07-west-virginia.html,"Mon, Feb 7, 2011",REG,/cbb/schools/pittsburgh/men/2011.html,Pittsburgh,/cbb/conferences/big-east/men/2011.html,Big East,20.82,L,66,71,15,8,L 2,WVU Coliseum,/cbb/schools/west-virginia/men/2011.html,
23,/cbb/boxscores/2011-02-12-west-virginia.html,"Sat, Feb 12, 2011",REG,/cbb/schools/depaul/men/2011.html,DePaul,/cbb/conferences/big-east/men/2011.html,Big East,-1.31,W,82,71,16,8,W 1,WVU Coliseum,/cbb/schools/west-virginia/men/2011.html,
24,/cbb/boxscores/2011-02-14-syracuse.html,"Mon, Feb 14, 2011",REG,/cbb/schools/syracuse/men/2011.html,Syracuse,/cbb/conferences/big-east/men/2011.html,Big East,18.85,L,52,63,16,9,L 1,Carrier Dome,/cbb/schools/west-virginia/men/2011.html,@
25,/cbb/boxscores/2011-02-19-west-virginia.html,"Sat, Feb 19, 2011",REG,/cbb/schools/notre-dame/men/2011.html,Notre Dame,/cbb/conferences/big-east/men/2011.html,Big East,18.17,W,72,58,17,9,W 1,WVU Coliseum,/cbb/schools/west-virginia/men/2011.html,
26,/cbb/boxscores/2011-02-24-pittsburgh.html,"Thu, Feb 24, 2011",REG,/cbb/schools/pittsburgh/men/2011.html,Pittsburgh,/cbb/conferences/big-east/men/2011.html,Big East,20.82,L,58,71,17,10,L 1,Petersen Events Center,/cbb/schools/west-virginia/men/2011.html,@
27,/cbb/boxscores/2011-02-27-rutgers.html,"Sun, Feb 27, 2011",REG,/cbb/schools/rutgers/men/2011.html,Rutgers,/cbb/conferences/big-east/men/2011.html,Big East,7.88,W,65,54,18,10,W 1,Louis Brown Athletic Center,/cbb/schools/west-virginia/men/2011.html,@
28,/cbb/boxscores/2011-03-02-west-virginia.html,"Wed, Mar 2, 2011",REG,/cbb/schools/connecticut/men/2011.html,Connecticut,/cbb/conferences/big-east/men/2011.html,Big East,17.95,W,65,56,19,10,W 2,WVU Coliseum,/cbb/schools/west-virginia/men/2011.html,
29,/cbb/boxscores/2011-03-05-west-virginia.html,"Sat, Mar 5, 2011",REG,/cbb/schools/louisville/men/2011.html,Louisville,/cbb/conferences/big-east/men/2011.html,Big East,18.60,W,72,70,20,10,W 3,WVU Coliseum,/cbb/schools/west-virginia/men/2011.html,
30,/cbb/boxscores/2011-03-09-west-virginia.html,"Wed, Mar 9, 2011",CTOURN,/cbb/schools/marquette/men/2011.html,Marquette,/cbb/conferences/big-east/men/2011.html,Big East,14.89,L,61,67,20,11,L 1,Madison Square Garden (IV),/cbb/schools/west-virginia/men/2011.html,N
31,/cbb/boxscores/2011-03-17-clemson.html,"Thu, Mar 17, 2011",NCAA,/cbb/schools/clemson/men/2011.html,Clemson,/cbb/conferences/acc/men/2011.html,ACC,13.76,W,84,76,21,11,W 1,St. Pete Times Forum,/cbb/schools/west-virginia/men/2011.html,N
32,/cbb/boxscores/2011-03-19-kentucky.html,"Sat, Mar 19, 2011",NCAA,/cbb/schools/kentucky/men/2011.html,Kentucky,/cbb/conferences/sec/men/2011.html,SEC,20.30,L,63,71,21,12,L 1,St. Pete Times Forum,/cbb/schools/west-virginia/men/2011.html,N
