,boxScorelink,date,game_type,game_location,oppLink,opp,confLink,conf,srs,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink,overtimes
0,/cbb/boxscores/2010-11-12-old-dominion.html,"Fri, Nov 12, 2010",REG,@,/cbb/schools/old-dominion/men/2011.html,Old Dominion,/cbb/conferences/colonial/men/2011.html,CAA,9.03,W,62,59,1,0,W 1,Ted Constant Convocaation Center,/cbb/schools/georgetown/men/2011.html,
1,/cbb/boxscores/2010-11-15-georgetown.html,"Mon, Nov 15, 2010",REG,,/cbb/schools/tulane/men/2011.html,Tulane,/cbb/conferences/cusa/men/2011.html,CUSA,-0.28,W,69,53,2,0,W 2,Verizon Center,/cbb/schools/georgetown/men/2011.html,
2,/cbb/boxscores/2010-11-18-georgetown.html,"Thu, Nov 18, 2010",REG,N,/cbb/schools/coastal-carolina/men/2011.html,Coastal Carolina,/cbb/conferences/big-south/men/2011.html,Big South,2.35,W,80,61,3,0,W 3,Carolina First Arena,/cbb/schools/georgetown/men/2011.html,
3,/cbb/boxscores/2010-11-19-wofford.html,"Fri, Nov 19, 2010",REG,N,/cbb/schools/wofford/men/2011.html,Wofford,/cbb/conferences/southern/men/2011.html,Southern,4.35,W,74,59,4,0,W 4,Carolina First Arena,/cbb/schools/georgetown/men/2011.html,
4,/cbb/boxscores/2010-11-21-north-carolina-state.html,"Sun, Nov 21, 2010",REG,N,/cbb/schools/north-carolina-state/men/2011.html,NC State,/cbb/conferences/acc/men/2011.html,ACC,7.02,W,82,67,5,0,W 5,Carolina First Arena,/cbb/schools/georgetown/men/2011.html,
5,/cbb/boxscores/2010-11-27-georgetown.html,"Sat, Nov 27, 2010",REG,,/cbb/schools/north-carolina-asheville/men/2011.html,UNC Asheville,/cbb/conferences/big-south/men/2011.html,Big South,-0.69,W,87,72,6,0,W 6,Verizon Center,/cbb/schools/georgetown/men/2011.html,
6,/cbb/boxscores/2010-11-30-missouri.html,"Tue, Nov 30, 2010",REG,N,/cbb/schools/missouri/men/2011.html,Missouri,/cbb/conferences/big-12/men/2011.html,Big 12,14.77,W,111,102,7,0,W 7,Sprint Center,/cbb/schools/georgetown/men/2011.html,OT
7,/cbb/boxscores/2010-12-04-georgetown.html,"Sat, Dec 4, 2010",REG,,/cbb/schools/utah-state/men/2011.html,Utah State,/cbb/conferences/wac/men/2011.html,WAC,13.23,W,68,51,8,0,W 8,Verizon Center,/cbb/schools/georgetown/men/2011.html,
8,/cbb/boxscores/2010-12-09-temple.html,"Thu, Dec 9, 2010",REG,@,/cbb/schools/temple/men/2011.html,Temple,/cbb/conferences/atlantic-10/men/2011.html,A-10,12.35,L,65,68,8,1,L 1,Liacouras Center,/cbb/schools/georgetown/men/2011.html,
9,/cbb/boxscores/2010-12-12-georgetown.html,"Sun, Dec 12, 2010",REG,,/cbb/schools/appalachian-state/men/2011.html,Appalachian State,/cbb/conferences/southern/men/2011.html,Southern,-4.81,W,89,60,9,1,W 1,Verizon Center,/cbb/schools/georgetown/men/2011.html,
10,/cbb/boxscores/2010-12-18-georgetown.html,"Sat, Dec 18, 2010",REG,,/cbb/schools/loyola-md/men/2011.html,Loyola (MD),/cbb/conferences/maac/men/2011.html,MAAC,-3.28,W,99,75,10,1,W 2,Verizon Center,/cbb/schools/georgetown/men/2011.html,
11,/cbb/boxscores/2010-12-23-memphis.html,"Thu, Dec 23, 2010",REG,@,/cbb/schools/memphis/men/2011.html,Memphis,/cbb/conferences/cusa/men/2011.html,CUSA,6.91,W,86,69,11,1,W 3,FedExForum,/cbb/schools/georgetown/men/2011.html,
12,/cbb/boxscores/2010-12-29-notre-dame.html,"Wed, Dec 29, 2010",REG,@,/cbb/schools/notre-dame/men/2011.html,Notre Dame,/cbb/conferences/big-east/men/2011.html,Big East,18.17,L,55,69,11,2,L 1,Purcell Pavilion at the Joyce Center,/cbb/schools/georgetown/men/2011.html,
13,/cbb/boxscores/2011-01-01-georgetown.html,"Sat, Jan 1, 2011",REG,,/cbb/schools/depaul/men/2011.html,DePaul,/cbb/conferences/big-east/men/2011.html,Big East,-1.31,W,86,75,12,2,W 1,Verizon Center,/cbb/schools/georgetown/men/2011.html,
14,/cbb/boxscores/2011-01-03-st-johns-ny.html,"Mon, Jan 3, 2011",REG,@,/cbb/schools/st-johns-ny/men/2011.html,St. John's (NY),/cbb/conferences/big-east/men/2011.html,Big East,13.10,L,58,61,12,3,L 1,Madison Square Garden (IV),/cbb/schools/georgetown/men/2011.html,
15,/cbb/boxscores/2011-01-08-georgetown.html,"Sat, Jan 8, 2011",REG,,/cbb/schools/west-virginia/men/2011.html,West Virginia,/cbb/conferences/big-east/men/2011.html,Big East,16.15,L,59,65,12,4,L 2,Verizon Center,/cbb/schools/georgetown/men/2011.html,
16,/cbb/boxscores/2011-01-12-georgetown.html,"Wed, Jan 12, 2011",REG,,/cbb/schools/pittsburgh/men/2011.html,Pittsburgh,/cbb/conferences/big-east/men/2011.html,Big East,20.82,L,57,72,12,5,L 3,Verizon Center,/cbb/schools/georgetown/men/2011.html,
17,/cbb/boxscores/2011-01-15-rutgers.html,"Sat, Jan 15, 2011",REG,@,/cbb/schools/rutgers/men/2011.html,Rutgers,/cbb/conferences/big-east/men/2011.html,Big East,7.88,W,74,65,13,5,W 1,Louis Brown Athletic Center,/cbb/schools/georgetown/men/2011.html,
18,/cbb/boxscores/2011-01-18-seton-hall.html,"Tue, Jan 18, 2011",REG,@,/cbb/schools/seton-hall/men/2011.html,Seton Hall,/cbb/conferences/big-east/men/2011.html,Big East,11.03,W,80,75,14,5,W 2,Prudential Center,/cbb/schools/georgetown/men/2011.html,
19,/cbb/boxscores/2011-01-26-georgetown.html,"Wed, Jan 26, 2011",REG,,/cbb/schools/st-johns-ny/men/2011.html,St. John's (NY),/cbb/conferences/big-east/men/2011.html,Big East,13.10,W,77,52,15,5,W 3,Verizon Center,/cbb/schools/georgetown/men/2011.html,
20,/cbb/boxscores/2011-01-29-villanova.html,"Sat, Jan 29, 2011",REG,@,/cbb/schools/villanova/men/2011.html,Villanova,/cbb/conferences/big-east/men/2011.html,Big East,15.05,W,69,66,16,5,W 4,The Pavilion,/cbb/schools/georgetown/men/2011.html,
