,boxScorelink,date,game_type,game_location,oppLink,opp,confLink,conf,srs,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink,overtimes
0,/cbb/boxscores/2010-11-12-creighton.html,"Fri, Nov 12, 2010",REG,@,/cbb/schools/creighton/men/2011.html,Creighton,/cbb/conferences/mvc/men/2011.html,MVC,4.87,L,57,71,0,1,L 1,Qwest Center Omaha,/cbb/schools/alabama-state/men/2011.html,
1,/cbb/boxscores/2010-11-14-iowa-state.html,"Sun, Nov 14, 2010",REG,@,/cbb/schools/iowa-state/men/2011.html,Iowa State,/cbb/conferences/big-12/men/2011.html,Big 12,8.86,L,47,74,0,2,L 2,James H. Hilton Coliseum,/cbb/schools/alabama-state/men/2011.html,
2,/cbb/boxscores/2010-11-16-northern-arizona.html,"Tue, Nov 16, 2010",REG,@,/cbb/schools/northern-arizona/men/2011.html,Northern Arizona,/cbb/conferences/big-sky/men/2011.html,Big Sky,0.62,L,46,74,0,3,L 3,Tim's Toyota Center,/cbb/schools/alabama-state/men/2011.html,
3,/cbb/boxscores/2010-11-20-alabama-state.html,"Sat, Nov 20, 2010",REG,,/cbb/schools/kennesaw-state/men/2011.html,Kennesaw State,/cbb/conferences/atlantic-sun/men/2011.html,A-Sun,-14.06,W,74,59,1,3,W 1,Dunn-Oliver Acadome,/cbb/schools/alabama-state/men/2011.html,
4,/cbb/boxscores/2010-11-22-loyola-il.html,"Mon, Nov 22, 2010",REG,@,/cbb/schools/loyola-il/men/2011.html,Loyola (IL),/cbb/conferences/horizon/men/2011.html,Horizon,1.73,L,46,74,1,4,L 1,Joseph J. Gentile Center,/cbb/schools/alabama-state/men/2011.html,
5,/cbb/boxscores/2010-11-27-central-florida.html,"Sat, Nov 27, 2010",REG,@,/cbb/schools/central-florida/men/2011.html,UCF,/cbb/conferences/cusa/men/2011.html,CUSA,6.25,L,48,84,1,5,L 2,New UCF Arena,/cbb/schools/alabama-state/men/2011.html,
6,/cbb/boxscores/2010-11-30-tulane.html,"Tue, Nov 30, 2010",REG,@,/cbb/schools/tulane/men/2011.html,Tulane,/cbb/conferences/cusa/men/2011.html,CUSA,-0.28,L,69,84,1,6,L 3,Avron B. Fogelman Arena,/cbb/schools/alabama-state/men/2011.html,
7,/cbb/boxscores/2010-12-11-arkansas-state.html,"Sat, Dec 11, 2010",REG,@,/cbb/schools/arkansas-state/men/2011.html,Arkansas State,/cbb/conferences/sun-belt/men/2011.html,Sun Belt,-3.38,L,53,77,1,7,L 4,Convocation Center,/cbb/schools/alabama-state/men/2011.html,
8,/cbb/boxscores/2010-12-14-mississippi-state.html,"Tue, Dec 14, 2010",REG,@,/cbb/schools/mississippi-state/men/2011.html,Mississippi State,/cbb/conferences/sec/men/2011.html,SEC,3.38,L,46,67,1,8,L 5,Humphrey Coliseum,/cbb/schools/alabama-state/men/2011.html,
9,/cbb/boxscores/2010-12-16-alabama-state.html,"Thu, Dec 16, 2010",REG,,,Oakwood,,,,W,54,49,2,8,W 1,Dunn-Oliver Acadome,/cbb/schools/alabama-state/men/2011.html,
10,/cbb/boxscores/2010-12-20-alabama-state.html,"Mon, Dec 20, 2010",REG,,/cbb/schools/belmont/men/2011.html,Belmont,/cbb/conferences/atlantic-sun/men/2011.html,A-Sun,13.07,L,53,66,2,9,L 1,Dunn-Oliver Acadome,/cbb/schools/alabama-state/men/2011.html,
11,/cbb/boxscores/2010-12-22-southern-methodist.html,"Wed, Dec 22, 2010",REG,@,/cbb/schools/southern-methodist/men/2011.html,Southern Methodist,/cbb/conferences/cusa/men/2011.html,CUSA,1.04,L,38,49,2,10,L 2,Moody Coliseum,/cbb/schools/alabama-state/men/2011.html,
12,/cbb/boxscores/2010-12-30-alabama-state.html,"Thu, Dec 30, 2010",REG,,,Albany State (GA),,,,W,61,53,3,10,W 1,Dunn-Oliver Acadome,/cbb/schools/alabama-state/men/2011.html,
13,/cbb/boxscores/2011-01-04-alabama-state.html,"Tue, Jan 4, 2011",REG,,/cbb/schools/jackson-state/men/2011.html,Jackson State,/cbb/conferences/swac/men/2011.html,SWAC,-10.43,L,52,58,3,11,L 1,Dunn-Oliver Acadome,/cbb/schools/alabama-state/men/2011.html,OT
14,/cbb/boxscores/2011-01-06-alabama-state.html,"Thu, Jan 6, 2011",REG,,/cbb/schools/grambling/men/2011.html,Grambling,/cbb/conferences/swac/men/2011.html,SWAC,-18.45,W,50,47,4,11,W 1,Dunn-Oliver Acadome,/cbb/schools/alabama-state/men/2011.html,
15,/cbb/boxscores/2011-01-08-arkansas-pine-bluff.html,"Sat, Jan 8, 2011",REG,@,/cbb/schools/arkansas-pine-bluff/men/2011.html,Arkansas-Pine Bluff,/cbb/conferences/swac/men/2011.html,SWAC,-20.00,W,68,62,5,11,W 2,K.L. Johnson HPER Complex,/cbb/schools/alabama-state/men/2011.html,OT
16,/cbb/boxscores/2011-01-10-mississippi-valley-state.html,"Mon, Jan 10, 2011",REG,@,/cbb/schools/mississippi-valley-state/men/2011.html,Mississippi Valley State,/cbb/conferences/swac/men/2011.html,SWAC,-13.95,L,70,74,5,12,L 1,Harrison HPER Complex,/cbb/schools/alabama-state/men/2011.html,
17,/cbb/boxscores/2011-01-15-alabama-am.html,"Sat, Jan 15, 2011",REG,@,/cbb/schools/alabama-am/men/2011.html,Alabama A&M,/cbb/conferences/swac/men/2011.html,SWAC,-15.19,L,60,75,5,13,L 2,Elmore Gymnasium,/cbb/schools/alabama-state/men/2011.html,
18,/cbb/boxscores/2011-01-22-alabama-state.html,"Sat, Jan 22, 2011",REG,,/cbb/schools/southern/men/2011.html,Southern,/cbb/conferences/swac/men/2011.html,SWAC,-25.62,L,52,64,5,14,L 3,Dunn-Oliver Acadome,/cbb/schools/alabama-state/men/2011.html,
19,/cbb/boxscores/2011-01-24-alabama-state.html,"Mon, Jan 24, 2011",REG,,/cbb/schools/alcorn-state/men/2011.html,Alcorn State,/cbb/conferences/swac/men/2011.html,SWAC,-23.02,W,81,68,6,14,W 1,Dunn-Oliver Acadome,/cbb/schools/alabama-state/men/2011.html,
20,/cbb/boxscores/2011-01-29-prairie-view.html,"Sat, Jan 29, 2011",REG,@,/cbb/schools/prairie-view/men/2011.html,Prairie View,/cbb/conferences/swac/men/2011.html,SWAC,-19.63,L,61,69,6,15,L 1,William J. Nicks Building,/cbb/schools/alabama-state/men/2011.html,
21,/cbb/boxscores/2011-01-31-texas-southern.html,"Mon, Jan 31, 2011",REG,@,/cbb/schools/texas-southern/men/2011.html,Texas Southern,/cbb/conferences/swac/men/2011.html,SWAC,-10.14,L,59,73,6,16,L 2,Health & Physical Education Arena,/cbb/schools/alabama-state/men/2011.html,
22,/cbb/boxscores/2011-02-05-alabama-state.html,"Sat, Feb 5, 2011",REG,,/cbb/schools/arkansas-pine-bluff/men/2011.html,Arkansas-Pine Bluff,/cbb/conferences/swac/men/2011.html,SWAC,-20.00,W,60,48,7,16,W 1,Dunn-Oliver Acadome,/cbb/schools/alabama-state/men/2011.html,
23,/cbb/boxscores/2011-02-07-alabama-state.html,"Mon, Feb 7, 2011",REG,,/cbb/schools/mississippi-valley-state/men/2011.html,Mississippi Valley State,/cbb/conferences/swac/men/2011.html,SWAC,-13.95,W,90,63,8,16,W 2,Dunn-Oliver Acadome,/cbb/schools/alabama-state/men/2011.html,
24,/cbb/boxscores/2011-02-12-alabama-state.html,"Sat, Feb 12, 2011",REG,,/cbb/schools/alabama-am/men/2011.html,Alabama A&M,/cbb/conferences/swac/men/2011.html,SWAC,-15.19,W,82,68,9,16,W 3,Dunn-Oliver Acadome,/cbb/schools/alabama-state/men/2011.html,
25,/cbb/boxscores/2011-02-19-southern.html,"Sat, Feb 19, 2011",REG,@,/cbb/schools/southern/men/2011.html,Southern,/cbb/conferences/swac/men/2011.html,SWAC,-25.62,W,63,50,10,16,W 4,F. G. Clark Center,/cbb/schools/alabama-state/men/2011.html,
26,/cbb/boxscores/2011-02-21-alcorn-state.html,"Mon, Feb 21, 2011",REG,@,/cbb/schools/alcorn-state/men/2011.html,Alcorn State,/cbb/conferences/swac/men/2011.html,SWAC,-23.02,W,62,53,11,16,W 5,Davey Whitney Complex,/cbb/schools/alabama-state/men/2011.html,
27,/cbb/boxscores/2011-02-26-alabama-state.html,"Sat, Feb 26, 2011",REG,,/cbb/schools/prairie-view/men/2011.html,Prairie View,/cbb/conferences/swac/men/2011.html,SWAC,-19.63,W,68,61,12,16,W 6,Dunn-Oliver Acadome,/cbb/schools/alabama-state/men/2011.html,
28,/cbb/boxscores/2011-02-28-alabama-state.html,"Mon, Feb 28, 2011",REG,,/cbb/schools/texas-southern/men/2011.html,Texas Southern,/cbb/conferences/swac/men/2011.html,SWAC,-10.14,W,60,48,13,16,W 7,Dunn-Oliver Acadome,/cbb/schools/alabama-state/men/2011.html,
29,/cbb/boxscores/2011-03-03-jackson-state.html,"Thu, Mar 3, 2011",REG,@,/cbb/schools/jackson-state/men/2011.html,Jackson State,/cbb/conferences/swac/men/2011.html,SWAC,-10.43,W,63,53,14,16,W 8,Lee E. Williams Athletics and Assembly Center,/cbb/schools/alabama-state/men/2011.html,
30,/cbb/boxscores/2011-03-05-grambling.html,"Sat, Mar 5, 2011",REG,@,/cbb/schools/grambling/men/2011.html,Grambling,/cbb/conferences/swac/men/2011.html,SWAC,-18.45,L,73,74,14,17,L 1,HPER Complex,/cbb/schools/alabama-state/men/2011.html,
31,/cbb/boxscores/2011-03-10-alabama-state.html,"Thu, Mar 10, 2011",CTOURN,N,/cbb/schools/alabama-am/men/2011.html,Alabama A&M,/cbb/conferences/swac/men/2011.html,SWAC,-15.19,W,81,61,15,17,W 1,Curtis Culwell Center,/cbb/schools/alabama-state/men/2011.html,
32,/cbb/boxscores/2011-03-11-texas-southern.html,"Fri, Mar 11, 2011",CTOURN,N,/cbb/schools/texas-southern/men/2011.html,Texas Southern,/cbb/conferences/swac/men/2011.html,SWAC,-10.14,W,73,66,16,17,W 2,Curtis Culwell Center,/cbb/schools/alabama-state/men/2011.html,
33,/cbb/boxscores/2011-03-12-alabama-state.html,"Sat, Mar 12, 2011",CTOURN,N,/cbb/schools/grambling/men/2011.html,Grambling,/cbb/conferences/swac/men/2011.html,SWAC,-18.45,W,65,48,17,17,W 3,Curtis Culwell Center,/cbb/schools/alabama-state/men/2011.html,
34,/cbb/boxscores/2011-03-16-alabama-state.html,"Wed, Mar 16, 2011",NCAA,N,/cbb/schools/texas-san-antonio/men/2011.html,UTSA,/cbb/conferences/southland/men/2011.html,Southland,-5.80,L,61,70,17,18,L 1,University of Dayton Arena,/cbb/schools/alabama-state/men/2011.html,
