,boxScorelink,date,game_type,opp,conf,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink,game_location,oppLink,confLink,srs,overtimes
12,/cbb/boxscores/2011-03-17-butler.html,"Thu, Mar 17, 2011",NCAA,Old Dominion,CAA,W,60,58,24,9,W 10,Verizon Center,/cbb/schools/butler/men/2011.html,N,/cbb/schools/old-dominion/men/2011.html,/cbb/conferences/colonial/men/2011.html,9.03,
13,/cbb/boxscores/2011-03-19-butler.html,"Sat, Mar 19, 2011",NCAA,Pittsburgh,Big East,W,71,70,25,9,W 11,Verizon Center,/cbb/schools/butler/men/2011.html,N,/cbb/schools/pittsburgh/men/2011.html,/cbb/conferences/big-east/men/2011.html,20.82,
14,/cbb/boxscores/2011-03-24-butler.html,"Thu, Mar 24, 2011",NCAA,Wisconsin,Big Ten,W,61,54,26,9,W 12,New Orleans Arena,/cbb/schools/butler/men/2011.html,N,/cbb/schools/wisconsin/men/2011.html,/cbb/conferences/big-ten/men/2011.html,18.77,
15,/cbb/boxscores/2011-03-26-butler.html,"Sat, Mar 26, 2011",NCAA,Florida,SEC,W,74,71,27,9,W 13,New Orleans Arena,/cbb/schools/butler/men/2011.html,N,/cbb/schools/florida/men/2011.html,/cbb/conferences/sec/men/2011.html,16.27,OT
16,/cbb/boxscores/2011-04-02-butler.html,"Sat, Apr 2, 2011",NCAA,Virginia Commonwealth,CAA,W,70,62,28,9,W 14,Reliant Stadium,/cbb/schools/butler/men/2011.html,N,/cbb/schools/virginia-commonwealth/men/2011.html,/cbb/conferences/colonial/men/2011.html,8.56,
17,/cbb/boxscores/2011-04-04-butler.html,"Mon, Apr 4, 2011",NCAA,Connecticut,Big East,L,41,53,28,10,L 1,Reliant Stadium,/cbb/schools/butler/men/2011.html,N,/cbb/schools/connecticut/men/2011.html,/cbb/conferences/big-east/men/2011.html,17.95,
18,/cbb/boxscores/2011-03-17-cincinnati.html,"Thu, Mar 17, 2011",NCAA,Missouri,Big 12,W,78,63,26,8,W 1,Verizon Center,/cbb/schools/cincinnati/men/2011.html,N,/cbb/schools/missouri/men/2011.html,/cbb/conferences/big-12/men/2011.html,14.77,
19,/cbb/boxscores/2011-03-19-cincinnati.html,"Sat, Mar 19, 2011",NCAA,Connecticut,Big East,L,58,69,26,9,L 1,Verizon Center,/cbb/schools/cincinnati/men/2011.html,N,/cbb/schools/connecticut/men/2011.html,/cbb/conferences/big-east/men/2011.html,17.95,
20,/cbb/boxscores/2011-03-15-alabama-birmingham.html,"Tue, Mar 15, 2011",NCAA,UAB,CUSA,W,70,52,22,11,W 1,University of Dayton Arena,/cbb/schools/clemson/men/2011.html,N,/cbb/schools/alabama-birmingham/men/2011.html,/cbb/conferences/cusa/men/2011.html,8.55,
21,/cbb/boxscores/2011-03-17-clemson.html,"Thu, Mar 17, 2011",NCAA,West Virginia,Big East,L,76,84,22,12,L 1,St. Pete Times Forum,/cbb/schools/clemson/men/2011.html,N,/cbb/schools/west-virginia/men/2011.html,/cbb/conferences/big-east/men/2011.html,16.15,
22,/cbb/boxscores/2011-03-24-connecticut.html,"Thu, Mar 24, 2011",NCAA,San Diego State,MWC,W,74,67,29,9,W 8,Honda Center,/cbb/schools/connecticut/men/2011.html,N,/cbb/schools/san-diego-state/men/2011.html,/cbb/conferences/mwc/men/2011.html,17.96,
23,/cbb/boxscores/2011-04-02-connecticut.html,"Sat, Apr 2, 2011",NCAA,Kentucky,SEC,W,56,55,31,9,W 10,Reliant Stadium,/cbb/schools/connecticut/men/2011.html,N,/cbb/schools/kentucky/men/2011.html,/cbb/conferences/sec/men/2011.html,20.3,
24,/cbb/boxscores/2011-03-18-duke.html,"Fri, Mar 18, 2011",NCAA,Hampton,MEAC,W,87,45,31,4,W 4,Times Warner Cable Arena,/cbb/schools/duke/men/2011.html,N,/cbb/schools/hampton/men/2011.html,/cbb/conferences/meac/men/2011.html,-5.2,
25,/cbb/boxscores/2011-03-20-duke.html,"Sun, Mar 20, 2011",NCAA,Michigan,Big Ten,W,73,71,32,4,W 5,Times Warner Cable Arena,/cbb/schools/duke/men/2011.html,N,/cbb/schools/michigan/men/2011.html,/cbb/conferences/big-ten/men/2011.html,14.21,
26,/cbb/boxscores/2011-03-17-california-santa-barbara.html,"Thu, Mar 17, 2011",NCAA,UC Santa Barbara,Big West,W,79,51,27,7,W 1,St. Pete Times Forum,/cbb/schools/florida/men/2011.html,N,/cbb/schools/california-santa-barbara/men/2011.html,/cbb/conferences/big-west/men/2011.html,1.22,
27,/cbb/boxscores/2011-03-19-florida.html,"Sat, Mar 19, 2011",NCAA,UCLA,Pac-10,W,73,65,28,7,W 2,St. Pete Times Forum,/cbb/schools/florida/men/2011.html,N,/cbb/schools/ucla/men/2011.html,/cbb/conferences/pac-10/men/2011.html,11.7,
28,/cbb/boxscores/2011-03-18-florida-state.html,"Fri, Mar 18, 2011",NCAA,Texas A&M,Big 12,W,57,50,22,10,W 1,United Center,/cbb/schools/florida-state/men/2011.html,N,/cbb/schools/texas-am/men/2011.html,/cbb/conferences/big-12/men/2011.html,12.62,
29,/cbb/boxscores/2011-03-20-florida-state.html,"Sun, Mar 20, 2011",NCAA,Notre Dame,Big East,W,71,57,23,10,W 2,United Center,/cbb/schools/florida-state/men/2011.html,N,/cbb/schools/notre-dame/men/2011.html,/cbb/conferences/big-east/men/2011.html,18.17,
30,/cbb/boxscores/2011-03-25-florida-state.html,"Fri, Mar 25, 2011",NCAA,Virginia Commonwealth,CAA,L,71,72,23,11,L 1,Alamodome,/cbb/schools/florida-state/men/2011.html,N,/cbb/schools/virginia-commonwealth/men/2011.html,/cbb/conferences/colonial/men/2011.html,8.56,OT
31,/cbb/boxscores/2011-03-18-george-mason.html,"Fri, Mar 18, 2011",NCAA,Villanova,Big East,W,61,57,27,6,W 1,Quicken Loans Arena,/cbb/schools/george-mason/men/2011.html,N,/cbb/schools/villanova/men/2011.html,/cbb/conferences/big-east/men/2011.html,15.05,
32,/cbb/boxscores/2011-03-20-george-mason.html,"Sun, Mar 20, 2011",NCAA,Ohio State,Big Ten,L,66,98,27,7,L 1,Quicken Loans Arena,/cbb/schools/george-mason/men/2011.html,N,/cbb/schools/ohio-state/men/2011.html,/cbb/conferences/big-ten/men/2011.html,25.84,
33,/cbb/boxscores/2011-03-18-georgetown.html,"Fri, Mar 18, 2011",NCAA,Virginia Commonwealth,CAA,L,56,74,21,11,L 5,United Center,/cbb/schools/georgetown/men/2011.html,N,/cbb/schools/virginia-commonwealth/men/2011.html,/cbb/conferences/colonial/men/2011.html,8.56,
34,/cbb/boxscores/2011-03-18-georgia.html,"Fri, Mar 18, 2011",NCAA,Washington,Pac-10,L,65,68,21,12,L 2,Times Warner Cable Arena,/cbb/schools/georgia/men/2011.html,N,/cbb/schools/washington/men/2011.html,/cbb/conferences/pac-10/men/2011.html,20.12,
35,/cbb/boxscores/2011-03-17-gonzaga.html,"Thu, Mar 17, 2011",NCAA,St. John's (NY),Big East,W,86,71,25,9,W 10,The Pepsi Center,/cbb/schools/gonzaga/men/2011.html,N,/cbb/schools/st-johns-ny/men/2011.html,/cbb/conferences/big-east/men/2011.html,13.1,
36,/cbb/boxscores/2011-03-18-illinois.html,"Fri, Mar 18, 2011",NCAA,Nevada-Las Vegas,MWC,W,73,62,20,13,W 1,BOK Center,/cbb/schools/illinois/men/2011.html,N,/cbb/schools/nevada-las-vegas/men/2011.html,/cbb/conferences/mwc/men/2011.html,14.67,
37,/cbb/boxscores/2011-03-20-illinois.html,"Sun, Mar 20, 2011",NCAA,Kansas,Big 12,L,59,73,20,14,L 1,BOK Center,/cbb/schools/illinois/men/2011.html,N,/cbb/schools/kansas/men/2011.html,/cbb/conferences/big-12/men/2011.html,24.1,
38,/cbb/boxscores/2011-03-18-indiana-state.html,"Fri, Mar 18, 2011",NCAA,Syracuse,Big East,L,60,77,20,14,L 1,Quicken Loans Arena,/cbb/schools/indiana-state/men/2011.html,N,/cbb/schools/syracuse/men/2011.html,/cbb/conferences/big-east/men/2011.html,18.85,
39,/cbb/boxscores/2011-03-25-kansas.html,"Fri, Mar 25, 2011",NCAA,Richmond,A-10,W,77,57,35,2,W 11,Alamodome,/cbb/schools/kansas/men/2011.html,N,/cbb/schools/richmond/men/2011.html,/cbb/conferences/atlantic-10/men/2011.html,11.23,
40,/cbb/boxscores/2011-03-27-kansas.html,"Sun, Mar 27, 2011",NCAA,Virginia Commonwealth,CAA,L,61,71,35,3,L 1,Alamodome,/cbb/schools/kansas/men/2011.html,N,/cbb/schools/virginia-commonwealth/men/2011.html,/cbb/conferences/colonial/men/2011.html,8.56,
41,/cbb/boxscores/2011-03-17-kansas-state.html,"Thu, Mar 17, 2011",NCAA,Utah State,WAC,W,73,68,23,10,W 1,McKale Center,/cbb/schools/kansas-state/men/2011.html,N,/cbb/schools/utah-state/men/2011.html,/cbb/conferences/wac/men/2011.html,13.23,
42,/cbb/boxscores/2011-03-19-kansas-state.html,"Sat, Mar 19, 2011",NCAA,Wisconsin,Big Ten,L,65,70,23,11,L 1,McKale Center,/cbb/schools/kansas-state/men/2011.html,N,/cbb/schools/wisconsin/men/2011.html,/cbb/conferences/big-ten/men/2011.html,18.77,
43,/cbb/boxscores/2011-03-17-kentucky.html,"Thu, Mar 17, 2011",NCAA,Princeton,Ivy,W,59,57,26,8,W 7,St. Pete Times Forum,/cbb/schools/kentucky/men/2011.html,N,/cbb/schools/princeton/men/2011.html,/cbb/conferences/ivy/men/2011.html,3.71,
44,/cbb/boxscores/2011-03-19-kentucky.html,"Sat, Mar 19, 2011",NCAA,West Virginia,Big East,W,71,63,27,8,W 8,St. Pete Times Forum,/cbb/schools/kentucky/men/2011.html,N,/cbb/schools/west-virginia/men/2011.html,/cbb/conferences/big-east/men/2011.html,16.15,
45,/cbb/boxscores/2011-03-25-kentucky.html,"Fri, Mar 25, 2011",NCAA,Ohio State,Big Ten,W,62,60,28,8,W 9,Prudential Center,/cbb/schools/kentucky/men/2011.html,N,/cbb/schools/ohio-state/men/2011.html,/cbb/conferences/big-ten/men/2011.html,25.84,
46,/cbb/boxscores/2011-03-27-kentucky.html,"Sun, Mar 27, 2011",NCAA,North Carolina,ACC,W,76,69,29,8,W 10,Prudential Center,/cbb/schools/kentucky/men/2011.html,N,/cbb/schools/north-carolina/men/2011.html,/cbb/conferences/acc/men/2011.html,18.87,
47,/cbb/boxscores/2011-03-15-arkansas-little-rock.html,"Tue, Mar 15, 2011",NCAA,UNC Asheville,Big South,L,77,81,19,17,L 1,University of Dayton Arena,/cbb/schools/arkansas-little-rock/men/2011.html,N,/cbb/schools/north-carolina-asheville/men/2011.html,/cbb/conferences/big-south/men/2011.html,-0.69,OT
48,/cbb/boxscores/2011-03-18-long-island-university.html,"Fri, Mar 18, 2011",NCAA,North Carolina,ACC,L,87,102,27,6,L 1,Times Warner Cable Arena,/cbb/schools/long-island-university/men/2011.html,N,/cbb/schools/north-carolina/men/2011.html,/cbb/conferences/acc/men/2011.html,18.87,
49,/cbb/boxscores/2011-03-17-louisville.html,"Thu, Mar 17, 2011",NCAA,Morehead State,OVC,L,61,62,25,10,L 2,The Pepsi Center,/cbb/schools/louisville/men/2011.html,N,/cbb/schools/morehead-state/men/2011.html,/cbb/conferences/ovc/men/2011.html,2.81,
50,/cbb/boxscores/2011-03-18-marquette.html,"Fri, Mar 18, 2011",NCAA,Xavier,A-10,W,66,55,21,14,W 1,Quicken Loans Arena,/cbb/schools/marquette/men/2011.html,N,/cbb/schools/xavier/men/2011.html,/cbb/conferences/atlantic-10/men/2011.html,11.88,
51,/cbb/boxscores/2011-03-20-marquette.html,"Sun, Mar 20, 2011",NCAA,Syracuse,Big East,W,66,62,22,14,W 2,Quicken Loans Arena,/cbb/schools/marquette/men/2011.html,N,/cbb/schools/syracuse/men/2011.html,/cbb/conferences/big-east/men/2011.html,18.85,
52,/cbb/boxscores/2011-03-25-marquette.html,"Fri, Mar 25, 2011",NCAA,North Carolina,ACC,L,63,81,22,15,L 1,Prudential Center,/cbb/schools/marquette/men/2011.html,N,/cbb/schools/north-carolina/men/2011.html,/cbb/conferences/acc/men/2011.html,18.87,
53,/cbb/boxscores/2011-03-18-michigan.html,"Fri, Mar 18, 2011",NCAA,Tennessee,SEC,W,75,45,21,13,W 1,Times Warner Cable Arena,/cbb/schools/michigan/men/2011.html,N,/cbb/schools/tennessee/men/2011.html,/cbb/conferences/sec/men/2011.html,11.08,
54,/cbb/boxscores/2011-03-17-michigan-state.html,"Thu, Mar 17, 2011",NCAA,UCLA,Pac-10,L,76,78,19,15,L 2,St. Pete Times Forum,/cbb/schools/michigan-state/men/2011.html,N,/cbb/schools/ucla/men/2011.html,/cbb/conferences/pac-10/men/2011.html,11.7,
55,/cbb/boxscores/2011-03-19-morehead-state.html,"Sat, Mar 19, 2011",NCAA,Richmond,A-10,L,48,65,25,10,L 1,The Pepsi Center,/cbb/schools/morehead-state/men/2011.html,N,/cbb/schools/richmond/men/2011.html,/cbb/conferences/atlantic-10/men/2011.html,11.23,
56,/cbb/boxscores/2011-03-20-north-carolina.html,"Sun, Mar 20, 2011",NCAA,Washington,Pac-10,W,86,83,28,7,W 2,Times Warner Cable Arena,/cbb/schools/north-carolina/men/2011.html,N,/cbb/schools/washington/men/2011.html,/cbb/conferences/pac-10/men/2011.html,20.12,
57,/cbb/boxscores/2011-03-17-northern-colorado.html,"Thu, Mar 17, 2011",NCAA,San Diego State,MWC,L,50,68,21,11,L 1,McKale Center,/cbb/schools/northern-colorado/men/2011.html,N,/cbb/schools/san-diego-state/men/2011.html,/cbb/conferences/mwc/men/2011.html,17.96,
58,/cbb/boxscores/2011-03-18-oakland.html,"Fri, Mar 18, 2011",NCAA,Texas,Big 12,L,81,85,25,10,L 1,BOK Center,/cbb/schools/oakland/men/2011.html,N,/cbb/schools/texas/men/2011.html,/cbb/conferences/big-12/men/2011.html,20.82,
59,/cbb/boxscores/2011-03-18-ohio-state.html,"Fri, Mar 18, 2011",NCAA,UTSA,Southland,W,75,46,33,2,W 8,Quicken Loans Arena,/cbb/schools/ohio-state/men/2011.html,N,/cbb/schools/texas-san-antonio/men/2011.html,/cbb/conferences/southland/men/2011.html,-5.8,
60,/cbb/boxscores/2011-03-17-penn-state.html,"Thu, Mar 17, 2011",NCAA,Temple,A-10,L,64,66,19,15,L 2,McKale Center,/cbb/schools/penn-state/men/2011.html,N,/cbb/schools/temple/men/2011.html,/cbb/conferences/atlantic-10/men/2011.html,12.35,
61,/cbb/boxscores/2011-03-17-north-carolina-asheville.html,"Thu, Mar 17, 2011",NCAA,UNC Asheville,Big South,W,74,51,28,5,W 1,Verizon Center,/cbb/schools/pittsburgh/men/2011.html,N,/cbb/schools/north-carolina-asheville/men/2011.html,/cbb/conferences/big-south/men/2011.html,-0.69,
62,/cbb/boxscores/2011-03-18-purdue.html,"Fri, Mar 18, 2011",NCAA,Saint Peter's,MAAC,W,65,43,26,7,W 1,United Center,/cbb/schools/purdue/men/2011.html,N,/cbb/schools/saint-peters/men/2011.html,/cbb/conferences/maac/men/2011.html,-0.28,
63,/cbb/boxscores/2011-03-20-purdue.html,"Sun, Mar 20, 2011",NCAA,Virginia Commonwealth,CAA,L,76,94,26,8,L 1,United Center,/cbb/schools/purdue/men/2011.html,N,/cbb/schools/virginia-commonwealth/men/2011.html,/cbb/conferences/colonial/men/2011.html,8.56,
64,/cbb/boxscores/2011-03-17-richmond.html,"Thu, Mar 17, 2011",NCAA,Vanderbilt,SEC,W,69,66,28,7,W 8,The Pepsi Center,/cbb/schools/richmond/men/2011.html,N,/cbb/schools/vanderbilt/men/2011.html,/cbb/conferences/sec/men/2011.html,15.1,
65,/cbb/boxscores/2011-03-19-san-diego-state.html,"Sat, Mar 19, 2011",NCAA,Temple,A-10,W,71,64,34,2,W 7,McKale Center,/cbb/schools/san-diego-state/men/2011.html,N,/cbb/schools/temple/men/2011.html,/cbb/conferences/atlantic-10/men/2011.html,12.35,2OT
66,/cbb/boxscores/2011-03-16-southern-california.html,"Wed, Mar 16, 2011",NCAA,Virginia Commonwealth,CAA,L,46,59,19,15,L 2,University of Dayton Arena,/cbb/schools/southern-california/men/2011.html,N,/cbb/schools/virginia-commonwealth/men/2011.html,/cbb/conferences/colonial/men/2011.html,8.56,
