,boxScorelink,date,game_type,game_location,oppLink,opp,confLink,conf,srs,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink,overtimes
0,/cbb/boxscores/2010-11-13-robert-morris.html,"Sat, Nov 13, 2010",REG,@,/cbb/schools/robert-morris/men/2011.html,Robert Morris,/cbb/conferences/northeast/men/2011.html,NEC,-0.80,L,30,55,0,1,L 1,Charles L. Sewall Center,/cbb/schools/saint-peters/men/2011.html,
1,/cbb/boxscores/2010-11-19-old-dominion.html,"Fri, Nov 19, 2010",REG,N,/cbb/schools/old-dominion/men/2011.html,Old Dominion,/cbb/conferences/colonial/men/2011.html,CAA,9.03,L,52,59,0,2,L 2,Virgin Islands Sport & Fitness Center,/cbb/schools/saint-peters/men/2011.html,
2,/cbb/boxscores/2010-11-20-long-beach-state.html,"Sat, Nov 20, 2010",REG,N,/cbb/schools/long-beach-state/men/2011.html,Long Beach State,/cbb/conferences/big-west/men/2011.html,Big West,3.78,L,56,68,0,3,L 3,Virgin Islands Sport & Fitness Center,/cbb/schools/saint-peters/men/2011.html,
3,/cbb/boxscores/2010-11-22-alabama.html,"Mon, Nov 22, 2010",REG,N,/cbb/schools/alabama/men/2011.html,Alabama,/cbb/conferences/sec/men/2011.html,SEC,11.70,W,50,49,1,3,W 1,Virgin Islands Sport & Fitness Center,/cbb/schools/saint-peters/men/2011.html,
4,/cbb/boxscores/2010-11-27-saint-peters.html,"Sat, Nov 27, 2010",REG,,/cbb/schools/long-island-university/men/2011.html,Long Island University,/cbb/conferences/northeast/men/2011.html,NEC,2.23,W,65,62,2,3,W 2,Yanitelli Center,/cbb/schools/saint-peters/men/2011.html,
5,/cbb/boxscores/2010-11-29-seton-hall.html,"Mon, Nov 29, 2010",REG,@,/cbb/schools/seton-hall/men/2011.html,Seton Hall,/cbb/conferences/big-east/men/2011.html,Big East,11.03,L,49,69,2,4,L 1,Prudential Center,/cbb/schools/saint-peters/men/2011.html,
6,/cbb/boxscores/2010-12-02-loyola-md.html,"Thu, Dec 2, 2010",REG,@,/cbb/schools/loyola-md/men/2011.html,Loyola (MD),/cbb/conferences/maac/men/2011.html,MAAC,-3.28,W,55,52,3,4,W 1,Reitz Arena,/cbb/schools/saint-peters/men/2011.html,
7,/cbb/boxscores/2010-12-04-saint-peters.html,"Sat, Dec 4, 2010",REG,,/cbb/schools/manhattan/men/2011.html,Manhattan,/cbb/conferences/maac/men/2011.html,MAAC,-11.66,W,66,49,4,4,W 2,Yanitelli Center,/cbb/schools/saint-peters/men/2011.html,
8,/cbb/boxscores/2010-12-11-wagner.html,"Sat, Dec 11, 2010",REG,@,/cbb/schools/wagner/men/2011.html,Wagner,/cbb/conferences/northeast/men/2011.html,NEC,-6.54,W,51,50,5,4,W 3,Spiro Sports Center,/cbb/schools/saint-peters/men/2011.html,
9,/cbb/boxscores/2010-12-18-saint-peters.html,"Sat, Dec 18, 2010",REG,,/cbb/schools/fairleigh-dickinson/men/2011.html,FDU,/cbb/conferences/northeast/men/2011.html,NEC,-13.34,W,60,57,6,4,W 4,Yanitelli Center,/cbb/schools/saint-peters/men/2011.html,
10,/cbb/boxscores/2010-12-21-binghamton.html,"Tue, Dec 21, 2010",REG,@,/cbb/schools/binghamton/men/2011.html,Binghamton,/cbb/conferences/america-east/men/2011.html,AEC,-13.81,W,61,56,7,4,W 5,Events Center,/cbb/schools/saint-peters/men/2011.html,
11,/cbb/boxscores/2010-12-23-rutgers.html,"Thu, Dec 23, 2010",REG,@,/cbb/schools/rutgers/men/2011.html,Rutgers,/cbb/conferences/big-east/men/2011.html,Big East,7.88,L,52,55,7,5,L 1,Louis Brown Athletic Center,/cbb/schools/saint-peters/men/2011.html,
12,/cbb/boxscores/2010-12-29-lehigh.html,"Wed, Dec 29, 2010",REG,@,/cbb/schools/lehigh/men/2011.html,Lehigh,/cbb/conferences/patriot/men/2011.html,Patriot,-4.07,L,64,77,7,6,L 2,Stabler Arena,/cbb/schools/saint-peters/men/2011.html,
13,/cbb/boxscores/2011-01-03-saint-peters.html,"Mon, Jan 3, 2011",REG,,/cbb/schools/canisius/men/2011.html,Canisius,/cbb/conferences/maac/men/2011.html,MAAC,-2.92,W,63,55,8,6,W 1,Yanitelli Center,/cbb/schools/saint-peters/men/2011.html,
14,/cbb/boxscores/2011-01-07-iona.html,"Fri, Jan 7, 2011",REG,@,/cbb/schools/iona/men/2011.html,Iona,/cbb/conferences/maac/men/2011.html,MAAC,7.01,L,52,70,8,7,L 1,Hynes Athletic Center,/cbb/schools/saint-peters/men/2011.html,
