,boxScorelink,date,game_type,oppLink,opp,confLink,conf,srs,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink,game_location
0,/cbb/boxscores/2012-11-09-duke.html,"Fri, Nov 9, 2012",REG,/cbb/schools/georgia-state/men/2013.html,Georgia State,/cbb/conferences/colonial/men/2013.html,CAA,-2.01,W,74,55,1,0,W 1,Cameron Indoor Stadium,/cbb/schools/duke/men/2013.html,
1,/cbb/boxscores/2012-11-13-duke.html,"Tue, Nov 13, 2012",REG,/cbb/schools/kentucky/men/2013.html,Kentucky,/cbb/conferences/sec/men/2013.html,SEC,13.96,W,75,68,2,0,W 2,Georgia Dome,/cbb/schools/duke/men/2013.html,N
2,/cbb/boxscores/2012-11-18-duke.html,"Sun, Nov 18, 2012",REG,/cbb/schools/florida-gulf-coast/men/2013.html,Florida Gulf Coast,/cbb/conferences/atlantic-sun/men/2013.html,A-Sun,3.01,W,88,67,3,0,W 3,Cameron Indoor Stadium,/cbb/schools/duke/men/2013.html,
3,/cbb/boxscores/2012-11-22-duke.html,"Thu, Nov 22, 2012",REG,/cbb/schools/minnesota/men/2013.html,Minnesota,/cbb/conferences/big-ten/men/2013.html,Big Ten,16.84,W,89,71,4,0,W 4,Imperial Arena at Atlantis Resort,/cbb/schools/duke/men/2013.html,N
4,/cbb/boxscores/2012-11-23-duke.html,"Fri, Nov 23, 2012",REG,/cbb/schools/virginia-commonwealth/men/2013.html,Virginia Commonwealth,/cbb/conferences/atlantic-10/men/2013.html,A-10,16.97,W,67,58,5,0,W 5,Imperial Arena at Atlantis Resort,/cbb/schools/duke/men/2013.html,N
5,/cbb/boxscores/2012-11-24-duke.html,"Sat, Nov 24, 2012",REG,/cbb/schools/louisville/men/2013.html,Louisville,/cbb/conferences/big-east/men/2013.html,Big East,24.82,W,76,71,6,0,W 6,Imperial Arena at Atlantis Resort,/cbb/schools/duke/men/2013.html,N
6,/cbb/boxscores/2012-11-28-duke.html,"Wed, Nov 28, 2012",REG,/cbb/schools/ohio-state/men/2013.html,Ohio State,/cbb/conferences/big-ten/men/2013.html,Big Ten,20.19,W,73,68,7,0,W 7,Cameron Indoor Stadium,/cbb/schools/duke/men/2013.html,
7,/cbb/boxscores/2012-12-01-duke.html,"Sat, Dec 1, 2012",REG,/cbb/schools/delaware/men/2013.html,Delaware,/cbb/conferences/colonial/men/2013.html,CAA,-0.76,W,88,50,8,0,W 8,Cameron Indoor Stadium,/cbb/schools/duke/men/2013.html,
8,/cbb/boxscores/2012-12-08-duke.html,"Sat, Dec 8, 2012",REG,/cbb/schools/temple/men/2013.html,Temple,/cbb/conferences/atlantic-10/men/2013.html,A-10,9.54,W,90,67,9,0,W 9,,/cbb/schools/duke/men/2013.html,N
9,/cbb/boxscores/2012-12-19-duke.html,"Wed, Dec 19, 2012",REG,/cbb/schools/cornell/men/2013.html,Cornell,/cbb/conferences/ivy/men/2013.html,Ivy,-7.25,W,88,47,10,0,W 10,Cameron Indoor Stadium,/cbb/schools/duke/men/2013.html,
10,/cbb/boxscores/2012-12-20-duke.html,"Thu, Dec 20, 2012",REG,/cbb/schools/elon/men/2013.html,Elon,/cbb/conferences/southern/men/2013.html,Southern,-3.55,W,76,54,11,0,W 11,Cameron Indoor Stadium,/cbb/schools/duke/men/2013.html,
11,/cbb/boxscores/2012-12-29-duke.html,"Sat, Dec 29, 2012",REG,/cbb/schools/santa-clara/men/2013.html,Santa Clara,/cbb/conferences/wcc/men/2013.html,WCC,6.54,W,90,77,12,0,W 12,Cameron Indoor Stadium,/cbb/schools/duke/men/2013.html,
12,/cbb/boxscores/2013-01-02-davidson.html,"Wed, Jan 2, 2013",REG,/cbb/schools/davidson/men/2013.html,Davidson,/cbb/conferences/southern/men/2013.html,Southern,7.30,W,67,50,13,0,W 13,Times Warner Cable Arena,/cbb/schools/duke/men/2013.html,N
13,/cbb/boxscores/2013-01-05-duke.html,"Sat, Jan 5, 2013",REG,/cbb/schools/wake-forest/men/2013.html,Wake Forest,/cbb/conferences/acc/men/2013.html,ACC,3.44,W,80,62,14,0,W 14,Cameron Indoor Stadium,/cbb/schools/duke/men/2013.html,
14,/cbb/boxscores/2013-01-08-duke.html,"Tue, Jan 8, 2013",REG,/cbb/schools/clemson/men/2013.html,Clemson,/cbb/conferences/acc/men/2013.html,ACC,5.85,W,68,40,15,0,W 15,Cameron Indoor Stadium,/cbb/schools/duke/men/2013.html,
15,/cbb/boxscores/2013-01-12-north-carolina-state.html,"Sat, Jan 12, 2013",REG,/cbb/schools/north-carolina-state/men/2013.html,NC State,/cbb/conferences/acc/men/2013.html,ACC,14.34,L,76,84,15,1,L 1,PNC Arena,/cbb/schools/duke/men/2013.html,@
16,/cbb/boxscores/2013-01-17-duke.html,"Thu, Jan 17, 2013",REG,/cbb/schools/georgia-tech/men/2013.html,Georgia Tech,/cbb/conferences/acc/men/2013.html,ACC,6.62,W,73,57,16,1,W 1,Cameron Indoor Stadium,/cbb/schools/duke/men/2013.html,
17,/cbb/boxscores/2013-01-23-miami-fl.html,"Wed, Jan 23, 2013",REG,/cbb/schools/miami-fl/men/2013.html,Miami (FL),/cbb/conferences/acc/men/2013.html,ACC,16.98,L,63,90,16,2,L 1,BankUnited Center,/cbb/schools/duke/men/2013.html,@
18,/cbb/boxscores/2013-01-26-duke.html,"Sat, Jan 26, 2013",REG,/cbb/schools/maryland/men/2013.html,Maryland,/cbb/conferences/acc/men/2013.html,ACC,11.39,W,84,64,17,2,W 1,Cameron Indoor Stadium,/cbb/schools/duke/men/2013.html,
