,boxScorelink,date,game_type,oppLink,opp,confLink,conf,srs,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink,game_location
0,/cbb/boxscores/2012-11-09-gonzaga.html,"Fri, Nov 9, 2012",REG,/cbb/schools/southern-utah/men/2013.html,Southern Utah,/cbb/conferences/big-sky/men/2013.html,Big Sky,-12.14,W,103,65,1,0,W 1,McCarthey Athletic Center,/cbb/schools/gonzaga/men/2013.html,
1,/cbb/boxscores/2012-11-12-gonzaga.html,"Mon, Nov 12, 2012",REG,/cbb/schools/west-virginia/men/2013.html,West Virginia,/cbb/conferences/big-12/men/2013.html,Big 12,4.61,W,84,50,2,0,W 2,McCarthey Athletic Center,/cbb/schools/gonzaga/men/2013.html,
2,/cbb/boxscores/2012-11-18-gonzaga.html,"Sun, Nov 18, 2012",REG,/cbb/schools/south-dakota/men/2013.html,South Dakota,/cbb/conferences/summit/men/2013.html,Summit,-7.50,W,96,58,3,0,W 3,McCarthey Athletic Center,/cbb/schools/gonzaga/men/2013.html,
3,/cbb/boxscores/2012-11-22-clemson.html,"Thu, Nov 22, 2012",REG,/cbb/schools/clemson/men/2013.html,Clemson,/cbb/conferences/acc/men/2013.html,ACC,5.85,W,57,49,4,0,W 4,State Farm Field House,/cbb/schools/gonzaga/men/2013.html,N
4,/cbb/boxscores/2012-11-23-gonzaga.html,"Fri, Nov 23, 2012",REG,/cbb/schools/oklahoma/men/2013.html,Oklahoma,/cbb/conferences/big-12/men/2013.html,Big 12,11.40,W,72,47,5,0,W 5,State Farm Field House,/cbb/schools/gonzaga/men/2013.html,N
5,/cbb/boxscores/2012-11-25-davidson.html,"Sun, Nov 25, 2012",REG,/cbb/schools/davidson/men/2013.html,Davidson,/cbb/conferences/southern/men/2013.html,Southern,7.30,W,81,67,6,0,W 6,State Farm Field House,/cbb/schools/gonzaga/men/2013.html,N
6,/cbb/boxscores/2012-11-29-gonzaga.html,"Thu, Nov 29, 2012",REG,,Lewis-Clark State,,,,W,104,57,7,0,W 7,McCarthey Athletic Center,/cbb/schools/gonzaga/men/2013.html,
7,/cbb/boxscores/2012-12-01-gonzaga.html,"Sat, Dec 1, 2012",REG,/cbb/schools/pacific/men/2013.html,Pacific,/cbb/conferences/big-west/men/2013.html,Big West,1.67,W,85,67,8,0,W 8,McCarthey Athletic Center,/cbb/schools/gonzaga/men/2013.html,
8,/cbb/boxscores/2012-12-05-washington-state.html,"Wed, Dec 5, 2012",REG,/cbb/schools/washington-state/men/2013.html,Washington State,/cbb/conferences/pac-12/men/2013.html,Pac-12,6.65,W,71,69,9,0,W 9,Friel Court at Beasley Coliseum,/cbb/schools/gonzaga/men/2013.html,@
9,/cbb/boxscores/2012-12-08-gonzaga.html,"Sat, Dec 8, 2012",REG,/cbb/schools/illinois/men/2013.html,Illinois,/cbb/conferences/big-ten/men/2013.html,Big Ten,13.18,L,74,85,9,1,L 1,McCarthey Athletic Center,/cbb/schools/gonzaga/men/2013.html,
10,/cbb/boxscores/2012-12-15-gonzaga.html,"Sat, Dec 15, 2012",REG,/cbb/schools/kansas-state/men/2013.html,Kansas State,/cbb/conferences/big-12/men/2013.html,Big 12,13.54,W,68,52,10,1,W 1,McCarthey Athletic Center,/cbb/schools/gonzaga/men/2013.html,N
11,/cbb/boxscores/2012-12-19-gonzaga.html,"Wed, Dec 19, 2012",REG,/cbb/schools/campbell/men/2013.html,Campbell,/cbb/conferences/big-south/men/2013.html,Big South,-10.23,W,74,52,11,1,W 2,McCarthey Athletic Center,/cbb/schools/gonzaga/men/2013.html,
12,/cbb/boxscores/2012-12-28-gonzaga.html,"Fri, Dec 28, 2012",REG,/cbb/schools/baylor/men/2013.html,Baylor,/cbb/conferences/big-12/men/2013.html,Big 12,15.07,W,94,87,12,1,W 3,McCarthey Athletic Center,/cbb/schools/gonzaga/men/2013.html,
13,/cbb/boxscores/2012-12-31-oklahoma-state.html,"Mon, Dec 31, 2012",REG,/cbb/schools/oklahoma-state/men/2013.html,Oklahoma State,/cbb/conferences/big-12/men/2013.html,Big 12,15.57,W,69,68,13,1,W 4,Gallagher-Iba Arena,/cbb/schools/gonzaga/men/2013.html,@
14,/cbb/boxscores/2013-01-03-pepperdine.html,"Thu, Jan 3, 2013",REG,/cbb/schools/pepperdine/men/2013.html,Pepperdine,/cbb/conferences/wcc/men/2013.html,WCC,-3.85,W,78,62,14,1,W 5,Firestone Fieldhouse,/cbb/schools/gonzaga/men/2013.html,@
15,/cbb/boxscores/2013-01-05-santa-clara.html,"Sat, Jan 5, 2013",REG,/cbb/schools/santa-clara/men/2013.html,Santa Clara,/cbb/conferences/wcc/men/2013.html,WCC,6.54,W,81,74,15,1,W 6,Leavey Center,/cbb/schools/gonzaga/men/2013.html,@
16,/cbb/boxscores/2013-01-10-gonzaga.html,"Thu, Jan 10, 2013",REG,/cbb/schools/saint-marys-ca/men/2013.html,Saint Mary's (CA),/cbb/conferences/wcc/men/2013.html,WCC,14.46,W,83,78,16,1,W 7,McCarthey Athletic Center,/cbb/schools/gonzaga/men/2013.html,
17,/cbb/boxscores/2013-01-17-portland.html,"Thu, Jan 17, 2013",REG,/cbb/schools/portland/men/2013.html,Portland,/cbb/conferences/wcc/men/2013.html,WCC,-5.82,W,71,49,17,1,W 8,Chiles Center,/cbb/schools/gonzaga/men/2013.html,@
18,/cbb/boxscores/2013-01-19-butler.html,"Sat, Jan 19, 2013",REG,/cbb/schools/butler/men/2013.html,Butler,/cbb/conferences/atlantic-10/men/2013.html,A-10,11.01,L,63,64,17,2,L 1,Hinkle Fieldhouse,/cbb/schools/gonzaga/men/2013.html,@
19,/cbb/boxscores/2013-01-24-gonzaga.html,"Thu, Jan 24, 2013",REG,/cbb/schools/brigham-young/men/2013.html,Brigham Young,/cbb/conferences/wcc/men/2013.html,WCC,10.63,W,83,63,18,2,W 1,McCarthey Athletic Center,/cbb/schools/gonzaga/men/2013.html,
20,/cbb/boxscores/2013-01-26-gonzaga.html,"Sat, Jan 26, 2013",REG,/cbb/schools/san-francisco/men/2013.html,San Francisco,/cbb/conferences/wcc/men/2013.html,WCC,2.44,W,66,52,19,2,W 2,McCarthey Athletic Center,/cbb/schools/gonzaga/men/2013.html,
21,/cbb/boxscores/2013-01-31-loyola-marymount.html,"Thu, Jan 31, 2013",REG,/cbb/schools/loyola-marymount/men/2013.html,Loyola Marymount,/cbb/conferences/wcc/men/2013.html,WCC,-3.10,W,88,43,20,2,W 3,Gersten Pavilion,/cbb/schools/gonzaga/men/2013.html,@
22,/cbb/boxscores/2013-02-02-san-diego.html,"Sat, Feb 2, 2013",REG,/cbb/schools/san-diego/men/2013.html,San Diego,/cbb/conferences/wcc/men/2013.html,WCC,-0.60,W,65,63,21,2,W 4,Jenny Craig Pavilion,/cbb/schools/gonzaga/men/2013.html,@
23,/cbb/boxscores/2013-02-07-gonzaga.html,"Thu, Feb 7, 2013",REG,/cbb/schools/pepperdine/men/2013.html,Pepperdine,/cbb/conferences/wcc/men/2013.html,WCC,-3.85,W,82,56,22,2,W 5,McCarthey Athletic Center,/cbb/schools/gonzaga/men/2013.html,
24,/cbb/boxscores/2013-02-09-gonzaga.html,"Sat, Feb 9, 2013",REG,/cbb/schools/loyola-marymount/men/2013.html,Loyola Marymount,/cbb/conferences/wcc/men/2013.html,WCC,-3.10,W,74,55,23,2,W 6,McCarthey Athletic Center,/cbb/schools/gonzaga/men/2013.html,
25,/cbb/boxscores/2013-02-14-saint-marys-ca.html,"Thu, Feb 14, 2013",REG,/cbb/schools/saint-marys-ca/men/2013.html,Saint Mary's (CA),/cbb/conferences/wcc/men/2013.html,WCC,14.46,W,77,60,24,2,W 7,McKeon Pavilion,/cbb/schools/gonzaga/men/2013.html,@
26,/cbb/boxscores/2013-02-16-san-francisco.html,"Sat, Feb 16, 2013",REG,/cbb/schools/san-francisco/men/2013.html,San Francisco,/cbb/conferences/wcc/men/2013.html,WCC,2.44,W,71,61,25,2,W 8,War Memorial Gymnasium,/cbb/schools/gonzaga/men/2013.html,@
27,/cbb/boxscores/2013-02-20-gonzaga.html,"Wed, Feb 20, 2013",REG,/cbb/schools/santa-clara/men/2013.html,Santa Clara,/cbb/conferences/wcc/men/2013.html,WCC,6.54,W,85,42,26,2,W 9,McCarthey Athletic Center,/cbb/schools/gonzaga/men/2013.html,
28,/cbb/boxscores/2013-02-23-gonzaga.html,"Sat, Feb 23, 2013",REG,/cbb/schools/san-diego/men/2013.html,San Diego,/cbb/conferences/wcc/men/2013.html,WCC,-0.60,W,81,50,27,2,W 10,McCarthey Athletic Center,/cbb/schools/gonzaga/men/2013.html,
29,/cbb/boxscores/2013-02-28-brigham-young.html,"Thu, Feb 28, 2013",REG,/cbb/schools/brigham-young/men/2013.html,Brigham Young,/cbb/conferences/wcc/men/2013.html,WCC,10.63,W,70,65,28,2,W 11,Marriott Center,/cbb/schools/gonzaga/men/2013.html,@
30,/cbb/boxscores/2013-03-02-gonzaga.html,"Sat, Mar 2, 2013",REG,/cbb/schools/portland/men/2013.html,Portland,/cbb/conferences/wcc/men/2013.html,WCC,-5.82,W,81,52,29,2,W 12,McCarthey Athletic Center,/cbb/schools/gonzaga/men/2013.html,
31,/cbb/boxscores/2013-03-09-gonzaga.html,"Sat, Mar 9, 2013",CTOURN,/cbb/schools/loyola-marymount/men/2013.html,Loyola Marymount,/cbb/conferences/wcc/men/2013.html,WCC,-3.10,W,66,48,30,2,W 13,Orleans Arena,/cbb/schools/gonzaga/men/2013.html,N
32,/cbb/boxscores/2013-03-11-gonzaga.html,"Mon, Mar 11, 2013",CTOURN,/cbb/schools/saint-marys-ca/men/2013.html,Saint Mary's (CA),/cbb/conferences/wcc/men/2013.html,WCC,14.46,W,65,51,31,2,W 14,Orleans Arena,/cbb/schools/gonzaga/men/2013.html,N
33,/cbb/boxscores/2013-03-21-gonzaga.html,"Thu, Mar 21, 2013",NCAA,/cbb/schools/southern/men/2013.html,Southern,/cbb/conferences/swac/men/2013.html,SWAC,-2.62,W,64,58,32,2,W 15,EnergySolutions Arena,/cbb/schools/gonzaga/men/2013.html,N
34,/cbb/boxscores/2013-03-23-gonzaga.html,"Sat, Mar 23, 2013",NCAA,/cbb/schools/wichita-state/men/2013.html,Wichita State,/cbb/conferences/mvc/men/2013.html,MVC,14.68,L,70,76,32,3,L 1,EnergySolutions Arena,/cbb/schools/gonzaga/men/2013.html,N
