,boxScorelink,date,game_type,game_location,oppLink,opp,confLink,conf,srs,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink,overtimes
0,/cbb/boxscores/2012-11-11-san-diego-state.html,"Sun, Nov 11, 2012",REG,N,/cbb/schools/syracuse/men/2013.html,Syracuse,/cbb/conferences/big-east/men/2013.html,Big East,20.30,L,49,62,0,1,L 1,USS Midway,/cbb/schools/san-diego-state/men/2013.html,
1,/cbb/boxscores/2012-11-13-san-diego-state.html,"Tue, Nov 13, 2012",REG,,,San Diego Christian,,,,W,91,57,1,1,W 1,Viejas Arena,/cbb/schools/san-diego-state/men/2013.html,
2,/cbb/boxscores/2012-11-17-missouri-state.html,"Sat, Nov 17, 2012",REG,@,/cbb/schools/missouri-state/men/2013.html,Missouri State,/cbb/conferences/mvc/men/2013.html,MVC,-2.80,W,60,44,2,1,W 2,JQH Arena,/cbb/schools/san-diego-state/men/2013.html,
3,/cbb/boxscores/2012-11-21-san-diego-state.html,"Wed, Nov 21, 2012",REG,,/cbb/schools/arkansas-pine-bluff/men/2013.html,Arkansas-Pine Bluff,/cbb/conferences/swac/men/2013.html,SWAC,-12.21,W,79,43,3,1,W 3,Viejas Arena,/cbb/schools/san-diego-state/men/2013.html,
4,/cbb/boxscores/2012-11-25-southern-california.html,"Sun, Nov 25, 2012",REG,@,/cbb/schools/southern-california/men/2013.html,Southern California,/cbb/conferences/pac-12/men/2013.html,Pac-12,6.26,W,66,60,4,1,W 4,Galen Center,/cbb/schools/san-diego-state/men/2013.html,
5,/cbb/boxscores/2012-12-01-san-diego-state.html,"Sat, Dec 1, 2012",REG,N,/cbb/schools/ucla/men/2013.html,UCLA,/cbb/conferences/pac-12/men/2013.html,Pac-12,12.82,W,78,69,5,1,W 5,,/cbb/schools/san-diego-state/men/2013.html,
6,/cbb/boxscores/2012-12-03-san-diego-state.html,"Mon, Dec 3, 2012",REG,,/cbb/schools/texas-southern/men/2013.html,Texas Southern,/cbb/conferences/swac/men/2013.html,SWAC,-2.12,W,74,62,6,1,W 6,Viejas Arena,/cbb/schools/san-diego-state/men/2013.html,
7,/cbb/boxscores/2012-12-06-san-diego-state.html,"Thu, Dec 6, 2012",REG,,/cbb/schools/california-santa-barbara/men/2013.html,UC Santa Barbara,/cbb/conferences/big-west/men/2013.html,Big West,-4.53,W,84,70,7,1,W 7,Viejas Arena,/cbb/schools/san-diego-state/men/2013.html,
8,/cbb/boxscores/2012-12-15-san-diego-state.html,"Sat, Dec 15, 2012",REG,,/cbb/schools/san-diego/men/2013.html,San Diego,/cbb/conferences/wcc/men/2013.html,WCC,-0.60,W,72,56,8,1,W 8,Viejas Arena,/cbb/schools/san-diego-state/men/2013.html,
9,/cbb/boxscores/2012-12-18-san-diego-state.html,"Tue, Dec 18, 2012",REG,,,Point Loma Nazarene,,,,W,76,49,9,1,W 9,Viejas Arena,/cbb/schools/san-diego-state/men/2013.html,
10,/cbb/boxscores/2012-12-22-san-diego-state.html,"Sat, Dec 22, 2012",REG,N,/cbb/schools/san-francisco/men/2013.html,San Francisco,/cbb/conferences/wcc/men/2013.html,WCC,2.44,W,80,58,10,1,W 10,,/cbb/schools/san-diego-state/men/2013.html,
11,/cbb/boxscores/2012-12-23-indiana-state.html,"Sun, Dec 23, 2012",REG,N,/cbb/schools/indiana-state/men/2013.html,Indiana State,/cbb/conferences/mvc/men/2013.html,MVC,5.08,W,62,55,11,1,W 11,Stan Sheriff Center,/cbb/schools/san-diego-state/men/2013.html,
12,/cbb/boxscores/2012-12-25-arizona.html,"Tue, Dec 25, 2012",REG,N,/cbb/schools/arizona/men/2013.html,Arizona,/cbb/conferences/pac-12/men/2013.html,Pac-12,17.31,L,67,68,11,2,L 1,,/cbb/schools/san-diego-state/men/2013.html,
13,/cbb/boxscores/2013-01-02-san-diego-state.html,"Wed, Jan 2, 2013",REG,,/cbb/schools/cal-state-bakersfield/men/2013.html,Cal State Bakersfield,/cbb/conferences/independent/men/2013.html,Ind,-6.49,W,72,57,12,2,W 1,Viejas Arena,/cbb/schools/san-diego-state/men/2013.html,
14,/cbb/boxscores/2013-01-09-fresno-state.html,"Wed, Jan 9, 2013",REG,@,/cbb/schools/fresno-state/men/2013.html,Fresno State,/cbb/conferences/mwc/men/2013.html,MWC,3.19,W,65,62,13,2,W 2,Save Mart Center,/cbb/schools/san-diego-state/men/2013.html,
15,/cbb/boxscores/2013-01-12-san-diego-state.html,"Sat, Jan 12, 2013",REG,,/cbb/schools/colorado-state/men/2013.html,Colorado State,/cbb/conferences/mwc/men/2013.html,MWC,13.60,W,79,72,14,2,W 3,Viejas Arena,/cbb/schools/san-diego-state/men/2013.html,OT
