,boxScorelink,date,game_type,opp,conf,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink,oppLink,confLink,srs,game_location,overtimes
10,/cbb/boxscores/2012-12-16-seton-hall.html,"Sun, Dec 16, 2012",REG,Seton Hall,Big East,L,66,77,4,7,L 1,Prudential Center,/cbb/schools/north-carolina-at/men/2013.html,/cbb/schools/seton-hall/men/2013.html,/cbb/conferences/big-east/men/2013.html,5.55,@,
11,/cbb/boxscores/2012-12-19-north-carolina-at.html,"Wed, Dec 19, 2012",REG,Eastern Kentucky,OVC,W,78,67,5,7,W 1,Corbett Sports Center,/cbb/schools/north-carolina-at/men/2013.html,/cbb/schools/eastern-kentucky/men/2013.html,/cbb/conferences/ovc/men/2013.html,1.70,,
12,/cbb/boxscores/2012-12-28-texas-tech.html,"Fri, Dec 28, 2012",REG,Texas Tech,Big 12,L,74,85,5,8,L 1,United Spirit Arena,/cbb/schools/north-carolina-at/men/2013.html,/cbb/schools/texas-tech/men/2013.html,/cbb/conferences/big-12/men/2013.html,-3.10,@,
13,/cbb/boxscores/2012-12-30-cal-state-bakersfield.html,"Sun, Dec 30, 2012",REG,Cal State Bakersfield,Ind,L,52,60,5,9,L 2,Rabobank Arena,/cbb/schools/north-carolina-at/men/2013.html,/cbb/schools/cal-state-bakersfield/men/2013.html,/cbb/conferences/independent/men/2013.html,-6.49,@,
14,/cbb/boxscores/2013-01-02-north-carolina-at.html,"Wed, Jan 2, 2013",REG,Radford,Big South,W,81,77,6,9,W 1,Corbett Sports Center,/cbb/schools/north-carolina-at/men/2013.html,/cbb/schools/radford/men/2013.html,/cbb/conferences/big-south/men/2013.html,-10.83,,
15,/cbb/boxscores/2013-01-05-georgia-southern.html,"Sat, Jan 5, 2013",REG,Georgia Southern,Southern,W,71,65,7,9,W 2,Hanner Fieldhouse,/cbb/schools/north-carolina-at/men/2013.html,/cbb/schools/georgia-southern/men/2013.html,/cbb/conferences/southern/men/2013.html,-9.62,@,
16,/cbb/boxscores/2013-01-12-bethune-cookman.html,"Sat, Jan 12, 2013",REG,Bethune-Cookman,MEAC,L,60,72,7,10,L 1,Moore Gymnasium,/cbb/schools/north-carolina-at/men/2013.html,/cbb/schools/bethune-cookman/men/2013.html,/cbb/conferences/meac/men/2013.html,-9.51,@,
17,/cbb/boxscores/2013-01-14-florida-am.html,"Mon, Jan 14, 2013",REG,Florida A&M,MEAC,W,68,40,8,10,W 1,Multipurpose Center and Teaching Gym,/cbb/schools/north-carolina-at/men/2013.html,/cbb/schools/florida-am/men/2013.html,/cbb/conferences/meac/men/2013.html,-16.11,@,
18,/cbb/boxscores/2013-01-19-north-carolina-at.html,"Sat, Jan 19, 2013",REG,Howard,MEAC,W,61,37,9,10,W 2,Corbett Sports Center,/cbb/schools/north-carolina-at/men/2013.html,/cbb/schools/howard/men/2013.html,/cbb/conferences/meac/men/2013.html,-14.41,,
19,/cbb/boxscores/2013-01-26-north-carolina-at.html,"Sat, Jan 26, 2013",REG,Morgan State,MEAC,L,52,55,9,11,L 1,Corbett Sports Center,/cbb/schools/north-carolina-at/men/2013.html,/cbb/schools/morgan-state/men/2013.html,/cbb/conferences/meac/men/2013.html,-5.38,,
20,/cbb/boxscores/2013-01-28-north-carolina-at.html,"Mon, Jan 28, 2013",REG,Coppin State,MEAC,W,63,62,10,11,W 1,Corbett Sports Center,/cbb/schools/north-carolina-at/men/2013.html,/cbb/schools/coppin-state/men/2013.html,/cbb/conferences/meac/men/2013.html,-12.64,,
21,/cbb/boxscores/2013-02-02-maryland-eastern-shore.html,"Sat, Feb 2, 2013",REG,Maryland-Eastern Shore,MEAC,W,46,44,11,11,W 2,Hytche Athletic Center,/cbb/schools/north-carolina-at/men/2013.html,/cbb/schools/maryland-eastern-shore/men/2013.html,/cbb/conferences/meac/men/2013.html,-19.66,@,
22,/cbb/boxscores/2013-02-04-delaware-state.html,"Mon, Feb 4, 2013",REG,Delaware State,MEAC,L,44,53,11,12,L 1,Memorial Hall,/cbb/schools/north-carolina-at/men/2013.html,/cbb/schools/delaware-state/men/2013.html,/cbb/conferences/meac/men/2013.html,-11.18,@,
23,/cbb/boxscores/2013-02-09-north-carolina-at.html,"Sat, Feb 9, 2013",REG,Bethune-Cookman,MEAC,W,65,55,12,12,W 1,Corbett Sports Center,/cbb/schools/north-carolina-at/men/2013.html,/cbb/schools/bethune-cookman/men/2013.html,/cbb/conferences/meac/men/2013.html,-9.51,,
24,/cbb/boxscores/2013-02-11-north-carolina-at.html,"Mon, Feb 11, 2013",REG,Florida A&M,MEAC,W,64,56,13,12,W 2,Corbett Sports Center,/cbb/schools/north-carolina-at/men/2013.html,/cbb/schools/florida-am/men/2013.html,/cbb/conferences/meac/men/2013.html,-16.11,,
25,/cbb/boxscores/2013-02-16-south-carolina-state.html,"Sat, Feb 16, 2013",REG,South Carolina State,MEAC,L,70,72,13,13,L 1,SHM Memorial Center,/cbb/schools/north-carolina-at/men/2013.html,/cbb/schools/south-carolina-state/men/2013.html,/cbb/conferences/meac/men/2013.html,-18.14,@,
26,/cbb/boxscores/2013-02-18-savannah-state.html,"Mon, Feb 18, 2013",REG,Savannah State,MEAC,L,49,56,13,14,L 2,Tiger Arena,/cbb/schools/north-carolina-at/men/2013.html,/cbb/schools/savannah-state/men/2013.html,/cbb/conferences/meac/men/2013.html,-5.40,@,
27,/cbb/boxscores/2013-02-23-north-carolina-central.html,"Sat, Feb 23, 2013",REG,North Carolina Central,MEAC,L,47,51,13,15,L 3,McDougald-McLendon Arena,/cbb/schools/north-carolina-at/men/2013.html,/cbb/schools/north-carolina-central/men/2013.html,/cbb/conferences/meac/men/2013.html,-2.22,@,
28,/cbb/boxscores/2013-03-02-north-carolina-at.html,"Sat, Mar 2, 2013",REG,South Carolina State,MEAC,W,58,35,14,15,W 1,Corbett Sports Center,/cbb/schools/north-carolina-at/men/2013.html,/cbb/schools/south-carolina-state/men/2013.html,/cbb/conferences/meac/men/2013.html,-18.14,,
29,/cbb/boxscores/2013-03-04-north-carolina-at.html,"Mon, Mar 4, 2013",REG,Savannah State,MEAC,W,59,57,15,15,W 2,Corbett Sports Center,/cbb/schools/north-carolina-at/men/2013.html,/cbb/schools/savannah-state/men/2013.html,/cbb/conferences/meac/men/2013.html,-5.40,,
30,/cbb/boxscores/2013-03-07-norfolk-state.html,"Thu, Mar 7, 2013",REG,Norfolk State,MEAC,L,48,55,15,16,L 1,Echols Memorial Hall,/cbb/schools/north-carolina-at/men/2013.html,/cbb/schools/norfolk-state/men/2013.html,/cbb/conferences/meac/men/2013.html,-5.76,@,
31,/cbb/boxscores/2013-03-12-florida-am.html,"Tue, Mar 12, 2013",CTOURN,Florida A&M,MEAC,W,65,54,16,16,W 1,Norfolk Scope,/cbb/schools/north-carolina-at/men/2013.html,/cbb/schools/florida-am/men/2013.html,/cbb/conferences/meac/men/2013.html,-16.11,N,
32,/cbb/boxscores/2013-03-13-north-carolina-at.html,"Wed, Mar 13, 2013",CTOURN,North Carolina Central,MEAC,W,55,42,17,16,W 2,,/cbb/schools/north-carolina-at/men/2013.html,/cbb/schools/north-carolina-central/men/2013.html,/cbb/conferences/meac/men/2013.html,-2.22,N,
33,/cbb/boxscores/2013-03-15-delaware-state.html,"Fri, Mar 15, 2013",CTOURN,Delaware State,MEAC,W,84,78,18,16,W 3,Norfolk Scope,/cbb/schools/north-carolina-at/men/2013.html,/cbb/schools/delaware-state/men/2013.html,/cbb/conferences/meac/men/2013.html,-11.18,N,
34,/cbb/boxscores/2013-03-16-morgan-state.html,"Sat, Mar 16, 2013",CTOURN,Morgan State,MEAC,W,57,54,19,16,W 4,Norfolk Scope,/cbb/schools/north-carolina-at/men/2013.html,/cbb/schools/morgan-state/men/2013.html,/cbb/conferences/meac/men/2013.html,-5.38,N,
35,/cbb/boxscores/2013-03-19-liberty.html,"Tue, Mar 19, 2013",NCAA,Liberty,Big South,W,73,72,20,16,W 5,University of Dayton Arena,/cbb/schools/north-carolina-at/men/2013.html,/cbb/schools/liberty/men/2013.html,/cbb/conferences/big-south/men/2013.html,-9.11,N,
36,/cbb/boxscores/2013-03-21-louisville.html,"Thu, Mar 21, 2013",NCAA,Louisville,Big East,L,48,79,20,17,L 1,Rupp Arena,/cbb/schools/north-carolina-at/men/2013.html,/cbb/schools/louisville/men/2013.html,/cbb/conferences/big-east/men/2013.html,24.82,N,
