,boxScorelink,date,game_type,oppLink,opp,confLink,conf,srs,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink,game_location
0,/cbb/boxscores/2012-11-10-wichita-state.html,"Sat, Nov 10, 2012",REG,/cbb/schools/north-carolina-central/men/2013.html,North Carolina Central,/cbb/conferences/meac/men/2013.html,MEAC,-2.22,W,71,57,1,0,W 1,Charles Koch Arena,/cbb/schools/wichita-state/men/2013.html,
1,/cbb/boxscores/2012-11-13-virginia-commonwealth.html,"Tue, Nov 13, 2012",REG,/cbb/schools/virginia-commonwealth/men/2013.html,Virginia Commonwealth,/cbb/conferences/atlantic-10/men/2013.html,A-10,16.97,W,53,51,2,0,W 2,Alltel Pavilion at the Stuart C. Siegel Center,/cbb/schools/wichita-state/men/2013.html,@
2,/cbb/boxscores/2012-11-15-wichita-state.html,"Thu, Nov 15, 2012",REG,/cbb/schools/western-carolina/men/2013.html,Western Carolina,/cbb/conferences/southern/men/2013.html,Southern,-6.42,W,79,63,3,0,W 3,Charles Koch Arena,/cbb/schools/wichita-state/men/2013.html,
3,/cbb/boxscores/2012-11-17-wichita-state.html,"Sat, Nov 17, 2012",REG,/cbb/schools/howard/men/2013.html,Howard,/cbb/conferences/meac/men/2013.html,MEAC,-14.41,W,69,50,4,0,W 4,Charles Koch Arena,/cbb/schools/wichita-state/men/2013.html,
4,/cbb/boxscores/2012-11-20-depaul.html,"Tue, Nov 20, 2012",REG,/cbb/schools/depaul/men/2013.html,DePaul,/cbb/conferences/big-east/men/2013.html,Big East,1.71,W,75,62,5,0,W 5,Moon Palace Resort,/cbb/schools/wichita-state/men/2013.html,N
5,/cbb/boxscores/2012-11-21-iowa.html,"Wed, Nov 21, 2012",REG,/cbb/schools/iowa/men/2013.html,Iowa,/cbb/conferences/big-ten/men/2013.html,Big Ten,14.22,W,75,63,6,0,W 6,Moon Palace Resort,/cbb/schools/wichita-state/men/2013.html,N
6,/cbb/boxscores/2012-11-28-wichita-state.html,"Wed, Nov 28, 2012",REG,/cbb/schools/tulsa/men/2013.html,Tulsa,/cbb/conferences/cusa/men/2013.html,CUSA,-1.06,W,86,60,7,0,W 7,,/cbb/schools/wichita-state/men/2013.html,
7,/cbb/boxscores/2012-12-02-air-force.html,"Sun, Dec 2, 2012",REG,/cbb/schools/air-force/men/2013.html,Air Force,/cbb/conferences/mwc/men/2013.html,MWC,4.06,W,72,69,8,0,W 8,Clune Arena,/cbb/schools/wichita-state/men/2013.html,@
8,/cbb/boxscores/2012-12-08-wichita-state.html,"Sat, Dec 8, 2012",REG,/cbb/schools/northern-colorado/men/2013.html,Northern Colorado,/cbb/conferences/big-sky/men/2013.html,Big Sky,-7.76,W,80,54,9,0,W 9,Charles Koch Arena,/cbb/schools/wichita-state/men/2013.html,
9,/cbb/boxscores/2012-12-13-tennessee.html,"Thu, Dec 13, 2012",REG,/cbb/schools/tennessee/men/2013.html,Tennessee,/cbb/conferences/sec/men/2013.html,SEC,9.04,L,60,69,9,1,L 1,Thompson-Boling Arena,/cbb/schools/wichita-state/men/2013.html,@
