,boxScorelink,date,game_type,opp,conf,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink,oppLink,confLink,srs,game_location,overtimes
10,/cbb/boxscores/2012-12-16-villanova.html,"Sun, Dec 16, 2012",REG,Delaware,CAA,W,75,65,7,4,W 3,Wells Fargo Center,/cbb/schools/villanova/men/2013.html,/cbb/schools/delaware/men/2013.html,/cbb/conferences/colonial/men/2013.html,-0.76,,
11,/cbb/boxscores/2012-12-22-monmouth.html,"Sat, Dec 22, 2012",REG,Monmouth,NEC,W,83,56,8,4,W 4,Multipurpose Activity Center,/cbb/schools/villanova/men/2013.html,/cbb/schools/monmouth/men/2013.html,/cbb/conferences/northeast/men/2013.html,-12.01,@,
12,/cbb/boxscores/2012-12-28-villanova.html,"Fri, Dec 28, 2012",REG,NJIT,GWC,W,70,60,9,4,W 5,Wells Fargo Center,/cbb/schools/villanova/men/2013.html,/cbb/schools/njit/men/2013.html,/cbb/conferences/great-west/men/2013.html,-8.34,,
13,/cbb/boxscores/2013-01-02-villanova.html,"Wed, Jan 2, 2013",REG,St. John's (NY),Big East,W,98,86,10,4,W 6,The Pavilion,/cbb/schools/villanova/men/2013.html,/cbb/schools/st-johns-ny/men/2013.html,/cbb/conferences/big-east/men/2013.html,5.82,,OT
14,/cbb/boxscores/2013-01-09-south-florida.html,"Wed, Jan 9, 2013",REG,South Florida,Big East,W,61,53,11,4,W 7,Sun Dome,/cbb/schools/villanova/men/2013.html,/cbb/schools/south-florida/men/2013.html,/cbb/conferences/big-east/men/2013.html,4.31,@,
15,/cbb/boxscores/2013-01-12-syracuse.html,"Sat, Jan 12, 2013",REG,Syracuse,Big East,L,61,72,11,5,L 1,Carrier Dome,/cbb/schools/villanova/men/2013.html,/cbb/schools/syracuse/men/2013.html,/cbb/conferences/big-east/men/2013.html,20.30,@,
16,/cbb/boxscores/2013-01-16-villanova.html,"Wed, Jan 16, 2013",REG,Pittsburgh,Big East,L,43,58,11,6,L 2,Wells Fargo Center,/cbb/schools/villanova/men/2013.html,/cbb/schools/pittsburgh/men/2013.html,/cbb/conferences/big-east/men/2013.html,18.84,,
17,/cbb/boxscores/2013-01-19-providence.html,"Sat, Jan 19, 2013",REG,Providence,Big East,L,66,69,11,7,L 3,Dunkin Donuts Center,/cbb/schools/villanova/men/2013.html,/cbb/schools/providence/men/2013.html,/cbb/conferences/big-east/men/2013.html,9.30,@,
18,/cbb/boxscores/2013-01-22-villanova.html,"Tue, Jan 22, 2013",REG,Louisville,Big East,W,73,64,12,7,W 1,Wells Fargo Center,/cbb/schools/villanova/men/2013.html,/cbb/schools/louisville/men/2013.html,/cbb/conferences/big-east/men/2013.html,24.82,,
19,/cbb/boxscores/2013-01-26-villanova.html,"Sat, Jan 26, 2013",REG,Syracuse,Big East,W,75,71,13,7,W 2,Wells Fargo Center,/cbb/schools/villanova/men/2013.html,/cbb/schools/syracuse/men/2013.html,/cbb/conferences/big-east/men/2013.html,20.30,,OT
20,/cbb/boxscores/2013-01-30-notre-dame.html,"Wed, Jan 30, 2013",REG,Notre Dame,Big East,L,60,65,13,8,L 1,Purcell Pavilion at the Joyce Center,/cbb/schools/villanova/men/2013.html,/cbb/schools/notre-dame/men/2013.html,/cbb/conferences/big-east/men/2013.html,13.76,@,
21,/cbb/boxscores/2013-02-03-villanova.html,"Sun, Feb 3, 2013",REG,Providence,Big East,L,52,55,13,9,L 2,Wells Fargo Center,/cbb/schools/villanova/men/2013.html,/cbb/schools/providence/men/2013.html,/cbb/conferences/big-east/men/2013.html,9.30,,
22,/cbb/boxscores/2013-02-05-depaul.html,"Tue, Feb 5, 2013",REG,DePaul,Big East,W,94,71,14,9,W 1,Allstate Arena,/cbb/schools/villanova/men/2013.html,/cbb/schools/depaul/men/2013.html,/cbb/conferences/big-east/men/2013.html,1.71,@,
23,/cbb/boxscores/2013-02-09-villanova.html,"Sat, Feb 9, 2013",REG,South Florida,Big East,W,68,40,15,9,W 2,Wells Fargo Center,/cbb/schools/villanova/men/2013.html,/cbb/schools/south-florida/men/2013.html,/cbb/conferences/big-east/men/2013.html,4.31,,
24,/cbb/boxscores/2013-02-12-cincinnati.html,"Tue, Feb 12, 2013",REG,Cincinnati,Big East,L,50,68,15,10,L 1,Fifth Third Arena,/cbb/schools/villanova/men/2013.html,/cbb/schools/cincinnati/men/2013.html,/cbb/conferences/big-east/men/2013.html,14.47,@,
25,/cbb/boxscores/2013-02-16-connecticut.html,"Sat, Feb 16, 2013",REG,Connecticut,Big East,W,70,61,16,10,W 1,Harry A. Gampel Pavilion,/cbb/schools/villanova/men/2013.html,/cbb/schools/connecticut/men/2013.html,/cbb/conferences/big-east/men/2013.html,11.89,@,
26,/cbb/boxscores/2013-02-18-villanova.html,"Mon, Feb 18, 2013",REG,Rutgers,Big East,W,71,63,17,10,W 2,Wells Fargo Center,/cbb/schools/villanova/men/2013.html,/cbb/schools/rutgers/men/2013.html,/cbb/conferences/big-east/men/2013.html,5.98,,
27,/cbb/boxscores/2013-02-23-villanova.html,"Sat, Feb 23, 2013",REG,Marquette,Big East,W,60,56,18,10,W 3,Wells Fargo Center,/cbb/schools/villanova/men/2013.html,/cbb/schools/marquette/men/2013.html,/cbb/conferences/big-east/men/2013.html,14.05,,
28,/cbb/boxscores/2013-02-25-seton-hall.html,"Mon, Feb 25, 2013",REG,Seton Hall,Big East,L,65,66,18,11,L 1,Prudential Center,/cbb/schools/villanova/men/2013.html,/cbb/schools/seton-hall/men/2013.html,/cbb/conferences/big-east/men/2013.html,5.55,@,
29,/cbb/boxscores/2013-03-03-pittsburgh.html,"Sun, Mar 3, 2013",REG,Pittsburgh,Big East,L,64,73,18,12,L 2,Petersen Events Center,/cbb/schools/villanova/men/2013.html,/cbb/schools/pittsburgh/men/2013.html,/cbb/conferences/big-east/men/2013.html,18.84,@,OT
30,/cbb/boxscores/2013-03-06-villanova.html,"Wed, Mar 6, 2013",REG,Georgetown,Big East,W,67,57,19,12,W 1,Wells Fargo Center,/cbb/schools/villanova/men/2013.html,/cbb/schools/georgetown/men/2013.html,/cbb/conferences/big-east/men/2013.html,15.86,,
31,/cbb/boxscores/2013-03-13-st-johns-ny.html,"Wed, Mar 13, 2013",CTOURN,St. John's (NY),Big East,W,66,53,20,12,W 2,Madison Square Garden (IV),/cbb/schools/villanova/men/2013.html,/cbb/schools/st-johns-ny/men/2013.html,/cbb/conferences/big-east/men/2013.html,5.82,N,
32,/cbb/boxscores/2013-03-14-louisville.html,"Thu, Mar 14, 2013",CTOURN,Louisville,Big East,L,55,74,20,13,L 1,,/cbb/schools/villanova/men/2013.html,/cbb/schools/louisville/men/2013.html,/cbb/conferences/big-east/men/2013.html,24.82,N,
33,/cbb/boxscores/2013-03-22-north-carolina.html,"Fri, Mar 22, 2013",NCAA,North Carolina,ACC,L,71,78,20,14,L 2,Sprint Center,/cbb/schools/villanova/men/2013.html,/cbb/schools/north-carolina/men/2013.html,/cbb/conferences/acc/men/2013.html,14.57,N,
