,boxScorelink,date,game_type,game_location,oppLink,opp,confLink,conf,srs,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink,overtimes
0,/cbb/boxscores/2012-11-09-richmond.html,"Fri, Nov 9, 2012",REG,@,/cbb/schools/richmond/men/2013.html,Richmond,/cbb/conferences/atlantic-10/men/2013.html,A-10,6.92,L,42,84,0,1,L 1,Robins Center,/cbb/schools/liberty/men/2013.html,
1,/cbb/boxscores/2012-11-12-liberty.html,"Mon, Nov 12, 2012",REG,,/cbb/schools/william-mary/men/2013.html,William & Mary,/cbb/conferences/colonial/men/2013.html,CAA,-4.01,L,59,71,0,2,L 2,Vines Center,/cbb/schools/liberty/men/2013.html,
2,/cbb/boxscores/2012-11-14-georgetown.html,"Wed, Nov 14, 2012",REG,@,/cbb/schools/georgetown/men/2013.html,Georgetown,/cbb/conferences/big-east/men/2013.html,Big East,15.86,L,59,68,0,3,L 3,Verizon Center,/cbb/schools/liberty/men/2013.html,
3,/cbb/boxscores/2012-11-19-california-irvine.html,"Mon, Nov 19, 2012",REG,N,/cbb/schools/california-irvine/men/2013.html,UC Irvine,/cbb/conferences/big-west/men/2013.html,Big West,-0.15,L,46,64,0,4,L 4,Bernard Johnson Coliseum,/cbb/schools/liberty/men/2013.html,
4,/cbb/boxscores/2012-11-20-sam-houston-state.html,"Tue, Nov 20, 2012",REG,@,/cbb/schools/sam-houston-state/men/2013.html,Sam Houston,/cbb/conferences/southland/men/2013.html,Southland,-6.48,L,50,64,0,5,L 5,Bernard Johnson Coliseum,/cbb/schools/liberty/men/2013.html,
5,/cbb/boxscores/2012-11-21-liberty.html,"Wed, Nov 21, 2012",REG,N,/cbb/schools/southern-mississippi/men/2013.html,Southern Mississippi,/cbb/conferences/cusa/men/2013.html,CUSA,8.95,L,56,74,0,6,L 6,Bernard Johnson Coliseum,/cbb/schools/liberty/men/2013.html,
6,/cbb/boxscores/2012-11-29-liberty.html,"Thu, Nov 29, 2012",REG,,/cbb/schools/morgan-state/men/2013.html,Morgan State,/cbb/conferences/meac/men/2013.html,MEAC,-5.38,L,62,67,0,7,L 7,Vines Center,/cbb/schools/liberty/men/2013.html,
7,/cbb/boxscores/2012-12-02-liberty.html,"Sun, Dec 2, 2012",REG,,/cbb/schools/georgia-state/men/2013.html,Georgia State,/cbb/conferences/colonial/men/2013.html,CAA,-2.01,L,66,67,0,8,L 8,Vines Center,/cbb/schools/liberty/men/2013.html,
8,/cbb/boxscores/2012-12-04-liberty.html,"Tue, Dec 4, 2012",REG,,,Southern Virginia,,,,W,76,51,1,8,W 1,Vines Center,/cbb/schools/liberty/men/2013.html,
9,/cbb/boxscores/2012-12-15-howard.html,"Sat, Dec 15, 2012",REG,@,/cbb/schools/howard/men/2013.html,Howard,/cbb/conferences/meac/men/2013.html,MEAC,-14.41,L,53,60,1,9,L 1,Burr Gymnasium,/cbb/schools/liberty/men/2013.html,
