,boxScorelink,date,game_type,oppLink,opp,confLink,conf,srs,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink,game_location,overtimes
0,/cbb/boxscores/2012-11-09-north-carolina.html,"Fri, Nov 9, 2012",REG,/cbb/schools/gardner-webb/men/2013.html,Gardner-Webb,/cbb/conferences/big-south/men/2013.html,Big South,-3.17,W,76,59,1,0,W 1,Dean Smith Center,/cbb/schools/north-carolina/men/2013.html,,
1,/cbb/boxscores/2012-11-11-north-carolina.html,"Sun, Nov 11, 2012",REG,/cbb/schools/florida-atlantic/men/2013.html,Florida Atlantic,/cbb/conferences/sun-belt/men/2013.html,Sun Belt,-5.84,W,80,56,2,0,W 2,Dean Smith Center,/cbb/schools/north-carolina/men/2013.html,,
2,/cbb/boxscores/2012-11-16-long-beach-state.html,"Fri, Nov 16, 2012",REG,/cbb/schools/long-beach-state/men/2013.html,Long Beach State,/cbb/conferences/big-west/men/2013.html,Big West,-1.48,W,78,63,3,0,W 3,The Walter Pyramid,/cbb/schools/north-carolina/men/2013.html,@,
3,/cbb/boxscores/2012-11-19-mississippi-state.html,"Mon, Nov 19, 2012",REG,/cbb/schools/mississippi-state/men/2013.html,Mississippi State,/cbb/conferences/sec/men/2013.html,SEC,-4.52,W,95,49,4,0,W 4,,/cbb/schools/north-carolina/men/2013.html,N,
4,/cbb/boxscores/2012-11-20-butler.html,"Tue, Nov 20, 2012",REG,/cbb/schools/butler/men/2013.html,Butler,/cbb/conferences/atlantic-10/men/2013.html,A-10,11.01,L,71,82,4,1,L 1,,/cbb/schools/north-carolina/men/2013.html,N,
5,/cbb/boxscores/2012-11-21-chaminade.html,"Wed, Nov 21, 2012",REG,,Chaminade,,,,W,112,70,5,1,W 1,Lahaina Civic Center,/cbb/schools/north-carolina/men/2013.html,@,
6,/cbb/boxscores/2012-11-27-indiana.html,"Tue, Nov 27, 2012",REG,/cbb/schools/indiana/men/2013.html,Indiana,/cbb/conferences/big-ten/men/2013.html,Big Ten,24.92,L,59,83,5,2,L 1,Assembly Hall,/cbb/schools/north-carolina/men/2013.html,@,
7,/cbb/boxscores/2012-12-01-north-carolina.html,"Sat, Dec 1, 2012",REG,/cbb/schools/alabama-birmingham/men/2013.html,UAB,/cbb/conferences/cusa/men/2013.html,CUSA,0.27,W,102,84,6,2,W 1,Dean Smith Center,/cbb/schools/north-carolina/men/2013.html,,
8,/cbb/boxscores/2012-12-08-north-carolina.html,"Sat, Dec 8, 2012",REG,/cbb/schools/east-tennessee-state/men/2013.html,East Tennessee State,/cbb/conferences/atlantic-sun/men/2013.html,A-Sun,-11.53,W,78,55,7,2,W 2,Dean Smith Center,/cbb/schools/north-carolina/men/2013.html,,
9,/cbb/boxscores/2012-12-15-north-carolina.html,"Sat, Dec 15, 2012",REG,/cbb/schools/east-carolina/men/2013.html,East Carolina,/cbb/conferences/cusa/men/2013.html,CUSA,2.57,W,93,87,8,2,W 3,Dean Smith Center,/cbb/schools/north-carolina/men/2013.html,,
10,/cbb/boxscores/2012-12-19-texas.html,"Wed, Dec 19, 2012",REG,/cbb/schools/texas/men/2013.html,Texas,/cbb/conferences/big-12/men/2013.html,Big 12,6.84,L,67,85,8,3,L 1,Frank Erwin Center,/cbb/schools/north-carolina/men/2013.html,@,
11,/cbb/boxscores/2012-12-22-north-carolina.html,"Sat, Dec 22, 2012",REG,/cbb/schools/mcneese-state/men/2013.html,McNeese State,/cbb/conferences/southland/men/2013.html,Southland,-11.50,W,97,63,9,3,W 1,Dean Smith Center,/cbb/schools/north-carolina/men/2013.html,,
12,/cbb/boxscores/2012-12-29-north-carolina.html,"Sat, Dec 29, 2012",REG,/cbb/schools/nevada-las-vegas/men/2013.html,Nevada-Las Vegas,/cbb/conferences/mwc/men/2013.html,MWC,12.81,W,79,73,10,3,W 2,Dean Smith Center,/cbb/schools/north-carolina/men/2013.html,,
13,/cbb/boxscores/2013-01-06-virginia.html,"Sun, Jan 6, 2013",REG,/cbb/schools/virginia/men/2013.html,Virginia,/cbb/conferences/acc/men/2013.html,ACC,12.91,L,52,61,10,4,L 1,John Paul Jones Arena,/cbb/schools/north-carolina/men/2013.html,@,
14,/cbb/boxscores/2013-01-10-north-carolina.html,"Thu, Jan 10, 2013",REG,/cbb/schools/miami-fl/men/2013.html,Miami (FL),/cbb/conferences/acc/men/2013.html,ACC,16.98,L,59,68,10,5,L 2,Dean Smith Center,/cbb/schools/north-carolina/men/2013.html,,
15,/cbb/boxscores/2013-01-12-florida-state.html,"Sat, Jan 12, 2013",REG,/cbb/schools/florida-state/men/2013.html,Florida State,/cbb/conferences/acc/men/2013.html,ACC,5.71,W,77,72,11,5,W 1,Donald L. Tucker Civic Center,/cbb/schools/north-carolina/men/2013.html,@,
16,/cbb/boxscores/2013-01-19-north-carolina.html,"Sat, Jan 19, 2013",REG,/cbb/schools/maryland/men/2013.html,Maryland,/cbb/conferences/acc/men/2013.html,ACC,11.39,W,62,52,12,5,W 2,Dean Smith Center,/cbb/schools/north-carolina/men/2013.html,,
17,/cbb/boxscores/2013-01-23-north-carolina.html,"Wed, Jan 23, 2013",REG,/cbb/schools/georgia-tech/men/2013.html,Georgia Tech,/cbb/conferences/acc/men/2013.html,ACC,6.62,W,79,63,13,5,W 3,Dean Smith Center,/cbb/schools/north-carolina/men/2013.html,,
18,/cbb/boxscores/2013-01-26-north-carolina-state.html,"Sat, Jan 26, 2013",REG,/cbb/schools/north-carolina-state/men/2013.html,NC State,/cbb/conferences/acc/men/2013.html,ACC,14.34,L,83,91,13,6,L 1,RBC Center,/cbb/schools/north-carolina/men/2013.html,@,
19,/cbb/boxscores/2013-01-29-boston-college.html,"Tue, Jan 29, 2013",REG,/cbb/schools/boston-college/men/2013.html,Boston College,/cbb/conferences/acc/men/2013.html,ACC,6.11,W,82,70,14,6,W 1,Silvio O. Conte Forum,/cbb/schools/north-carolina/men/2013.html,@,
20,/cbb/boxscores/2013-02-02-north-carolina.html,"Sat, Feb 2, 2013",REG,/cbb/schools/virginia-tech/men/2013.html,Virginia Tech,/cbb/conferences/acc/men/2013.html,ACC,1.80,W,72,60,15,6,W 2,Dean Smith Center,/cbb/schools/north-carolina/men/2013.html,,OT
