,boxScorelink,date,game_type,oppLink,opp,confLink,conf,srs,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink,game_location
0,/cbb/boxscores/2012-11-09-kansas-state.html,"Fri, Nov 9, 2012",REG,/cbb/schools/north-dakota/men/2013.html,North Dakota,/cbb/conferences/big-sky/men/2013.html,Big Sky,-8.66,W,85,52,1,0,W 1,Bramlage Coliseum,/cbb/schools/kansas-state/men/2013.html,
1,/cbb/boxscores/2012-11-12-kansas-state.html,"Mon, Nov 12, 2012",REG,/cbb/schools/lamar/men/2013.html,Lamar,/cbb/conferences/southland/men/2013.html,Southland,-20.56,W,79,55,2,0,W 2,Bramlage Coliseum,/cbb/schools/kansas-state/men/2013.html,
2,/cbb/boxscores/2012-11-13-alabama-huntsville.html,"Tue, Nov 13, 2012",REG,,Alabama-Huntsville,,,,W,87,26,3,0,W 3,,/cbb/schools/kansas-state/men/2013.html,N
3,/cbb/boxscores/2012-11-18-kansas-state.html,"Sun, Nov 18, 2012",REG,/cbb/schools/north-florida/men/2013.html,North Florida,/cbb/conferences/atlantic-sun/men/2013.html,A-Sun,-7.09,W,74,55,4,0,W 4,Bramlage Coliseum,/cbb/schools/kansas-state/men/2013.html,
4,/cbb/boxscores/2012-11-21-delaware.html,"Wed, Nov 21, 2012",REG,/cbb/schools/delaware/men/2013.html,Delaware,/cbb/conferences/colonial/men/2013.html,CAA,-0.76,W,66,63,5,0,W 5,Madison Square Garden (IV),/cbb/schools/kansas-state/men/2013.html,N
5,/cbb/boxscores/2012-11-23-kansas-state.html,"Fri, Nov 23, 2012",REG,/cbb/schools/michigan/men/2013.html,Michigan,/cbb/conferences/big-ten/men/2013.html,Big Ten,21.29,L,57,71,5,1,L 1,Madison Square Garden (IV),/cbb/schools/kansas-state/men/2013.html,N
6,/cbb/boxscores/2012-12-02-kansas-state.html,"Sun, Dec 2, 2012",REG,/cbb/schools/south-carolina-upstate/men/2013.html,South Carolina Upstate,/cbb/conferences/atlantic-sun/men/2013.html,A-Sun,-3.33,W,72,53,6,1,W 1,Bramlage Coliseum,/cbb/schools/kansas-state/men/2013.html,
7,/cbb/boxscores/2012-12-08-george-washington.html,"Sat, Dec 8, 2012",REG,/cbb/schools/george-washington/men/2013.html,George Washington,/cbb/conferences/atlantic-10/men/2013.html,A-10,4.24,W,65,62,7,1,W 2,Charles E. Smith Center,/cbb/schools/kansas-state/men/2013.html,@
8,/cbb/boxscores/2012-12-15-gonzaga.html,"Sat, Dec 15, 2012",REG,/cbb/schools/gonzaga/men/2013.html,Gonzaga,/cbb/conferences/wcc/men/2013.html,WCC,20.44,L,52,68,7,2,L 1,McCarthey Athletic Center,/cbb/schools/kansas-state/men/2013.html,N
9,/cbb/boxscores/2012-12-18-kansas-state.html,"Tue, Dec 18, 2012",REG,/cbb/schools/texas-southern/men/2013.html,Texas Southern,/cbb/conferences/swac/men/2013.html,SWAC,-2.12,W,78,69,8,2,W 1,Bramlage Coliseum,/cbb/schools/kansas-state/men/2013.html,
10,/cbb/boxscores/2012-12-22-florida.html,"Sat, Dec 22, 2012",REG,/cbb/schools/florida/men/2013.html,Florida,/cbb/conferences/sec/men/2013.html,SEC,23.88,W,67,61,9,2,W 2,,/cbb/schools/kansas-state/men/2013.html,N
11,/cbb/boxscores/2012-12-29-kansas-state.html,"Sat, Dec 29, 2012",REG,/cbb/schools/missouri-kansas-city/men/2013.html,Kansas City,/cbb/conferences/summit/men/2013.html,Summit,-13.61,W,52,44,10,2,W 3,Bramlage Coliseum,/cbb/schools/kansas-state/men/2013.html,
