,boxScorelink,date,game_type,opp,conf,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink,oppLink,confLink,srs,game_location,overtimes
0,/cbb/boxscores/2012-11-09-michigan.html,"Fri, Nov 9, 2012",REG,Slippery Rock,,W,100,62,1,0,W 1,Crisler Center,/cbb/schools/michigan/men/2013.html,,,,,
1,/cbb/boxscores/2012-11-12-michigan.html,"Mon, Nov 12, 2012",REG,IUPUI,Summit,W,91,54,2,0,W 2,Crisler Center,/cbb/schools/michigan/men/2013.html,/cbb/schools/iupui/men/2013.html,/cbb/conferences/summit/men/2013.html,-15.92,,
2,/cbb/boxscores/2012-11-13-michigan.html,"Tue, Nov 13, 2012",REG,Cleveland State,Horizon,W,77,47,3,0,W 3,Crisler Center,/cbb/schools/michigan/men/2013.html,/cbb/schools/cleveland-state/men/2013.html,/cbb/conferences/horizon/men/2013.html,-7.33,,
3,/cbb/boxscores/2012-11-21-michigan.html,"Wed, Nov 21, 2012",REG,Pittsburgh,Big East,W,67,62,4,0,W 4,,/cbb/schools/michigan/men/2013.html,/cbb/schools/pittsburgh/men/2013.html,/cbb/conferences/big-east/men/2013.html,18.84,N,
4,/cbb/boxscores/2012-11-23-kansas-state.html,"Fri, Nov 23, 2012",REG,Kansas State,Big 12,W,71,57,5,0,W 5,Madison Square Garden (IV),/cbb/schools/michigan/men/2013.html,/cbb/schools/kansas-state/men/2013.html,/cbb/conferences/big-12/men/2013.html,13.54,N,
5,/cbb/boxscores/2012-11-27-michigan.html,"Tue, Nov 27, 2012",REG,NC State,ACC,W,79,72,6,0,W 6,Crisler Center,/cbb/schools/michigan/men/2013.html,/cbb/schools/north-carolina-state/men/2013.html,/cbb/conferences/acc/men/2013.html,14.34,,
6,/cbb/boxscores/2012-12-01-bradley.html,"Sat, Dec 1, 2012",REG,Bradley,MVC,W,74,66,7,0,W 7,Carver Arena,/cbb/schools/michigan/men/2013.html,/cbb/schools/bradley/men/2013.html,/cbb/conferences/mvc/men/2013.html,1.25,@,
7,/cbb/boxscores/2012-12-04-michigan.html,"Tue, Dec 4, 2012",REG,Western Michigan,MAC,W,73,41,8,0,W 8,Crisler Center,/cbb/schools/michigan/men/2013.html,/cbb/schools/western-michigan/men/2013.html,/cbb/conferences/mac/men/2013.html,0.42,,
8,/cbb/boxscores/2012-12-08-michigan.html,"Sat, Dec 8, 2012",REG,Arkansas,SEC,W,80,67,9,0,W 9,Crisler Center,/cbb/schools/michigan/men/2013.html,/cbb/schools/arkansas/men/2013.html,/cbb/conferences/sec/men/2013.html,9.83,,
9,/cbb/boxscores/2012-12-11-michigan.html,"Tue, Dec 11, 2012",REG,Binghamton,AEC,W,67,39,10,0,W 10,Crisler Center,/cbb/schools/michigan/men/2013.html,/cbb/schools/binghamton/men/2013.html,/cbb/conferences/america-east/men/2013.html,-18.51,,
10,/cbb/boxscores/2012-12-15-michigan.html,"Sat, Dec 15, 2012",REG,West Virginia,Big 12,W,81,66,11,0,W 11,WVU Coliseum,/cbb/schools/michigan/men/2013.html,/cbb/schools/west-virginia/men/2013.html,/cbb/conferences/big-12/men/2013.html,4.61,N,
11,/cbb/boxscores/2012-12-20-michigan.html,"Thu, Dec 20, 2012",REG,Eastern Michigan,MAC,W,93,54,12,0,W 12,Crisler Center,/cbb/schools/michigan/men/2013.html,/cbb/schools/eastern-michigan/men/2013.html,/cbb/conferences/mac/men/2013.html,-6.25,,
12,/cbb/boxscores/2012-12-29-michigan.html,"Sat, Dec 29, 2012",REG,Central Michigan,MAC,W,88,73,13,0,W 13,Crisler Center,/cbb/schools/michigan/men/2013.html,/cbb/schools/central-michigan/men/2013.html,/cbb/conferences/mac/men/2013.html,-6.15,,
13,/cbb/boxscores/2013-01-03-northwestern.html,"Thu, Jan 3, 2013",REG,Northwestern,Big Ten,W,94,66,14,0,W 14,Welsh-Ryan Arena,/cbb/schools/michigan/men/2013.html,/cbb/schools/northwestern/men/2013.html,/cbb/conferences/big-ten/men/2013.html,5.36,@,
14,/cbb/boxscores/2013-01-06-michigan.html,"Sun, Jan 6, 2013",REG,Iowa,Big Ten,W,95,67,15,0,W 15,Crisler Center,/cbb/schools/michigan/men/2013.html,/cbb/schools/iowa/men/2013.html,/cbb/conferences/big-ten/men/2013.html,14.22,,
15,/cbb/boxscores/2013-01-09-michigan.html,"Wed, Jan 9, 2013",REG,Nebraska,Big Ten,W,62,47,16,0,W 16,Crisler Center,/cbb/schools/michigan/men/2013.html,/cbb/schools/nebraska/men/2013.html,/cbb/conferences/big-ten/men/2013.html,4.40,,
16,/cbb/boxscores/2013-01-13-ohio-state.html,"Sun, Jan 13, 2013",REG,Ohio State,Big Ten,L,53,56,16,1,L 1,Value City Arena,/cbb/schools/michigan/men/2013.html,/cbb/schools/ohio-state/men/2013.html,/cbb/conferences/big-ten/men/2013.html,20.19,@,
17,/cbb/boxscores/2013-01-17-minnesota.html,"Thu, Jan 17, 2013",REG,Minnesota,Big Ten,W,83,75,17,1,W 1,Williams Arena,/cbb/schools/michigan/men/2013.html,/cbb/schools/minnesota/men/2013.html,/cbb/conferences/big-ten/men/2013.html,16.84,@,
18,/cbb/boxscores/2013-01-24-michigan.html,"Thu, Jan 24, 2013",REG,Purdue,Big Ten,W,68,53,18,1,W 2,Crisler Center,/cbb/schools/michigan/men/2013.html,/cbb/schools/purdue/men/2013.html,/cbb/conferences/big-ten/men/2013.html,9.04,,
19,/cbb/boxscores/2013-01-27-illinois.html,"Sun, Jan 27, 2013",REG,Illinois,Big Ten,W,74,60,19,1,W 3,Assembly Hall,/cbb/schools/michigan/men/2013.html,/cbb/schools/illinois/men/2013.html,/cbb/conferences/big-ten/men/2013.html,13.18,@,
20,/cbb/boxscores/2013-01-30-michigan.html,"Wed, Jan 30, 2013",REG,Northwestern,Big Ten,W,68,46,20,1,W 4,Crisler Center,/cbb/schools/michigan/men/2013.html,/cbb/schools/northwestern/men/2013.html,/cbb/conferences/big-ten/men/2013.html,5.36,,
21,/cbb/boxscores/2013-02-02-indiana.html,"Sat, Feb 2, 2013",REG,Indiana,Big Ten,L,73,81,20,2,L 1,Assembly Hall,/cbb/schools/michigan/men/2013.html,/cbb/schools/indiana/men/2013.html,/cbb/conferences/big-ten/men/2013.html,24.92,@,
22,/cbb/boxscores/2013-02-05-michigan.html,"Tue, Feb 5, 2013",REG,Ohio State,Big Ten,W,76,74,21,2,W 1,Crisler Center,/cbb/schools/michigan/men/2013.html,/cbb/schools/ohio-state/men/2013.html,/cbb/conferences/big-ten/men/2013.html,20.19,,OT
23,/cbb/boxscores/2013-02-09-wisconsin.html,"Sat, Feb 9, 2013",REG,Wisconsin,Big Ten,L,62,65,21,3,L 1,Kohl Center,/cbb/schools/michigan/men/2013.html,/cbb/schools/wisconsin/men/2013.html,/cbb/conferences/big-ten/men/2013.html,18.76,@,OT
24,/cbb/boxscores/2013-02-12-michigan-state.html,"Tue, Feb 12, 2013",REG,Michigan State,Big Ten,L,52,75,21,4,L 2,Breslin Student Events Center,/cbb/schools/michigan/men/2013.html,/cbb/schools/michigan-state/men/2013.html,/cbb/conferences/big-ten/men/2013.html,18.63,@,
25,/cbb/boxscores/2013-02-17-michigan.html,"Sun, Feb 17, 2013",REG,Penn State,Big Ten,W,79,71,22,4,W 1,Crisler Center,/cbb/schools/michigan/men/2013.html,/cbb/schools/penn-state/men/2013.html,/cbb/conferences/big-ten/men/2013.html,2.86,,
26,/cbb/boxscores/2013-02-24-michigan.html,"Sun, Feb 24, 2013",REG,Illinois,Big Ten,W,71,58,23,4,W 2,Crisler Center,/cbb/schools/michigan/men/2013.html,/cbb/schools/illinois/men/2013.html,/cbb/conferences/big-ten/men/2013.html,13.18,,
27,/cbb/boxscores/2013-02-27-penn-state.html,"Wed, Feb 27, 2013",REG,Penn State,Big Ten,L,78,84,23,5,L 1,Bryce Jordan Center,/cbb/schools/michigan/men/2013.html,/cbb/schools/penn-state/men/2013.html,/cbb/conferences/big-ten/men/2013.html,2.86,@,
28,/cbb/boxscores/2013-03-03-michigan.html,"Sun, Mar 3, 2013",REG,Michigan State,Big Ten,W,58,57,24,5,W 1,Crisler Center,/cbb/schools/michigan/men/2013.html,/cbb/schools/michigan-state/men/2013.html,/cbb/conferences/big-ten/men/2013.html,18.63,,
29,/cbb/boxscores/2013-03-06-purdue.html,"Wed, Mar 6, 2013",REG,Purdue,Big Ten,W,80,75,25,5,W 2,Mackey Arena,/cbb/schools/michigan/men/2013.html,/cbb/schools/purdue/men/2013.html,/cbb/conferences/big-ten/men/2013.html,9.04,@,
30,/cbb/boxscores/2013-03-10-michigan.html,"Sun, Mar 10, 2013",REG,Indiana,Big Ten,L,71,72,25,6,L 1,Crisler Center,/cbb/schools/michigan/men/2013.html,/cbb/schools/indiana/men/2013.html,/cbb/conferences/big-ten/men/2013.html,24.92,,
31,/cbb/boxscores/2013-03-14-michigan.html,"Thu, Mar 14, 2013",CTOURN,Penn State,Big Ten,W,83,66,26,6,W 1,,/cbb/schools/michigan/men/2013.html,/cbb/schools/penn-state/men/2013.html,/cbb/conferences/big-ten/men/2013.html,2.86,N,
32,/cbb/boxscores/2013-03-15-michigan.html,"Fri, Mar 15, 2013",CTOURN,Wisconsin,Big Ten,L,59,68,26,7,L 1,United Center,/cbb/schools/michigan/men/2013.html,/cbb/schools/wisconsin/men/2013.html,/cbb/conferences/big-ten/men/2013.html,18.76,N,
33,/cbb/boxscores/2013-03-21-michigan.html,"Thu, Mar 21, 2013",NCAA,South Dakota State,Summit,W,71,56,27,7,W 1,Palace of Auburn Hills,/cbb/schools/michigan/men/2013.html,/cbb/schools/south-dakota-state/men/2013.html,/cbb/conferences/summit/men/2013.html,2.35,N,
34,/cbb/boxscores/2013-03-23-michigan.html,"Sat, Mar 23, 2013",NCAA,Virginia Commonwealth,A-10,W,78,53,28,7,W 2,Palace of Auburn Hills,/cbb/schools/michigan/men/2013.html,/cbb/schools/virginia-commonwealth/men/2013.html,/cbb/conferences/atlantic-10/men/2013.html,16.97,N,
35,/cbb/boxscores/2013-03-29-kansas.html,"Fri, Mar 29, 2013",NCAA,Kansas,Big 12,W,87,85,29,7,W 3,Cowboy's Stadium,/cbb/schools/michigan/men/2013.html,/cbb/schools/kansas/men/2013.html,/cbb/conferences/big-12/men/2013.html,20.79,N,OT
36,/cbb/boxscores/2013-03-31-florida.html,"Sun, Mar 31, 2013",NCAA,Florida,SEC,W,79,59,30,7,W 4,Cowboy's Stadium,/cbb/schools/michigan/men/2013.html,/cbb/schools/florida/men/2013.html,/cbb/conferences/sec/men/2013.html,23.88,N,
37,/cbb/boxscores/2013-04-06-michigan.html,"Sat, Apr 6, 2013",NCAA,Syracuse,Big East,W,61,56,31,7,W 5,Georgia Dome,/cbb/schools/michigan/men/2013.html,/cbb/schools/syracuse/men/2013.html,/cbb/conferences/big-east/men/2013.html,20.30,N,
38,/cbb/boxscores/2013-04-08-louisville.html,"Mon, Apr 8, 2013",NCAA,Louisville,Big East,L,76,82,31,8,L 1,Georgia Dome,/cbb/schools/michigan/men/2013.html,/cbb/schools/louisville/men/2013.html,/cbb/conferences/big-east/men/2013.html,24.82,N,
