,boxScorelink,date,game_type,game_location,oppLink,opp,confLink,conf,srs,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink,overtimes
0,/cbb/boxscores/2012-11-09-long-island-university.html,"Fri, Nov 9, 2012",REG,N,/cbb/schools/morehead-state/men/2013.html,Morehead State,/cbb/conferences/ovc/men/2013.html,OVC,-5.34,L,74,77,0,1,L 1,Wellness Center,/cbb/schools/long-island-university/men/2013.html,
1,/cbb/boxscores/2012-11-12-lafayette.html,"Mon, Nov 12, 2012",REG,@,/cbb/schools/lafayette/men/2013.html,Lafayette,/cbb/conferences/patriot/men/2013.html,Patriot,-2.99,L,94,98,0,2,L 2,Kirby Sports Center,/cbb/schools/long-island-university/men/2013.html,OT
2,/cbb/boxscores/2012-11-16-maryland.html,"Fri, Nov 16, 2012",REG,@,/cbb/schools/maryland/men/2013.html,Maryland,/cbb/conferences/acc/men/2013.html,ACC,11.39,L,74,91,0,3,L 3,Comcast Center,/cbb/schools/long-island-university/men/2013.html,
3,/cbb/boxscores/2012-11-23-kentucky.html,"Fri, Nov 23, 2012",REG,@,/cbb/schools/kentucky/men/2013.html,Kentucky,/cbb/conferences/sec/men/2013.html,SEC,13.96,L,75,104,0,4,L 4,Rupp Arena,/cbb/schools/long-island-university/men/2013.html,
4,/cbb/boxscores/2012-11-28-long-island-university.html,"Wed, Nov 28, 2012",REG,,/cbb/schools/columbia/men/2013.html,Columbia,/cbb/conferences/ivy/men/2013.html,Ivy,-3.24,W,70,61,1,4,W 1,Wellness Center,/cbb/schools/long-island-university/men/2013.html,
5,/cbb/boxscores/2012-12-01-long-island-university.html,"Sat, Dec 1, 2012",REG,,/cbb/schools/lafayette/men/2013.html,Lafayette,/cbb/conferences/patriot/men/2013.html,Patriot,-2.99,W,71,60,2,4,W 2,Wellness Center,/cbb/schools/long-island-university/men/2013.html,
6,/cbb/boxscores/2012-12-08-long-island-university.html,"Sat, Dec 8, 2012",REG,,/cbb/schools/hofstra/men/2013.html,Hofstra,/cbb/conferences/colonial/men/2013.html,CAA,-10.74,W,88,84,3,4,W 3,Wellness Center,/cbb/schools/long-island-university/men/2013.html,
7,/cbb/boxscores/2012-12-12-rice.html,"Wed, Dec 12, 2012",REG,@,/cbb/schools/rice/men/2013.html,Rice,/cbb/conferences/cusa/men/2013.html,CUSA,-11.13,W,97,70,4,4,W 4,Tudor Fieldhouse,/cbb/schools/long-island-university/men/2013.html,
8,/cbb/boxscores/2012-12-16-long-island-university.html,"Sun, Dec 16, 2012",REG,,/cbb/schools/manhattan/men/2013.html,Manhattan,/cbb/conferences/maac/men/2013.html,MAAC,-1.96,W,75,48,5,4,W 5,Wellness Center,/cbb/schools/long-island-university/men/2013.html,
9,/cbb/boxscores/2012-12-19-saint-peters.html,"Wed, Dec 19, 2012",REG,@,/cbb/schools/saint-peters/men/2013.html,Saint Peter's,/cbb/conferences/maac/men/2013.html,MAAC,-9.04,L,67,80,5,5,L 1,Yanitelli Center,/cbb/schools/long-island-university/men/2013.html,
10,/cbb/boxscores/2012-12-22-long-island-university.html,"Sat, Dec 22, 2012",REG,N,/cbb/schools/seton-hall/men/2013.html,Seton Hall,/cbb/conferences/big-east/men/2013.html,Big East,5.55,L,58,89,5,6,L 2,Prudential Center,/cbb/schools/long-island-university/men/2013.html,
11,/cbb/boxscores/2012-12-29-lamar.html,"Sat, Dec 29, 2012",REG,@,/cbb/schools/lamar/men/2013.html,Lamar,/cbb/conferences/southland/men/2013.html,Southland,-20.56,L,80,81,5,7,L 3,Montagne Center,/cbb/schools/long-island-university/men/2013.html,
12,/cbb/boxscores/2013-01-03-sacred-heart.html,"Thu, Jan 3, 2013",REG,@,/cbb/schools/sacred-heart/men/2013.html,Sacred Heart,/cbb/conferences/northeast/men/2013.html,NEC,-9.75,L,73,77,5,8,L 4,William H. Pitt Center,/cbb/schools/long-island-university/men/2013.html,
13,/cbb/boxscores/2013-01-05-quinnipiac.html,"Sat, Jan 5, 2013",REG,@,/cbb/schools/quinnipiac/men/2013.html,Quinnipiac,/cbb/conferences/northeast/men/2013.html,NEC,-4.74,L,74,82,5,9,L 5,TD Bank Sports Center,/cbb/schools/long-island-university/men/2013.html,
14,/cbb/boxscores/2013-01-10-long-island-university.html,"Thu, Jan 10, 2013",REG,,/cbb/schools/wagner/men/2013.html,Wagner,/cbb/conferences/northeast/men/2013.html,NEC,-3.22,L,75,86,5,10,L 6,Wellness Center,/cbb/schools/long-island-university/men/2013.html,
15,/cbb/boxscores/2013-01-12-long-island-university.html,"Sat, Jan 12, 2013",REG,,/cbb/schools/mount-st-marys/men/2013.html,Mount St. Mary's,/cbb/conferences/northeast/men/2013.html,NEC,-5.83,W,86,72,6,10,W 1,Barclays Center,/cbb/schools/long-island-university/men/2013.html,
16,/cbb/boxscores/2013-01-17-fairleigh-dickinson.html,"Thu, Jan 17, 2013",REG,@,/cbb/schools/fairleigh-dickinson/men/2013.html,FDU,/cbb/conferences/northeast/men/2013.html,NEC,-17.99,W,79,75,7,10,W 2,Rothman Center,/cbb/schools/long-island-university/men/2013.html,OT
17,/cbb/boxscores/2013-01-19-long-island-university.html,"Sat, Jan 19, 2013",REG,,/cbb/schools/monmouth/men/2013.html,Monmouth,/cbb/conferences/northeast/men/2013.html,NEC,-12.01,W,75,65,8,10,W 3,Wellness Center,/cbb/schools/long-island-university/men/2013.html,
18,/cbb/boxscores/2013-01-24-st-francis-ny.html,"Thu, Jan 24, 2013",REG,@,/cbb/schools/st-francis-ny/men/2013.html,St. Francis (NY),/cbb/conferences/northeast/men/2013.html,NEC,-5.91,W,78,68,9,10,W 4,Generoso Pope Athletic Complex,/cbb/schools/long-island-university/men/2013.html,
