,boxScorelink,date,game_type,opp,conf,game_result,pts,opp_pts,wins,losses,game_streak,arena,homeLink,game_location,oppLink,confLink,srs,overtimes
13,/cbb/boxscores/2012-12-31-saint-marys-ca.html,"Mon, Dec 31, 2012",REG,Harvard,Ivy,W,70,69,11,3,W 3,McKeon Pavilion,/cbb/schools/saint-marys-ca/men/2013.html,,/cbb/schools/harvard/men/2013.html,/cbb/conferences/ivy/men/2013.html,3.96,
14,/cbb/boxscores/2013-01-05-saint-marys-ca.html,"Sat, Jan 5, 2013",REG,Loyola Marymount,WCC,W,74,61,12,3,W 4,McKeon Pavilion,/cbb/schools/saint-marys-ca/men/2013.html,,/cbb/schools/loyola-marymount/men/2013.html,/cbb/conferences/wcc/men/2013.html,-3.10,
15,/cbb/boxscores/2013-01-10-gonzaga.html,"Thu, Jan 10, 2013",REG,Gonzaga,WCC,L,78,83,12,4,L 1,McCarthey Athletic Center,/cbb/schools/saint-marys-ca/men/2013.html,@,/cbb/schools/gonzaga/men/2013.html,/cbb/conferences/wcc/men/2013.html,20.44,
16,/cbb/boxscores/2013-01-12-saint-marys-ca.html,"Sat, Jan 12, 2013",REG,San Francisco,WCC,W,78,72,13,4,W 1,McKeon Pavilion,/cbb/schools/saint-marys-ca/men/2013.html,,/cbb/schools/san-francisco/men/2013.html,/cbb/conferences/wcc/men/2013.html,2.44,
17,/cbb/boxscores/2013-01-16-brigham-young.html,"Wed, Jan 16, 2013",REG,Brigham Young,WCC,W,70,69,14,4,W 2,Marriott Center,/cbb/schools/saint-marys-ca/men/2013.html,@,/cbb/schools/brigham-young/men/2013.html,/cbb/conferences/wcc/men/2013.html,10.63,
18,/cbb/boxscores/2013-01-19-portland.html,"Sat, Jan 19, 2013",REG,Portland,WCC,W,60,38,15,4,W 3,Chiles Center,/cbb/schools/saint-marys-ca/men/2013.html,@,/cbb/schools/portland/men/2013.html,/cbb/conferences/wcc/men/2013.html,-5.82,
19,/cbb/boxscores/2013-01-24-saint-marys-ca.html,"Thu, Jan 24, 2013",REG,San Diego,WCC,W,81,48,16,4,W 4,McKeon Pavilion,/cbb/schools/saint-marys-ca/men/2013.html,,/cbb/schools/san-diego/men/2013.html,/cbb/conferences/wcc/men/2013.html,-0.60,
20,/cbb/boxscores/2013-01-26-saint-marys-ca.html,"Sat, Jan 26, 2013",REG,Pepperdine,WCC,W,84,72,17,4,W 5,McKeon Pavilion,/cbb/schools/saint-marys-ca/men/2013.html,,/cbb/schools/pepperdine/men/2013.html,/cbb/conferences/wcc/men/2013.html,-3.85,
21,/cbb/boxscores/2013-01-30-san-francisco.html,"Wed, Jan 30, 2013",REG,San Francisco,WCC,W,67,63,18,4,W 6,War Memorial Gymnasium,/cbb/schools/saint-marys-ca/men/2013.html,@,/cbb/schools/san-francisco/men/2013.html,/cbb/conferences/wcc/men/2013.html,2.44,
22,/cbb/boxscores/2013-02-02-saint-marys-ca.html,"Sat, Feb 2, 2013",REG,Portland,WCC,W,77,42,19,4,W 7,McKeon Pavilion,/cbb/schools/saint-marys-ca/men/2013.html,,/cbb/schools/portland/men/2013.html,/cbb/conferences/wcc/men/2013.html,-5.82,
23,/cbb/boxscores/2013-02-07-santa-clara.html,"Thu, Feb 7, 2013",REG,Santa Clara,WCC,W,84,63,20,4,W 8,Leavey Center,/cbb/schools/saint-marys-ca/men/2013.html,@,/cbb/schools/santa-clara/men/2013.html,/cbb/conferences/wcc/men/2013.html,6.54,
24,/cbb/boxscores/2013-02-09-san-diego.html,"Sat, Feb 9, 2013",REG,San Diego,WCC,W,74,64,21,4,W 9,Jenny Craig Pavilion,/cbb/schools/saint-marys-ca/men/2013.html,@,/cbb/schools/san-diego/men/2013.html,/cbb/conferences/wcc/men/2013.html,-0.60,
25,/cbb/boxscores/2013-02-14-saint-marys-ca.html,"Thu, Feb 14, 2013",REG,Gonzaga,WCC,L,60,77,21,5,L 1,McKeon Pavilion,/cbb/schools/saint-marys-ca/men/2013.html,,/cbb/schools/gonzaga/men/2013.html,/cbb/conferences/wcc/men/2013.html,20.44,
26,/cbb/boxscores/2013-02-16-loyola-marymount.html,"Sat, Feb 16, 2013",REG,Loyola Marymount,WCC,W,61,50,22,5,W 1,Gersten Pavilion,/cbb/schools/saint-marys-ca/men/2013.html,@,/cbb/schools/loyola-marymount/men/2013.html,/cbb/conferences/wcc/men/2013.html,-3.10,
27,/cbb/boxscores/2013-02-21-saint-marys-ca.html,"Thu, Feb 21, 2013",REG,Brigham Young,WCC,W,64,57,23,5,W 2,McKeon Pavilion,/cbb/schools/saint-marys-ca/men/2013.html,,/cbb/schools/brigham-young/men/2013.html,/cbb/conferences/wcc/men/2013.html,10.63,
28,/cbb/boxscores/2013-02-23-saint-marys-ca.html,"Sat, Feb 23, 2013",REG,Creighton,MVC,W,74,66,24,5,W 3,McKeon Pavilion,/cbb/schools/saint-marys-ca/men/2013.html,,/cbb/schools/creighton/men/2013.html,/cbb/conferences/mvc/men/2013.html,16.43,
29,/cbb/boxscores/2013-02-27-pepperdine.html,"Wed, Feb 27, 2013",REG,Pepperdine,WCC,W,87,48,25,5,W 4,Firestone Fieldhouse,/cbb/schools/saint-marys-ca/men/2013.html,@,/cbb/schools/pepperdine/men/2013.html,/cbb/conferences/wcc/men/2013.html,-3.85,
30,/cbb/boxscores/2013-03-02-saint-marys-ca.html,"Sat, Mar 2, 2013",REG,Santa Clara,WCC,W,80,67,26,5,W 5,McKeon Pavilion,/cbb/schools/saint-marys-ca/men/2013.html,,/cbb/schools/santa-clara/men/2013.html,/cbb/conferences/wcc/men/2013.html,6.54,
31,/cbb/boxscores/2013-03-09-saint-marys-ca.html,"Sat, Mar 9, 2013",CTOURN,San Diego,WCC,W,69,66,27,5,W 6,Orleans Arena,/cbb/schools/saint-marys-ca/men/2013.html,N,/cbb/schools/san-diego/men/2013.html,/cbb/conferences/wcc/men/2013.html,-0.60,OT
32,/cbb/boxscores/2013-03-11-gonzaga.html,"Mon, Mar 11, 2013",CTOURN,Gonzaga,WCC,L,51,65,27,6,L 1,Orleans Arena,/cbb/schools/saint-marys-ca/men/2013.html,N,/cbb/schools/gonzaga/men/2013.html,/cbb/conferences/wcc/men/2013.html,20.44,
33,/cbb/boxscores/2013-03-19-middle-tennessee.html,"Tue, Mar 19, 2013",NCAA,Middle Tennessee,Sun Belt,W,67,54,28,6,W 1,University of Dayton Arena,/cbb/schools/saint-marys-ca/men/2013.html,N,/cbb/schools/middle-tennessee/men/2013.html,/cbb/conferences/sun-belt/men/2013.html,11.18,
34,/cbb/boxscores/2013-03-21-memphis.html,"Thu, Mar 21, 2013",NCAA,Memphis,CUSA,L,52,54,28,7,L 1,Palace of Auburn Hills,/cbb/schools/saint-marys-ca/men/2013.html,N,/cbb/schools/memphis/men/2013.html,/cbb/conferences/cusa/men/2013.html,12.28,
